,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-13,745549,Groundout,field_out,True,671732,663969,Lawrence Butler,Tyler Phillips,0,bf818f74-147b-4fa3-9dbb-b3c331b1407d,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,133.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,0.341,0.121,0.394,0.106,0.038,7.49,-5.05,-0.02,4.67,-6.65,93.2,87.0,94.5,82.6,81.8,0.176,0.471,0.423,0.5,1.3,0.2,0.0,0.0,0.2,0.0,0.0,0.143,0.333,0.667,0.25,,,,,,,,,,,,,,,,,,
1,2024-07-13,745549,Flyout,field_out,True,680869,663969,Zack Gelof,Tyler Phillips,0,0821ba7e-1c7d-4249-83d4-e43fb2bc1ae4,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,133.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,0.341,0.121,0.394,0.106,0.038,7.49,-5.05,-0.02,4.67,-6.65,93.2,87.0,94.5,82.6,81.8,0.176,0.471,0.423,0.5,1.3,0.2,0.0,0.0,0.2,0.0,0.0,0.143,0.333,0.667,0.25,,,,,,,,,,,,,,,,,,
2,2024-07-13,745549,Lineout,field_out,True,668709,663969,JJ Bleday,Tyler Phillips,0,b134986e-5d7b-4a70-b33d-571775a1ede0,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,133.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,0.341,0.121,0.394,0.106,0.038,7.49,-5.05,-0.02,4.67,-6.65,93.2,87.0,94.5,82.6,81.8,0.176,0.471,0.423,0.5,1.3,0.2,0.0,0.0,0.2,0.0,0.0,0.143,0.333,0.667,0.25,,,,,,,,,,,,,,,,,,
3,2024-07-13,745549,Flyout,field_out,True,656941,687765,Kyle Schwarber,Mitch Spence,0,65153679-791a-485e-9c3a-f892fb1dc5f2,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,,,,39.0,98.0,87.0,123.0,105.0,109.0,0.121,,0.362,0.107,0.019,,-0.1,0.7,-2.9,-10.0,,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.308,0.308,0.132,,,,0.256,0.419,0.315,0.625,0.875,0.0,96.0,97.0,94.0,0.39,-0.32,91.0,0.255,0.491,0.186,,,,,,,,,
4,2024-07-13,745549,Strikeout,strikeout,True,607208,687765,Trea Turner,Mitch Spence,0,a96db6ea-bf38-4613-81ff-07a7b4d67b1c,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,,,,39.0,98.0,87.0,123.0,105.0,109.0,0.121,,0.362,0.107,0.019,,-0.1,0.7,-2.9,-10.0,,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.308,0.308,0.132,,,,0.256,0.419,0.315,0.625,0.875,0.0,96.0,97.0,94.0,0.39,-0.32,91.0,0.255,0.491,0.186,,,,,,,,,
5,2024-07-13,745549,Groundout,field_out,True,547180,687765,Bryce Harper,Mitch Spence,0,d611a222-15d9-4873-9c89-211100ff2cb0,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,,,,39.0,98.0,87.0,123.0,105.0,109.0,0.121,,0.362,0.107,0.019,,-0.1,0.7,-2.9,-10.0,,88.6,92.2,84.2,79.5,0.248,0.442,0.277,0.308,0.308,0.132,,,,0.256,0.419,0.315,0.625,0.875,0.0,96.0,97.0,94.0,0.39,-0.32,91.0,0.255,0.491,0.186,,,,,,,,,
6,2024-07-13,745549,Double,double,False,667670,663969,Brent Rooker,Tyler Phillips,0,c73d7ed9-af5f-451a-90c7-84353788ee75,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,133.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,0.341,0.121,0.394,0.106,0.038,7.49,-5.05,-0.02,4.67,-6.65,93.2,87.0,94.5,82.6,81.8,0.176,0.471,0.423,0.5,1.3,0.2,0.0,0.0,0.2,0.0,0.0,0.143,0.333,0.667,0.25,,,,,,,,,,,,,,,,,,
7,2024-07-13,745549,Strikeout,strikeout,True,669127,663969,Shea Langeliers,Tyler Phillips,0,3221390e-c739-4ee0-b8aa-b528f136c912,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,133.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,0.341,0.121,0.394,0.106,0.038,7.49,-5.05,-0.02,4.67,-6.65,93.2,87.0,94.5,82.6,81.8,0.176,0.471,0.423,0.5,1.3,0.2,0.0,0.0,0.2,0.0,0.0,0.143,0.333,0.667,0.25,,,,,,,,,,,,,,,,,,
8,2024-07-13,745549,Double,double,False,664913,663969,Seth Brown,Tyler Phillips,1,c3123874-04eb-4a58-8fa3-0333905ce0d8,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,133.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,0.341,0.121,0.394,0.106,0.038,7.49,-5.05,-0.02,4.67,-6.65,93.2,87.0,94.5,82.6,81.8,0.176,0.471,0.423,0.5,1.3,0.2,0.0,0.0,0.2,0.0,0.0,0.143,0.333,0.667,0.25,,,,,,,,,,,,,,,,,,
9,2024-07-13,745549,Lineout,field_out,True,663662,663969,Daz Cameron,Tyler Phillips,0,14c53538-6598-4ee1-8eb7-903c60c8b453,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,104.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,70.0,102.0,89.0,133.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,128.0,105.0,114.0,0.341,0.121,0.394,0.106,0.038,7.49,-5.05,-0.02,4.67,-6.65,93.2,87.0,94.5,82.6,81.8,0.176,0.471,0.423,0.5,1.3,0.2,0.0,0.0,0.2,0.0,0.0,0.143,0.333,0.667,0.25,,,,,,,,,,,,,,,,,,
