,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-18,746186,Groundout,field_out,True,669221,686799,Sean Murphy,Jack Kochanowicz,0,81b5e35b-8d4d-44f1-bf3b-ed88b2b3ff07,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-18,746186,Strikeout,strikeout,True,694359,450203,Niko Kavadas,Charlie Morton,0,45b0b91d-e5b8-4f52-9154-464e87714de6,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
12,2024-08-18,746186,Lineout,field_out,True,592273,450203,Brandon Drury,Charlie Morton,0,bedf3746-3efa-4d18-b60f-f8406fa70da2,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
13,2024-08-18,746186,Walk,walk,False,642136,450203,Matt Thaiss,Charlie Morton,0,bd971685-1d70-4045-a987-3780f7c25d6a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
14,2024-08-18,746186,Pop Out,field_out,True,666176,450203,Jo Adell,Charlie Morton,0,9747f4c5-d2c9-491b-a6d1-31265ba79c52,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
15,2024-08-18,746186,Single,single,False,593160,686799,Whit Merrifield,Jack Kochanowicz,0,4aa14138-ae0e-4c68-b05d-0d6480f154c8,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-18,746186,Walk,walk,False,671739,686799,Michael Harris II,Jack Kochanowicz,1,d82ad4fb-f4c1-4aa4-a512-16e16e73c4e2,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-18,746186,Sac Bunt,sac_bunt,True,663897,686799,Luke Williams,Jack Kochanowicz,1,7b6f4b9f-8eb7-47a7-8fb5-0d9c25297270,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-18,746186,Intent Walk,intent_walk,False,542303,686799,Marcell Ozuna,Jack Kochanowicz,0,07461866-0196-1033-000c-f08cd117d70a,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-18,746186,Grounded Into DP,grounded_into_double_play,True,621566,686799,Matt Olson,Jack Kochanowicz,1,d4c43ecb-a934-480d-aa79-60cc17e8c668,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-18,746186,Strikeout,strikeout,True,666160,450203,Mickey Moniak,Charlie Morton,0,8f2e7370-432f-4600-85f2-6b024ebe161e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
21,2024-08-18,746186,Groundout,field_out,True,683021,450203,Michael Stefanic,Charlie Morton,0,4416b190-ad0d-48a0-badf-ea1013807d50,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
22,2024-08-18,746186,Lineout,field_out,True,621493,450203,Taylor Ward,Charlie Morton,0,06501737-5840-4b3b-9218-656d629bdebe,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
23,2024-08-18,746186,Home Run,home_run,False,657656,686799,Ramón Laureano,Jack Kochanowicz,0,92624a6b-86bb-44f0-ac8f-13790c4fa09f,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-18,746186,Single,single,False,672284,686799,Jarred Kelenic,Jack Kochanowicz,0,56f59838-1670-49ef-a0ab-5da8c459294f,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-18,746186,Flyout,field_out,True,606115,686799,Orlando Arcia,Jack Kochanowicz,0,aa411dcb-2506-42ce-a124-22330d005bc8,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-18,746186,Single,single,False,669221,686799,Sean Murphy,Jack Kochanowicz,1,b0db1595-d53c-46e3-9bbe-4418033780b2,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-18,746186,Grounded Into DP,grounded_into_double_play,True,593160,686799,Whit Merrifield,Jack Kochanowicz,1,fbc041fd-f9a7-492d-b146-b89064e714d4,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-18,746186,Strikeout,strikeout,True,687263,450203,Zach Neto,Charlie Morton,0,4af28cee-e416-425e-8197-ecf7f8dc5300,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
29,2024-08-18,746186,Flyout,field_out,True,694384,450203,Nolan Schanuel,Charlie Morton,0,21a93bd7-3904-4322-9c9f-3fbdc1e60d66,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
30,2024-08-18,746186,Strikeout,strikeout,True,694359,450203,Niko Kavadas,Charlie Morton,0,bc2baf70-4942-4edc-a067-aa8d03bb1d3e,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,122.0,99.0,108.0,70.0,100.0,89.0,78.0,98.0,89.0,0.097,0.282,0.425,0.116,-1.49,-0.05,0.67,-0.49,94.0,84.9,93.4,81.5,0.353,0.471,0.074,0.203,0.32,0.338,0.241,0.5,0.336,74.0,93.0,88.0,0.08,-1.21,88.5,0.279,0.529,0.181,0.333,0.667,0.145,,,,,,,,,,,,
31,2024-08-18,746186,Groundout,field_out,True,671739,686799,Michael Harris II,Jack Kochanowicz,0,85d558b8-7db1-4e0e-a96d-7e4c2ecd271a,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-18,746186,Single,single,False,663897,686799,Luke Williams,Jack Kochanowicz,0,c289c513-d3c4-4968-9f76-3e3c09eb9421,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-18,746186,Single,single,False,542303,686799,Marcell Ozuna,Jack Kochanowicz,1,66945360-6caf-44c0-a2d8-e088b64721f6,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-18,746186,Flyout,field_out,True,621566,686799,Matt Olson,Jack Kochanowicz,0,57e05be6-0067-4ce0-affb-a959fdf1311e,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-18,746186,Forceout,force_out,True,657656,686799,Ramón Laureano,Jack Kochanowicz,1,04b011b2-a389-4a91-a112-8375bc95dd27,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,98.0,100.0,97.0,0.693,0.024,0.237,0.046,-11.92,0.27,-1.08,-4.85,95.9,88.3,95.7,85.6,0.326,0.457,0.099,0.208,0.458,0.283,0.429,0.571,0.083,,,,,,,,,,,,,,,,,,,,,,,,
