,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-26,744906,Single,single,False,543760,579328,Marcus Semien,Yusei Kikuchi,0,848174d7-308d-4570-b023-4cca99cc04bf,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.75,3.97,115.2,102.0,110.0,105.0,0.743,10.12,2.33,9.73,1.32,1.05,0.281,0.4,0.113,0.346,0.451,101.0,97.0,94.0,99.0,106.0,105.0,117.0,102.0,107.0,111.0,98.0,106.0,0.497,0.166,0.229,0.109,-0.1,-0.66,-0.34,0.19,95.6,87.2,89.2,82.9,0.297,0.516,0.271,0.25,0.35,0.3,0.291,0.445,0.271,0.193,0.263,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-26,744906,Flyout,field_out,True,608369,579328,Corey Seager,Yusei Kikuchi,0,d31bf0eb-dc59-4593-b9bd-b2446c3f6081,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.75,3.97,115.2,102.0,110.0,105.0,0.743,10.12,2.33,9.73,1.32,1.05,0.281,0.4,0.113,0.346,0.451,101.0,97.0,94.0,99.0,106.0,105.0,117.0,102.0,107.0,111.0,98.0,106.0,0.497,0.166,0.229,0.109,-0.1,-0.66,-0.34,0.19,95.6,87.2,89.2,82.9,0.297,0.516,0.271,0.25,0.35,0.3,0.291,0.445,0.271,0.193,0.263,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-26,744906,Single,single,False,543257,579328,Robbie Grossman,Yusei Kikuchi,1,5f46d789-13d1-4529-ba2c-3aed77de154a,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.75,3.97,115.2,102.0,110.0,105.0,0.743,10.12,2.33,9.73,1.32,1.05,0.281,0.4,0.113,0.346,0.451,101.0,97.0,94.0,99.0,106.0,105.0,117.0,102.0,107.0,111.0,98.0,106.0,0.497,0.166,0.229,0.109,-0.1,-0.66,-0.34,0.19,95.6,87.2,89.2,82.9,0.297,0.516,0.271,0.25,0.35,0.3,0.291,0.445,0.271,0.193,0.263,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-26,744906,Flyout,field_out,True,694671,579328,Wyatt Langford,Yusei Kikuchi,0,935e2331-57ce-4519-a639-4a6f3551ee04,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.75,3.97,115.2,102.0,110.0,105.0,0.743,10.12,2.33,9.73,1.32,1.05,0.281,0.4,0.113,0.346,0.451,101.0,97.0,94.0,99.0,106.0,105.0,117.0,102.0,107.0,111.0,98.0,106.0,0.497,0.166,0.229,0.109,-0.1,-0.66,-0.34,0.19,95.6,87.2,89.2,82.9,0.297,0.516,0.271,0.25,0.35,0.3,0.291,0.445,0.271,0.193,0.263,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-26,744906,Single,single,False,666969,579328,Adolis García,Yusei Kikuchi,1,531a2385-7b5b-4c92-88dc-86d4ebbd8e4e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.75,3.97,115.2,102.0,110.0,105.0,0.743,10.12,2.33,9.73,1.32,1.05,0.281,0.4,0.113,0.346,0.451,101.0,97.0,94.0,99.0,106.0,105.0,117.0,102.0,107.0,111.0,98.0,106.0,0.497,0.166,0.229,0.109,-0.1,-0.66,-0.34,0.19,95.6,87.2,89.2,82.9,0.297,0.516,0.271,0.25,0.35,0.3,0.291,0.445,0.271,0.193,0.263,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-07-26,744906,Walk,walk,False,663993,579328,Nathaniel Lowe,Yusei Kikuchi,1,88274d1b-b3ad-42ac-8905-b88a93a4eba7,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.75,3.97,115.2,102.0,110.0,105.0,0.743,10.12,2.33,9.73,1.32,1.05,0.281,0.4,0.113,0.346,0.451,101.0,97.0,94.0,99.0,106.0,105.0,117.0,102.0,107.0,111.0,98.0,106.0,0.497,0.166,0.229,0.109,-0.1,-0.66,-0.34,0.19,95.6,87.2,89.2,82.9,0.297,0.516,0.271,0.25,0.35,0.3,0.291,0.445,0.271,0.193,0.263,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-07-26,744906,Strikeout,strikeout,True,641680,579328,Jonah Heim,Yusei Kikuchi,0,edc8a24b-abfa-4fdf-b111-2932fad4545a,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.75,3.97,115.2,102.0,110.0,105.0,0.743,10.12,2.33,9.73,1.32,1.05,0.281,0.4,0.113,0.346,0.451,101.0,97.0,94.0,99.0,106.0,105.0,117.0,102.0,107.0,111.0,98.0,106.0,0.497,0.166,0.229,0.109,-0.1,-0.66,-0.34,0.19,95.6,87.2,89.2,82.9,0.297,0.516,0.271,0.25,0.35,0.3,0.291,0.445,0.271,0.193,0.263,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-07-26,744906,Single,single,False,543807,571760,George Springer,Andrew Heaney,0,aef452db-8e67-4fa9-9385-ce162546fcdc,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.77,4.03,105.0,101.0,83.0,99.0,0.756,9.0,2.57,8.74,1.2,0.74,0.269,0.401,0.151,0.292,0.417,83.0,105.0,99.0,126.0,106.0,103.0,76.0,101.0,98.0,90.0,99.0,101.0,0.527,0.286,0.03,0.155,-0.03,-0.17,-7.04,1.36,91.5,83.7,82.1,75.4,0.224,0.417,0.212,0.256,0.392,0.377,0.8,2.0,0.125,0.242,0.308,0.233,20.0,51.0,51.0,0.002,-19.15,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-26,744906,Lineout,field_out,True,457759,571760,Justin Turner,Andrew Heaney,0,ba2b6c1e-f012-46d2-bda8-f441eabc0845,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.77,4.03,105.0,101.0,83.0,99.0,0.756,9.0,2.57,8.74,1.2,0.74,0.269,0.401,0.151,0.292,0.417,83.0,105.0,99.0,126.0,106.0,103.0,76.0,101.0,98.0,90.0,99.0,101.0,0.527,0.286,0.03,0.155,-0.03,-0.17,-7.04,1.36,91.5,83.7,82.1,75.4,0.224,0.417,0.212,0.256,0.392,0.377,0.8,2.0,0.125,0.242,0.308,0.233,20.0,51.0,51.0,0.002,-19.15,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-26,744906,Walk,walk,False,665489,571760,Vladimir Guerrero Jr.,Andrew Heaney,1,45f5aa17-70d5-44e2-96f1-00a55afa5903,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.77,4.03,105.0,101.0,83.0,99.0,0.756,9.0,2.57,8.74,1.2,0.74,0.269,0.401,0.151,0.292,0.417,83.0,105.0,99.0,126.0,106.0,103.0,76.0,101.0,98.0,90.0,99.0,101.0,0.527,0.286,0.03,0.155,-0.03,-0.17,-7.04,1.36,91.5,83.7,82.1,75.4,0.224,0.417,0.212,0.256,0.392,0.377,0.8,2.0,0.125,0.242,0.308,0.233,20.0,51.0,51.0,0.002,-19.15,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
