,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
0,2024-09-29,747061,Double,double,False,502054,450203,Tommy Pham,Charlie Morton,0,a58647f9-abee-4df9-95ed-0d4cf8456867,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.43,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.324,0.408,86.0,97.0,93.0,122.0,98.0,108.0,72.0,99.0,90.0,79.0,96.0,88.0,73.0,92.0,86.0,0.099,0.289,0.078,0.424,0.11,-1.4,-0.75,0.39,0.78,-1.38,94.1,88.5,85.0,93.5,81.5,0.2,0.309,0.34,0.281,0.517,0.193,0.333,0.433,0.07,0.292,0.6,0.329,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-29,747061,Single,single,False,677951,450203,Bobby Witt Jr.,Charlie Morton,1,e111e853-6cdd-4e06-9b13-70fa52b8c905,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.43,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.324,0.408,86.0,97.0,93.0,122.0,98.0,108.0,72.0,99.0,90.0,79.0,96.0,88.0,73.0,92.0,86.0,0.099,0.289,0.078,0.424,0.11,-1.4,-0.75,0.39,0.78,-1.38,94.1,88.5,85.0,93.5,81.5,0.2,0.309,0.34,0.281,0.517,0.193,0.333,0.433,0.07,0.292,0.6,0.329,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-29,747061,Home Run,home_run,False,686681,450203,Michael Massey,Charlie Morton,1,f8008699-c656-486d-b49d-3b3ddf68b5b1,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.43,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.324,0.408,86.0,97.0,93.0,122.0,98.0,108.0,72.0,99.0,90.0,79.0,96.0,88.0,73.0,92.0,86.0,0.099,0.289,0.078,0.424,0.11,-1.4,-0.75,0.39,0.78,-1.38,94.1,88.5,85.0,93.5,81.5,0.2,0.309,0.34,0.281,0.517,0.193,0.333,0.433,0.07,0.292,0.6,0.329,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-29,747061,Strikeout,strikeout,True,493329,450203,Yuli Gurriel,Charlie Morton,0,c92fa7bc-649c-41c8-afc5-c7b2f94eccda,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.43,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.324,0.408,86.0,97.0,93.0,122.0,98.0,108.0,72.0,99.0,90.0,79.0,96.0,88.0,73.0,92.0,86.0,0.099,0.289,0.078,0.424,0.11,-1.4,-0.75,0.39,0.78,-1.38,94.1,88.5,85.0,93.5,81.5,0.2,0.309,0.34,0.281,0.517,0.193,0.333,0.433,0.07,0.292,0.6,0.329,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-29,747061,Walk,walk,False,669004,450203,MJ Melendez,Charlie Morton,0,e24dd738-d052-4d48-ae3f-b55211b8bd67,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.43,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.324,0.408,86.0,97.0,93.0,122.0,98.0,108.0,72.0,99.0,90.0,79.0,96.0,88.0,73.0,92.0,86.0,0.099,0.289,0.078,0.424,0.11,-1.4,-0.75,0.39,0.78,-1.38,94.1,88.5,85.0,93.5,81.5,0.2,0.309,0.34,0.281,0.517,0.193,0.333,0.433,0.07,0.292,0.6,0.329,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-29,747061,Grounded Into DP,grounded_into_double_play,True,592669,450203,Hunter Renfroe,Charlie Morton,1,06be97e9-e120-43f7-b181-e2bbaf2ec44b,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.19,4.43,165.1,98.0,95.0,97.0,0.753,9.09,3.54,8.38,1.25,1.42,0.235,0.437,0.144,0.324,0.408,86.0,97.0,93.0,122.0,98.0,108.0,72.0,99.0,90.0,79.0,96.0,88.0,73.0,92.0,86.0,0.099,0.289,0.078,0.424,0.11,-1.4,-0.75,0.39,0.78,-1.38,94.1,88.5,85.0,93.5,81.5,0.2,0.309,0.34,0.281,0.517,0.193,0.333,0.433,0.07,0.292,0.6,0.329,0.286,0.571,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-29,747061,Single,single,False,671739,679525,Michael Harris II,Alec Marsh,0,c537bbb9-8b5f-4515-90a6-d58b03fb2350,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,102.0,104.0,102.0,93.0,99.0,95.0,98.0,99.0,97.0,,,,0.138,0.37,,0.164,0.1,0.34,,-1.16,-1.2,0.84,94.2,,86.3,93.6,82.8,0.263,0.5,0.274,0.208,0.383,0.223,0.317,0.524,0.099,0.204,0.296,0.177,,,,118.0,98.0,106.0,0.228,-0.57,86.5,0.29,0.462,0.294,0.2,0.433,0.464,,,,,,,,,,,,,,,
7,2024-09-29,747061,Flyout,field_out,True,645277,679525,Ozzie Albies,Alec Marsh,0,c283cd31-85f8-402a-8bd8-17778b01aea9,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,102.0,104.0,102.0,93.0,99.0,95.0,98.0,99.0,97.0,,,,0.138,0.37,,0.164,0.1,0.34,,-1.16,-1.2,0.84,94.2,,86.3,93.6,82.8,0.263,0.5,0.274,0.208,0.383,0.223,0.317,0.524,0.099,0.204,0.296,0.177,,,,118.0,98.0,106.0,0.228,-0.57,86.5,0.29,0.462,0.294,0.2,0.433,0.464,,,,,,,,,,,,,,,
8,2024-09-29,747061,Flyout,field_out,True,542303,679525,Marcell Ozuna,Alec Marsh,1,0cb79fed-43cb-4c25-8a98-c4c6cadd1472,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,102.0,104.0,102.0,93.0,99.0,95.0,98.0,99.0,97.0,,,,0.138,0.37,,0.164,0.1,0.34,,-1.16,-1.2,0.84,94.2,,86.3,93.6,82.8,0.263,0.5,0.274,0.208,0.383,0.223,0.317,0.524,0.099,0.204,0.296,0.177,,,,118.0,98.0,106.0,0.228,-0.57,86.5,0.29,0.462,0.294,0.2,0.433,0.464,,,,,,,,,,,,,,,
9,2024-09-29,747061,Pop Out,field_out,True,621566,679525,Matt Olson,Alec Marsh,0,f377f64f-48f0-4b6d-b18f-6e9ab71ba94a,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,102.0,104.0,102.0,93.0,99.0,95.0,98.0,99.0,97.0,,,,0.138,0.37,,0.164,0.1,0.34,,-1.16,-1.2,0.84,94.2,,86.3,93.6,82.8,0.263,0.5,0.274,0.208,0.383,0.223,0.317,0.524,0.099,0.204,0.296,0.177,,,,118.0,98.0,106.0,0.228,-0.57,86.5,0.29,0.462,0.294,0.2,0.433,0.464,,,,,,,,,,,,,,,
