,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-05-05,746883,Flyout,field_out,True,656555,665871,Rhys Hoskins,Javier Assad,0,44487a92-678b-4337-86aa-c6794a85bb6a,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
11,2024-05-05,746883,Bunt Groundout,field_out,True,686554,665871,Oliver Dunn,Javier Assad,0,2e29cf45-4846-4330-90cc-9191e13de0cd,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
12,2024-05-05,746883,Groundout,field_out,True,621020,642547,Dansby Swanson,Freddy Peralta,0,408f8cb4-59dd-42dc-86ce-19935061125e,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
13,2024-05-05,746883,Walk,walk,False,621550,642547,Patrick Wisdom,Freddy Peralta,0,e9a96bde-4607-456b-8f54-94588805d6b5,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
14,2024-05-05,746883,Sac Bunt,sac_bunt,True,691718,642547,Pete Crow-Armstrong,Freddy Peralta,1,38c96856-34dc-4ca0-b680-da8a089d42af,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
15,2024-05-05,746883,Pop Out,field_out,True,665804,642547,Miguel Amaya,Freddy Peralta,0,d537bc07-e68b-40b8-9756-e1b062bd9e4b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
16,2024-05-05,746883,Strikeout,strikeout,True,663368,665871,Blake Perkins,Javier Assad,0,cf2eeda6-ba1a-429a-9599-7018732a9c37,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
17,2024-05-05,746883,Pop Out,field_out,True,694192,665871,Jackson Chourio,Javier Assad,0,b36f38d6-f761-4d24-9b3e-0063d467b241,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
18,2024-05-05,746883,Double,double,False,686217,665871,Sal Frelick,Javier Assad,0,5ad35347-71fa-4cd3-bc7e-bdd62956a26e,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
19,2024-05-05,746883,Groundout,field_out,True,661388,665871,William Contreras,Javier Assad,0,4e8cbdd7-3624-4385-a550-4c4dbba36096,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
20,2024-05-05,746883,Flyout,field_out,True,663538,642547,Nico Hoerner,Freddy Peralta,0,743beb78-30f5-4520-80c0-328c93efec20,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
21,2024-05-05,746883,Groundout,field_out,True,643565,642547,Mike Tauchman,Freddy Peralta,0,8d8f8780-e2ea-4719-8c4a-3ece1ce37420,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
22,2024-05-05,746883,Single,single,False,664023,642547,Ian Happ,Freddy Peralta,0,8b4db73c-0574-4919-882d-dea87b5a8b92,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
23,2024-05-05,746883,Caught Stealing 2B,caught_stealing_2b,True,666624,642547,Christopher Morel,Freddy Peralta,0,068894b6-9d72-4a1d-b217-48b3db0ba05e,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
24,2024-05-05,746883,Single,single,False,672012,665871,Tyler Black,Javier Assad,0,ba68c11f-10d9-4f4c-9c17-5669f36e2927,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
25,2024-05-05,746883,Lineout,field_out,True,642715,665871,Willy Adames,Javier Assad,0,6c3082c1-2ac5-444f-b438-d46da4ab9ed1,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
26,2024-05-05,746883,Groundout,field_out,True,668930,665871,Brice Turang,Javier Assad,1,7dd532da-db33-45ca-8210-e6de33579756,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
27,2024-05-05,746883,Walk,walk,False,656555,665871,Rhys Hoskins,Javier Assad,0,7d4d634b-b493-474c-8e01-9fa4b2707065,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
28,2024-05-05,746883,Groundout,field_out,True,686554,665871,Oliver Dunn,Javier Assad,0,a916cba0-f958-4152-b740-8509e0313f31,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
29,2024-05-05,746883,Walk,walk,False,666624,642547,Christopher Morel,Freddy Peralta,0,9a7bca81-349c-4269-9cea-02be5458feb5,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
30,2024-05-05,746883,Strikeout,strikeout,True,683737,642547,Michael Busch,Freddy Peralta,0,65dd358e-a241-471d-82e7-9ac04b092760,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
31,2024-05-05,746883,Double Play,double_play,True,621020,642547,Dansby Swanson,Freddy Peralta,1,00337446-d9c4-4415-b287-bba601041dfe,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,,,,99.0,104.0,110.0,,,,,0.536,,0.248,0.046,0.17,0.0,,,0.53,-1.65,1.06,94.5,,88.0,,81.1,77.3,,,,,,,0.308,0.538,0.233,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,,,,,,
32,2024-05-05,746883,Single,single,False,663368,665871,Blake Perkins,Javier Assad,0,1d46f567-9f46-41f3-92cf-26330f69c9a8,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
33,2024-05-05,746883,Forceout,force_out,True,694192,665871,Jackson Chourio,Javier Assad,1,26ed336d-5c02-4f6e-9eb9-a6dcfecd091f,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,121.0,99.0,106.0,98.0,97.0,94.0,0.37,0.185,0.202,0.096,0.11,0.037,-0.69,-1.88,1.32,-3.1,0.3,-1.03,91.9,87.9,84.3,91.7,80.2,76.7,0.213,0.309,0.097,0.333,0.737,0.174,0.163,0.245,0.31,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,,,,,,
