,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-25,746037,Single,single,False,669720,682610,Austin Hays,Roddery Muñoz,1,4d533761-d0a1-46b6-884c-4e49aedb62e7,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
11,2024-07-25,746037,Strikeout,strikeout,True,681393,682610,Connor Norby,Roddery Muñoz,0,550f01f9-fdf2-432b-a03f-12a9cb45d2fc,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
12,2024-07-25,746037,Single,single,False,543510,682610,James McCann,Roddery Muñoz,1,63b3cb5e-7813-44dc-88d7-19b5ad1344a6,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
13,2024-07-25,746037,Flyout,field_out,True,683002,682610,Gunnar Henderson,Roddery Muñoz,0,34827610-34f1-41e0-910b-fa2d41a7a59e,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
14,2024-07-25,746037,Groundout,field_out,True,660821,669203,Jesús Sánchez,Corbin Burnes,0,1ae838aa-2f83-4f34-9363-ab161a8f51e0,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.194,0.285,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,121.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.95,-0.82,1.14,1.34,,95.4,89.0,96.7,87.3,0.243,0.391,0.193,,,,0.294,0.441,0.132,0.195,0.247,0.455,0.125,0.275,0.352,107.0,103.0,108.0,0.217,1.09,80.4,0.176,0.282,0.398,,,,,,,,,
15,2024-07-25,746037,Groundout,field_out,True,672640,669203,Otto Lopez,Corbin Burnes,0,17506f12-0124-487f-b7c1-e5ae02911a05,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.194,0.285,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,121.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.95,-0.82,1.14,1.34,,95.4,89.0,96.7,87.3,0.243,0.391,0.193,,,,0.294,0.441,0.132,0.195,0.247,0.455,0.125,0.275,0.352,107.0,103.0,108.0,0.217,1.09,80.4,0.176,0.282,0.398,,,,,,,,,
16,2024-07-25,746037,Pop Out,field_out,True,681146,669203,Jonah Bride,Corbin Burnes,0,9d2a0c4d-8c6d-49ef-bfe4-cd07eeeed642,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.194,0.285,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,121.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.95,-0.82,1.14,1.34,,95.4,89.0,96.7,87.3,0.243,0.391,0.193,,,,0.294,0.441,0.132,0.195,0.247,0.455,0.125,0.275,0.352,107.0,103.0,108.0,0.217,1.09,80.4,0.176,0.282,0.398,,,,,,,,,
17,2024-07-25,746037,Flyout,field_out,True,676059,682610,Jordan Westburg,Roddery Muñoz,0,2e1fc681-b31b-47ca-8fb8-4f2e24c60823,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
18,2024-07-25,746037,Flyout,field_out,True,623993,682610,Anthony Santander,Roddery Muñoz,0,ebac75b6-cde1-421e-b5b5-193a96a45af2,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
19,2024-07-25,746037,Walk,walk,False,656811,682610,Ryan O'Hearn,Roddery Muñoz,0,bc085575-46d7-4ccd-bb80-b60f365dcff0,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
20,2024-07-25,746037,Single,single,False,663624,682610,Ryan Mountcastle,Roddery Muñoz,1,da5d1199-6baa-4055-a0cc-ad6390ac7dea,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
21,2024-07-25,746037,Home Run,home_run,False,681297,682610,Colton Cowser,Roddery Muñoz,1,4d4f0bee-9d16-470e-a6c7-27b62d7828b5,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
22,2024-07-25,746037,Pop Out,field_out,True,669720,682610,Austin Hays,Roddery Muñoz,0,bfaf7bda-75f7-463c-9416-eaf2390c8752,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
23,2024-07-25,746037,Strikeout,strikeout,True,656896,669203,Emmanuel Rivera,Corbin Burnes,0,371fa072-f564-4d7d-ad01-06da0784a52d,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.194,0.285,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,121.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.95,-0.82,1.14,1.34,,95.4,89.0,96.7,87.3,0.243,0.391,0.193,,,,0.294,0.441,0.132,0.195,0.247,0.455,0.125,0.275,0.352,107.0,103.0,108.0,0.217,1.09,80.4,0.176,0.282,0.398,,,,,,,,,
24,2024-07-25,746037,Pop Out,field_out,True,663743,669203,Nick Fortes,Corbin Burnes,0,97502005-38bc-4199-92f4-1933f7c27ff7,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.194,0.285,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,121.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.95,-0.82,1.14,1.34,,95.4,89.0,96.7,87.3,0.243,0.391,0.193,,,,0.294,0.441,0.132,0.195,0.247,0.455,0.125,0.275,0.352,107.0,103.0,108.0,0.217,1.09,80.4,0.176,0.282,0.398,,,,,,,,,
25,2024-07-25,746037,Groundout,field_out,True,665862,669203,Jazz Chisholm Jr.,Corbin Burnes,0,6dafc989-15c5-4220-9449-079215bffdb3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.194,0.285,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,121.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.95,-0.82,1.14,1.34,,95.4,89.0,96.7,87.3,0.243,0.391,0.193,,,,0.294,0.441,0.132,0.195,0.247,0.455,0.125,0.275,0.352,107.0,103.0,108.0,0.217,1.09,80.4,0.176,0.282,0.398,,,,,,,,,
26,2024-07-25,746037,Home Run,home_run,False,681393,682610,Connor Norby,Roddery Muñoz,0,3cbbde67-e27a-4af4-99a7-ffcdede9df91,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
27,2024-07-25,746037,Lineout,field_out,True,543510,682610,James McCann,Roddery Muñoz,0,0c39c860-804f-43db-9b07-36390acbded4,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
28,2024-07-25,746037,Field Error,field_error,False,683002,682610,Gunnar Henderson,Roddery Muñoz,0,231dae70-54cb-4dc0-bb14-07b81a272764,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
29,2024-07-25,746037,Groundout,field_out,True,676059,682610,Jordan Westburg,Roddery Muñoz,1,61781da7-5918-483a-9c9f-7bb091d13250,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.14,5.87,56.0,97.0,93.0,93.0,0.778,7.55,4.66,7.88,2.41,0.61,0.263,0.383,0.138,0.353,0.403,53.0,96.0,88.0,97.0,97.0,92.0,91.0,95.0,93.0,111.0,96.0,102.0,92.0,96.0,90.0,0.225,0.261,0.245,0.181,0.089,-2.44,1.81,-1.03,-0.38,-5.31,95.7,89.8,89.5,95.1,85.8,0.151,0.302,0.292,0.261,0.674,0.182,0.261,0.587,0.143,0.19,0.31,0.342,0.375,0.75,0.34,,,,,,,,,,,,,,,,,,
30,2024-07-25,746037,Lineout,field_out,True,669364,669203,Xavier Edwards,Corbin Burnes,0,1a9d145f-d5c7-4a06-ab84-4f00b7fd27a4,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.194,0.285,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,121.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.95,-0.82,1.14,1.34,,95.4,89.0,96.7,87.3,0.243,0.391,0.193,,,,0.294,0.441,0.132,0.195,0.247,0.455,0.125,0.275,0.352,107.0,103.0,108.0,0.217,1.09,80.4,0.176,0.282,0.398,,,,,,,,,
31,2024-07-25,746037,Groundout,field_out,True,605137,669203,Josh Bell,Corbin Burnes,0,50fa92f9-cfa4-4c69-8b2c-df57cdb85dc7,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.194,0.285,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,121.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.95,-0.82,1.14,1.34,,95.4,89.0,96.7,87.3,0.243,0.391,0.193,,,,0.294,0.441,0.132,0.195,0.247,0.455,0.125,0.275,0.352,107.0,103.0,108.0,0.217,1.09,80.4,0.176,0.282,0.398,,,,,,,,,
32,2024-07-25,746037,Double,double,False,650559,669203,Bryan De La Cruz,Corbin Burnes,0,8bafb0e4-ba9c-4274-86e3-c15c5d90be4e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.194,0.285,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,121.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.95,-0.82,1.14,1.34,,95.4,89.0,96.7,87.3,0.243,0.391,0.193,,,,0.294,0.441,0.132,0.195,0.247,0.455,0.125,0.275,0.352,107.0,103.0,108.0,0.217,1.09,80.4,0.176,0.282,0.398,,,,,,,,,
