,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,CH%,wFC/C,wKC/C,wCH/C,vFC,vCH,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-04-05,745361,Strikeout,strikeout,True,595777,663855,Jurickson Profar,Jordan Hicks,0,fa154430-97aa-42fc-9876-a3e7da42036d,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-05,745361,Groundout,field_out,True,669134,663855,Luis Campusano,Jordan Hicks,0,57bdc269-6ef4-444c-ba05-8794eb877dc2,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-05,745361,Strikeout,strikeout,True,642731,656302,Thairo Estrada,Dylan Cease,0,38f3a708-c8f1-436b-8b85-361286c25361,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
13,2024-04-05,745361,Strikeout,strikeout,True,573262,656302,Mike Yastrzemski,Dylan Cease,0,92709fba-9471-40db-bb21-014751b0de5b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
14,2024-04-05,745361,Single,single,False,672275,656302,Patrick Bailey,Dylan Cease,0,cafb4273-7369-4ea4-a1d0-6d1bbd0a904f,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
15,2024-04-05,745361,Flyout,field_out,True,605113,656302,Nick Ahmed,Dylan Cease,0,a498c999-9da0-41e8-88a0-b9e0c59eb259,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
16,2024-04-05,745361,Groundout,field_out,True,688363,663855,Graham Pauley,Jordan Hicks,0,08787a2e-1fbb-4d93-ad0d-2ca9cd6d252b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-05,745361,Single,single,False,701538,663855,Jackson Merrill,Jordan Hicks,0,f50f2d3c-7824-49c8-a709-a8fcd3297f5c,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-05,745361,Fielders Choice,fielders_choice,False,593428,663855,Xander Bogaerts,Jordan Hicks,1,27273172-c13e-4cf1-9063-97627428e760,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-05,745361,Single,single,False,665487,663855,Fernando Tatis Jr.,Jordan Hicks,1,89bebdb0-5857-477d-baf1-c92db0d9b8bf,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-05,745361,Double Play,double_play,True,630105,663855,Jake Cronenworth,Jordan Hicks,1,b94daf54-f203-4e05-8348-ba2f05f9da66,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-05,745361,Groundout,field_out,True,808982,656302,Jung Hoo Lee,Dylan Cease,0,bc5c369e-9546-41e8-956f-1e5302ff724d,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
22,2024-04-05,745361,Flyout,field_out,True,664774,656302,LaMonte Wade Jr.,Dylan Cease,0,6ceaa539-49da-4b1e-ad1a-570a53414d0b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
23,2024-04-05,745361,Strikeout,strikeout,True,624585,656302,Jorge Soler,Dylan Cease,0,14f8b65f-e7d0-4b52-b2c6-45a308b9c393,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
24,2024-04-05,745361,Groundout,field_out,True,592518,663855,Manny Machado,Jordan Hicks,0,87c8dad3-4649-43fc-9682-51c2eef5cd35,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-05,745361,Groundout,field_out,True,673490,663855,Ha-Seong Kim,Jordan Hicks,0,61cabe5e-69c2-41dc-81e6-4495e145df5b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-05,745361,Strikeout,strikeout,True,595777,663855,Jurickson Profar,Jordan Hicks,0,ecf37305-f1df-4755-965f-a0cf8f705934,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-05,745361,Double,double,False,624424,656302,Michael Conforto,Dylan Cease,0,57a5e53e-ab6d-43c4-971a-9a2d8ca555b7,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
28,2024-04-05,745361,Fielders Choice,fielders_choice,False,656305,656302,Matt Chapman,Dylan Cease,0,fa7040ae-becf-4820-8ccf-0840824c9e76,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
29,2024-04-05,745361,Groundout,field_out,True,642731,656302,Thairo Estrada,Dylan Cease,1,3ddd7c84-e5b6-4b6f-ba68-3bcc4e583086,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
30,2024-04-05,745361,Strikeout,strikeout,True,573262,656302,Mike Yastrzemski,Dylan Cease,0,38990f90-0859-481f-8d0a-923b22b7808d,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,,,,,0.435,,0.462,-0.1,,,1.62,96.8,,,87.1,,,,,,,0.182,0.273,0.379,0.244,0.445,0.225,55.0,72.0,68.0,108.0,99.0,104.0,113.0,89.0,90.0,0.01,0.081,0.013,-5.15,-0.64,-4.3,91.8,69.5,82.7,0.242,0.455,0.333,0.25,1.0,0.0,0.25,1.0,0.2,,,,,,
31,2024-04-05,745361,Lineout,field_out,True,669134,663855,Luis Campusano,Jordan Hicks,0,4c976837-d235-45f3-bfd0-9d8b2cd58107,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-05,745361,Strikeout,strikeout,True,688363,663855,Graham Pauley,Jordan Hicks,0,811d65cf-cc21-4075-8288-a6d29c92e320,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-05,745361,Strikeout,strikeout,True,701538,663855,Jackson Merrill,Jordan Hicks,0,dad6a6d4-9c8d-48bd-bdee-e9be69398375,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
