,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-03,745293,Groundout,field_out,True,664774,669194,LaMonte Wade Jr.,Ryne Nelson,0,53e3bf88-84b7-4efe-a71d-3620cc95b348,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.302,0.587,0.203,,,,0.226,0.34,0.156,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.138,0.207,0.148,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-03,745293,Groundout,field_out,True,680728,690986,Adrian Del Castillo,Kyle Harrison,0,f8f0d28f-e01b-44f4-ac77-60a7e7b949a5,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-03,745293,Single,single,False,621028,690986,Kevin Newman,Kyle Harrison,0,fc483d69-7402-4ece-84fe-5382287b0fa4,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-03,745293,Forceout,force_out,True,678489,690986,Jorge Barrosa,Kyle Harrison,1,b4d191f4-43cf-45e1-970c-739536de0e5e,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-03,745293,Single,single,False,672695,690986,Geraldo Perdomo,Kyle Harrison,1,4c76c1a5-b9f6-4af1-aa37-568e07668d89,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-03,745293,Strikeout,strikeout,True,682998,690986,Corbin Carroll,Kyle Harrison,0,7bde047d-b512-4235-8c9e-cf285129e7f1,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-03,745293,Strikeout,strikeout,True,666464,669194,Jerar Encarnacion,Ryne Nelson,0,61c8644f-4197-4ed8-bc31-d211a24027f1,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.302,0.587,0.203,,,,0.226,0.34,0.156,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.138,0.207,0.148,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-03,745293,Strikeout,strikeout,True,672275,669194,Patrick Bailey,Ryne Nelson,0,baf3e2a7-a45e-4bef-b8f0-6fc426b77ac7,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.302,0.587,0.203,,,,0.226,0.34,0.156,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.138,0.207,0.148,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-03,745293,Lineout,field_out,True,682617,669194,Marco Luciano,Ryne Nelson,0,14982c27-23a2-4784-b52b-cfef4a5a60a2,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.302,0.587,0.203,,,,0.226,0.34,0.156,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.138,0.207,0.148,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-03,745293,Strikeout,strikeout,True,605137,690986,Josh Bell,Kyle Harrison,0,c99b31fb-cbb8-4392-9eac-1e9d2e7851c0,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-03,745293,Flyout,field_out,True,572233,690986,Christian Walker,Kyle Harrison,0,2db4aff1-186f-44ad-ae28-0569a23847fa,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-03,745293,Single,single,False,545341,690986,Randal Grichuk,Kyle Harrison,0,434e44e7-0155-43ca-8a97-4f8d0cee2ad1,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-03,745293,Walk,walk,False,553993,690986,Eugenio Suárez,Kyle Harrison,1,b2ec5239-0d57-479f-ba54-1f25e6ddc931,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-03,745293,Single,single,False,680728,690986,Adrian Del Castillo,Kyle Harrison,1,3be121f4-f19c-4e8d-bb97-c278a92adbde,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,71.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,93.0,107.0,97.0,0.577,0.003,0.223,0.197,0.21,-11.74,-0.22,-1.63,92.5,84.8,88.2,80.6,0.249,0.425,0.23,0.287,0.435,0.215,0.274,0.452,0.277,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-03,745293,Single,single,False,621028,663941,Kevin Newman,Tristan Beck,1,4dc16ca6-85af-4163-b43b-a55efaa4c0ea,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,2.7,2.43,3.1,97.0,98.0,98.0,0.828,10.8,5.4,5.4,2.7,0.4,0.333,0.333,0.556,0.222,0.492,,,,68.0,110.0,98.0,106.0,97.0,97.0,95.0,90.0,99.0,0.525,0.279,0.197,,2.02,-11.49,2.21,,93.7,,82.9,78.7,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-03,745293,Pop Out,field_out,True,678489,663941,Jorge Barrosa,Tristan Beck,0,302c5ae7-bd34-4d06-a729-3adb08e28ea6,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,2.7,2.43,3.1,97.0,98.0,98.0,0.828,10.8,5.4,5.4,2.7,0.4,0.333,0.333,0.556,0.222,0.492,,,,68.0,110.0,98.0,106.0,97.0,97.0,95.0,90.0,99.0,0.525,0.279,0.197,,2.02,-11.49,2.21,,93.7,,82.9,78.7,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-03,745293,Strikeout,strikeout,True,687529,669194,Grant McCray,Ryne Nelson,0,861fb66f-6a3a-47de-a8ae-3645e0792355,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.302,0.587,0.203,,,,0.226,0.34,0.156,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.138,0.207,0.148,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-03,745293,Groundout,field_out,True,573262,669194,Mike Yastrzemski,Ryne Nelson,0,0eb7656c-2b58-4a0d-8d11-7f181852b1c3,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.302,0.587,0.203,,,,0.226,0.34,0.156,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.138,0.207,0.148,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-03,745293,Pop Out,field_out,True,666149,669194,Tyler Fitzgerald,Ryne Nelson,0,a03bd0c0-1cc7-4068-85ef-2f4c70ea3624,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.302,0.587,0.203,,,,0.226,0.34,0.156,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.138,0.207,0.148,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-03,745293,Field Error,field_error,False,672695,663941,Geraldo Perdomo,Tristan Beck,0,7a67fbc9-5e08-40e2-84bd-7583fc27617d,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,2.7,2.43,3.1,97.0,98.0,98.0,0.828,10.8,5.4,5.4,2.7,0.4,0.333,0.333,0.556,0.222,0.492,,,,68.0,110.0,98.0,106.0,97.0,97.0,95.0,90.0,99.0,0.525,0.279,0.197,,2.02,-11.49,2.21,,93.7,,82.9,78.7,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-03,745293,Strikeout,strikeout,True,682998,663941,Corbin Carroll,Tristan Beck,0,21e14b5d-8db6-4149-8cdb-59cbf23b473a,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,2.7,2.43,3.1,97.0,98.0,98.0,0.828,10.8,5.4,5.4,2.7,0.4,0.333,0.333,0.556,0.222,0.492,,,,68.0,110.0,98.0,106.0,97.0,97.0,95.0,90.0,99.0,0.525,0.279,0.197,,2.02,-11.49,2.21,,93.7,,82.9,78.7,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-03,745293,Strikeout,strikeout,True,605137,663941,Josh Bell,Tristan Beck,0,cb7e5e66-b0dd-4960-b2f4-ed02b3d3c74d,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,2.7,2.43,3.1,97.0,98.0,98.0,0.828,10.8,5.4,5.4,2.7,0.4,0.333,0.333,0.556,0.222,0.492,,,,68.0,110.0,98.0,106.0,97.0,97.0,95.0,90.0,99.0,0.525,0.279,0.197,,2.02,-11.49,2.21,,93.7,,82.9,78.7,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-03,745293,Pop Out,field_out,True,572233,663941,Christian Walker,Tristan Beck,0,d4092ea3-f92c-421c-bc3e-2d16c7c30384,663941.0,tristanbeck,Beck,Right,Tristan Beck,SFG,2.7,2.43,3.1,97.0,98.0,98.0,0.828,10.8,5.4,5.4,2.7,0.4,0.333,0.333,0.556,0.222,0.492,,,,68.0,110.0,98.0,106.0,97.0,97.0,95.0,90.0,99.0,0.525,0.279,0.197,,2.02,-11.49,2.21,,93.7,,82.9,78.7,0.0,0.0,0.214,,,,,,,,,,,,,,,,,,,0.0,0.0,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-03,745293,Lineout,field_out,True,671218,669194,Heliot Ramos,Ryne Nelson,0,37047db0-3522-4498-a972-27cf03514e75,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.302,0.587,0.203,,,,0.226,0.34,0.156,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.138,0.207,0.148,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,,,,
