,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff
10,2024-09-19,744962,Strikeout,strikeout,True,694388,677958,Joey Loperfido,Kumar Rocker,0,29f822b0-81c2-4b30-80ff-d7c718617e10,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-19,744962,Walk,walk,False,623168,677958,Tyler Heineman,Kumar Rocker,1,df9d7f99-8238-4fb9-8abd-e930dfc3261d,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-19,744962,Sac Fly,sac_fly,True,664770,677958,Nathan Lukes,Kumar Rocker,1,48393583-b5b5-4cdc-9442-002383dfa231,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-19,744962,Strikeout,strikeout,True,676391,677958,Ernie Clement,Kumar Rocker,0,94a02afd-cd2f-4d49-9373-0f04ad9de9a4,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-19,744962,Strikeout,strikeout,True,666969,592332,Adolis García,Kevin Gausman,0,c1bb38c3-bb89-430d-8bf7-315b4e42f338,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.91,4.91,175.0,105.0,94.0,104.0,0.788,8.18,2.73,8.28,1.03,0.91,0.26,0.411,0.138,0.366,0.416,,,,,,,98.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.055,0.526,0.083,,,0.47,-3.25,-1.42,,,93.9,,93.3,82.8,,0.276,0.468,0.179,0.282,0.462,0.27,0.316,0.579,0.117,88.0,108.0,107.0,0.335,0.44,86.0,0.172,0.264,0.341,,,,,,,,,,,,,,,,,,
15,2024-09-19,744962,Groundout,field_out,True,663993,592332,Nathaniel Lowe,Kevin Gausman,0,981787cf-7927-47f9-9eed-aee7de9f5637,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.91,4.91,175.0,105.0,94.0,104.0,0.788,8.18,2.73,8.28,1.03,0.91,0.26,0.411,0.138,0.366,0.416,,,,,,,98.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.055,0.526,0.083,,,0.47,-3.25,-1.42,,,93.9,,93.3,82.8,,0.276,0.468,0.179,0.282,0.462,0.27,0.316,0.579,0.117,88.0,108.0,107.0,0.335,0.44,86.0,0.172,0.264,0.341,,,,,,,,,,,,,,,,,,
16,2024-09-19,744962,Flyout,field_out,True,665750,592332,Leody Taveras,Kevin Gausman,0,043414a7-bab2-4438-bd6d-81768b7fd566,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.91,4.91,175.0,105.0,94.0,104.0,0.788,8.18,2.73,8.28,1.03,0.91,0.26,0.411,0.138,0.366,0.416,,,,,,,98.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.055,0.526,0.083,,,0.47,-3.25,-1.42,,,93.9,,93.3,82.8,,0.276,0.468,0.179,0.282,0.462,0.27,0.316,0.579,0.117,88.0,108.0,107.0,0.335,0.44,86.0,0.172,0.264,0.341,,,,,,,,,,,,,,,,,,
17,2024-09-19,744962,Walk,walk,False,665489,677958,Vladimir Guerrero Jr.,Kumar Rocker,0,ac6a47de-3b5a-4129-87c9-97d493f85bc1,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-19,744962,Single,single,False,687462,677958,Spencer Horwitz,Kumar Rocker,1,7387aa53-8fbe-471f-94d2-05deae203c9b,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-19,744962,Strikeout,strikeout,True,676914,677958,Davis Schneider,Kumar Rocker,0,069e1c1f-a5a0-4fe9-83ed-dc6aaa3e22ed,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-19,744962,Flyout,field_out,True,680718,677958,Addison Barger,Kumar Rocker,1,cc42bc1d-346f-4830-9b0f-337cbe73e83c,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-19,744962,Field Error,field_error,False,677870,677958,Leo Jiménez,Kumar Rocker,1,44e94f43-79e4-4a5d-9a2f-1124b0a0c731,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-19,744962,Strikeout,strikeout,True,694388,677958,Joey Loperfido,Kumar Rocker,0,874dcfaf-5c4c-4665-9709-d298f56d183c,677958.0,kumarrocker,Rocker,Right,Kumar Rocker,TEX,2.57,3.13,7.0,99.0,93.0,102.0,0.636,15.43,7.71,6.43,1.29,1.17,0.267,0.267,0.0,0.467,0.379,135.0,79.0,74.0,48.0,43.0,56.0,76.0,101.0,93.0,111.0,103.0,104.0,103.0,98.0,111.0,0.159,0.4,0.414,0.007,0.021,-3.53,0.46,1.93,-4.85,-0.84,96.1,90.4,95.3,84.5,76.2,0.364,0.636,0.2,0.091,0.091,0.536,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-19,744962,Groundout,field_out,True,677649,592332,Ezequiel Duran,Kevin Gausman,0,3853fb15-dd83-4270-a77a-7304b7293dbe,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.91,4.91,175.0,105.0,94.0,104.0,0.788,8.18,2.73,8.28,1.03,0.91,0.26,0.411,0.138,0.366,0.416,,,,,,,98.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.055,0.526,0.083,,,0.47,-3.25,-1.42,,,93.9,,93.3,82.8,,0.276,0.468,0.179,0.282,0.462,0.27,0.316,0.579,0.117,88.0,108.0,107.0,0.335,0.44,86.0,0.172,0.264,0.341,,,,,,,,,,,,,,,,,,
24,2024-09-19,744962,Flyout,field_out,True,608348,592332,Carson Kelly,Kevin Gausman,0,fdcd6055-49d6-4101-8049-18f445f16a43,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.91,4.91,175.0,105.0,94.0,104.0,0.788,8.18,2.73,8.28,1.03,0.91,0.26,0.411,0.138,0.366,0.416,,,,,,,98.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.055,0.526,0.083,,,0.47,-3.25,-1.42,,,93.9,,93.3,82.8,,0.276,0.468,0.179,0.282,0.462,0.27,0.316,0.579,0.117,88.0,108.0,107.0,0.335,0.44,86.0,0.172,0.264,0.341,,,,,,,,,,,,,,,,,,
25,2024-09-19,744962,Flyout,field_out,True,641680,592332,Jonah Heim,Kevin Gausman,0,029c006c-5b3f-4ac1-afd2-79c15ba90beb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.91,4.91,175.0,105.0,94.0,104.0,0.788,8.18,2.73,8.28,1.03,0.91,0.26,0.411,0.138,0.366,0.416,,,,,,,98.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.055,0.526,0.083,,,0.47,-3.25,-1.42,,,93.9,,93.3,82.8,,0.276,0.468,0.179,0.282,0.462,0.27,0.316,0.579,0.117,88.0,108.0,107.0,0.335,0.44,86.0,0.172,0.264,0.341,,,,,,,,,,,,,,,,,,
26,2024-09-19,744962,Walk,walk,False,623168,679156,Tyler Heineman,Walter Pennington,0,de812966-1352-4765-8413-be0141656c0c,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,3.0,5.35,18.0,94.0,79.0,88.0,0.773,8.5,5.5,9.5,0.5,1.41,0.185,0.5,0.074,0.278,0.406,,,,,,,47.0,99.0,76.0,61.0,91.0,77.0,86.0,96.0,92.0,0.297,0.024,0.409,,,1.22,1.33,-1.68,,,90.4,,91.5,83.8,,,,,0.286,0.429,0.409,0.167,0.222,0.128,,,,,,,,,,93.0,95.0,93.0,0.27,-0.81,89.4,0.333,0.444,0.143,,,,,,,,,
27,2024-09-19,744962,Forceout,force_out,True,664770,679156,Nathan Lukes,Walter Pennington,1,c48eb70c-6636-4965-b430-ebdab70f207a,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,3.0,5.35,18.0,94.0,79.0,88.0,0.773,8.5,5.5,9.5,0.5,1.41,0.185,0.5,0.074,0.278,0.406,,,,,,,47.0,99.0,76.0,61.0,91.0,77.0,86.0,96.0,92.0,0.297,0.024,0.409,,,1.22,1.33,-1.68,,,90.4,,91.5,83.8,,,,,0.286,0.429,0.409,0.167,0.222,0.128,,,,,,,,,,93.0,95.0,93.0,0.27,-0.81,89.4,0.333,0.444,0.143,,,,,,,,,
28,2024-09-19,744962,Forceout,force_out,True,676391,679156,Ernie Clement,Walter Pennington,1,67e258c9-620b-482b-a8bf-5fe40153e91f,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,3.0,5.35,18.0,94.0,79.0,88.0,0.773,8.5,5.5,9.5,0.5,1.41,0.185,0.5,0.074,0.278,0.406,,,,,,,47.0,99.0,76.0,61.0,91.0,77.0,86.0,96.0,92.0,0.297,0.024,0.409,,,1.22,1.33,-1.68,,,90.4,,91.5,83.8,,,,,0.286,0.429,0.409,0.167,0.222,0.128,,,,,,,,,,93.0,95.0,93.0,0.27,-0.81,89.4,0.333,0.444,0.143,,,,,,,,,
29,2024-09-19,744962,Single,single,True,665489,679156,Vladimir Guerrero Jr.,Walter Pennington,1,62cc3e60-38da-488c-aeac-b2c3fb8404d8,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,3.0,5.35,18.0,94.0,79.0,88.0,0.773,8.5,5.5,9.5,0.5,1.41,0.185,0.5,0.074,0.278,0.406,,,,,,,47.0,99.0,76.0,61.0,91.0,77.0,86.0,96.0,92.0,0.297,0.024,0.409,,,1.22,1.33,-1.68,,,90.4,,91.5,83.8,,,,,0.286,0.429,0.409,0.167,0.222,0.128,,,,,,,,,,93.0,95.0,93.0,0.27,-0.81,89.4,0.333,0.444,0.143,,,,,,,,,
30,2024-09-19,744962,Flyout,field_out,True,543760,592332,Marcus Semien,Kevin Gausman,0,5743dc38-949c-4ecf-a078-f11facf78bdb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.91,4.91,175.0,105.0,94.0,104.0,0.788,8.18,2.73,8.28,1.03,0.91,0.26,0.411,0.138,0.366,0.416,,,,,,,98.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.055,0.526,0.083,,,0.47,-3.25,-1.42,,,93.9,,93.3,82.8,,0.276,0.468,0.179,0.282,0.462,0.27,0.316,0.579,0.117,88.0,108.0,107.0,0.335,0.44,86.0,0.172,0.264,0.341,,,,,,,,,,,,,,,,,,
31,2024-09-19,744962,Groundout,field_out,True,669701,592332,Josh Smith,Kevin Gausman,0,046ec603-f4ef-4cfd-8eda-21b55586c212,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.91,4.91,175.0,105.0,94.0,104.0,0.788,8.18,2.73,8.28,1.03,0.91,0.26,0.411,0.138,0.366,0.416,,,,,,,98.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.055,0.526,0.083,,,0.47,-3.25,-1.42,,,93.9,,93.3,82.8,,0.276,0.468,0.179,0.282,0.462,0.27,0.316,0.579,0.117,88.0,108.0,107.0,0.335,0.44,86.0,0.172,0.264,0.341,,,,,,,,,,,,,,,,,,
32,2024-09-19,744962,Strikeout,strikeout,True,694671,592332,Wyatt Langford,Kevin Gausman,0,d47b8954-2b0d-45c6-8158-9e84ee9d78eb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,3.91,4.91,175.0,105.0,94.0,104.0,0.788,8.18,2.73,8.28,1.03,0.91,0.26,0.411,0.138,0.366,0.416,,,,,,,98.0,105.0,105.0,90.0,102.0,94.0,88.0,90.0,95.0,0.055,0.526,0.083,,,0.47,-3.25,-1.42,,,93.9,,93.3,82.8,,0.276,0.468,0.179,0.282,0.462,0.27,0.316,0.579,0.117,88.0,108.0,107.0,0.335,0.44,86.0,0.172,0.264,0.341,,,,,,,,,,,,,,,,,,
33,2024-09-19,744962,Single,single,False,687462,679156,Spencer Horwitz,Walter Pennington,0,fbc55421-3630-4e63-939d-213ab84a5135,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,3.0,5.35,18.0,94.0,79.0,88.0,0.773,8.5,5.5,9.5,0.5,1.41,0.185,0.5,0.074,0.278,0.406,,,,,,,47.0,99.0,76.0,61.0,91.0,77.0,86.0,96.0,92.0,0.297,0.024,0.409,,,1.22,1.33,-1.68,,,90.4,,91.5,83.8,,,,,0.286,0.429,0.409,0.167,0.222,0.128,,,,,,,,,,93.0,95.0,93.0,0.27,-0.81,89.4,0.333,0.444,0.143,,,,,,,,,
34,2024-09-19,744962,Single,single,False,676914,679156,Davis Schneider,Walter Pennington,1,61153727-4987-4992-b9e9-1918d8eef554,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,3.0,5.35,18.0,94.0,79.0,88.0,0.773,8.5,5.5,9.5,0.5,1.41,0.185,0.5,0.074,0.278,0.406,,,,,,,47.0,99.0,76.0,61.0,91.0,77.0,86.0,96.0,92.0,0.297,0.024,0.409,,,1.22,1.33,-1.68,,,90.4,,91.5,83.8,,,,,0.286,0.429,0.409,0.167,0.222,0.128,,,,,,,,,,93.0,95.0,93.0,0.27,-0.81,89.4,0.333,0.444,0.143,,,,,,,,,
35,2024-09-19,744962,Strikeout,strikeout,True,680718,679156,Addison Barger,Walter Pennington,0,8a2eaa34-d462-42e1-9692-d1d8a0b969c9,679156.0,walterpennington,Pennington,Left,Walter Pennington,- - -,3.0,5.35,18.0,94.0,79.0,88.0,0.773,8.5,5.5,9.5,0.5,1.41,0.185,0.5,0.074,0.278,0.406,,,,,,,47.0,99.0,76.0,61.0,91.0,77.0,86.0,96.0,92.0,0.297,0.024,0.409,,,1.22,1.33,-1.68,,,90.4,,91.5,83.8,,,,,0.286,0.429,0.409,0.167,0.222,0.128,,,,,,,,,,93.0,95.0,93.0,0.27,-0.81,89.4,0.333,0.444,0.143,,,,,,,,,
