,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
10,2024-09-26,746415,Groundout,field_out,True,690993,641302,Colt Keith,Tyler Alexander,0,6900e8c6-c1d8-46d8-a9b4-ea9d71e5bf4b,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
11,2024-09-26,746415,Strikeout,strikeout,True,679529,641302,Spencer Torkelson,Tyler Alexander,0,34611a1f-7443-4223-a030-99d0c4dd7b7b,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
12,2024-09-26,746415,Groundout,field_out,True,642350,681857,Jose Siri,Reese Olson,0,ff74880c-6106-4df6-b3f8-23e5370fa8ab,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-26,746415,Single,single,False,666163,681857,Ben Rortvedt,Reese Olson,0,c56d8fb6-1b74-4f81-adb7-c89cd74090bc,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-26,746415,Single,single,False,670764,681857,Taylor Walls,Reese Olson,1,9b5c082e-fcac-4078-9894-33ffeec48720,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-26,746415,Groundout,field_out,True,666624,681857,Christopher Morel,Reese Olson,1,a4c9a9d1-dcda-4da0-87a7-8f8aecba0570,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-26,746415,Single,single,False,664040,681857,Brandon Lowe,Reese Olson,1,5c047ee3-f194-432e-8520-904fec49323e,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-26,746415,Forceout,force_out,True,691406,681857,Junior Caminero,Reese Olson,1,ddbc7222-0b4f-4ee9-9597-e69e5f14d02a,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-26,746415,Flyout,field_out,True,700242,641302,Trey Sweeney,Tyler Alexander,0,ce690b7d-0e45-426a-9188-8a5b7ceab5d7,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
19,2024-09-26,746415,Flyout,field_out,True,668670,641302,Jake Rogers,Tyler Alexander,0,a171c52b-baf4-4edc-9043-579e14e65946,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
20,2024-09-26,746415,Double,double,False,678009,641302,Parker Meadows,Tyler Alexander,0,970fd8e9-f077-4fbf-a743-b38e0e72710f,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
21,2024-09-26,746415,Strikeout,strikeout,True,628451,641302,Andy Ibáñez,Tyler Alexander,0,fa2c22fd-ff51-4433-8471-18a62cc04762,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
22,2024-09-26,746415,Groundout,field_out,True,666018,681857,Jonathan Aranda,Reese Olson,0,bf7535e2-1dd9-405e-97f3-bdba55337937,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-26,746415,Single,single,False,666185,681857,Dylan Carlson,Reese Olson,0,1c989bd4-6ee6-48b5-ba70-909370a00a8c,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-26,746415,Strikeout,strikeout,True,666139,681857,Josh Lowe,Reese Olson,0,9e2bc5df-bf44-4002-b8c5-e435a64c8f9d,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-26,746415,Flyout,field_out,True,642350,681857,Jose Siri,Reese Olson,0,f63909f5-d64c-472e-bdf0-0c2bdb90dd33,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.51,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.309,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,111.0,97.0,103.0,0.205,0.234,0.278,0.06,0.223,-0.39,1.85,2.08,-3.32,-0.05,94.2,86.5,94.2,84.8,79.0,0.277,0.386,0.101,0.284,0.385,0.076,0.143,0.194,0.451,0.222,0.344,0.424,0.304,0.652,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-26,746415,Strikeout,strikeout,True,672761,641302,Wenceel Pérez,Tyler Alexander,0,ad0cafff-c507-4f5d-b1c4-3c9d0b5d0f2b,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
27,2024-09-26,746415,Strikeout,strikeout,True,682985,641302,Riley Greene,Tyler Alexander,0,1c307515-48d1-4ea7-9137-cb9d2c8cc3d2,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
28,2024-09-26,746415,Single,single,False,663837,641302,Matt Vierling,Tyler Alexander,0,f5ea10dd-1407-476d-b3d6-60e877deca5b,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
29,2024-09-26,746415,Pop Out,field_out,True,690993,641302,Colt Keith,Tyler Alexander,0,2bc68a6f-8d5e-4ae2-aab9-d1ed5e15d87b,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,5.1,4.71,107.2,106.0,94.0,104.0,0.815,7.52,2.01,9.2,1.92,0.62,0.28,0.372,0.155,0.351,0.441,102.0,103.0,103.0,,,,85.0,110.0,103.0,61.0,113.0,105.0,114.0,107.0,109.0,0.131,0.223,0.191,,0.137,-0.2,-1.02,1.43,,-2.94,89.6,81.3,89.7,77.8,,0.232,0.495,0.244,0.288,0.492,0.109,,,,0.339,0.5,0.181,,,,98.0,101.0,99.0,0.318,-0.5,85.0,0.265,0.549,0.216,0.227,0.364,0.188,,,,,,,,,,,,,,,
30,2024-09-26,746415,Strikeout,strikeout,True,666163,663554,Ben Rortvedt,Casey Mize,0,db4a899a-caee-4c35-9e26-9eadfb5eca10,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.49,4.71,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.143,0.341,0.435,,,,,,,106.0,105.0,102.0,92.0,108.0,105.0,107.0,101.0,102.0,0.08,0.386,0.277,,,-0.47,1.3,-0.46,,,95.5,,95.5,85.7,,0.306,0.428,0.202,0.293,0.341,0.08,0.271,0.5,0.218,,,,0.261,0.522,0.216,,,,,,,,,,,,,102.0,90.0,94.0,112.0,99.0,102.0,0.181,0.075,-1.06,-2.21,86.2,79.6,0.286,0.405,0.322
31,2024-09-26,746415,Triple,triple,False,670764,663554,Taylor Walls,Casey Mize,0,9430a571-7734-449f-842a-769bb3d561bf,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.49,4.71,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.143,0.341,0.435,,,,,,,106.0,105.0,102.0,92.0,108.0,105.0,107.0,101.0,102.0,0.08,0.386,0.277,,,-0.47,1.3,-0.46,,,95.5,,95.5,85.7,,0.306,0.428,0.202,0.293,0.341,0.08,0.271,0.5,0.218,,,,0.261,0.522,0.216,,,,,,,,,,,,,102.0,90.0,94.0,112.0,99.0,102.0,0.181,0.075,-1.06,-2.21,86.2,79.6,0.286,0.405,0.322
32,2024-09-26,746415,Flyout,field_out,True,666624,663554,Christopher Morel,Casey Mize,1,02efae9d-8466-4b0c-80c2-b0abdce3309c,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.49,4.71,102.1,102.0,107.0,101.0,0.803,6.86,2.55,10.64,0.97,1.65,0.227,0.405,0.143,0.341,0.435,,,,,,,106.0,105.0,102.0,92.0,108.0,105.0,107.0,101.0,102.0,0.08,0.386,0.277,,,-0.47,1.3,-0.46,,,95.5,,95.5,85.7,,0.306,0.428,0.202,0.293,0.341,0.08,0.271,0.5,0.218,,,,0.261,0.522,0.216,,,,,,,,,,,,,102.0,90.0,94.0,112.0,99.0,102.0,0.181,0.075,-1.06,-2.21,86.2,79.6,0.286,0.405,0.322
