,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
10,2024-08-10,746269,Groundout,field_out,True,502054,608379,Tommy Pham,Michael Wacha,0,f592b9bf-ce18-4a06-8a74-f1dc2325b3a7,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
11,2024-08-10,746269,Groundout,field_out,True,521692,669467,Salvador Perez,Andre Pallante,0,bdeb6d30-851d-4aa2-8afd-e822a41f8298,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
12,2024-08-10,746269,Strikeout,strikeout,True,657557,669467,Paul DeJong,Andre Pallante,0,68123d99-1f75-470b-a7b9-438ff3015266,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
13,2024-08-10,746269,Single,single,False,669004,669467,MJ Melendez,Andre Pallante,0,18e00cb2-4389-4f50-8585-8c7416d28938,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
14,2024-08-10,746269,Walk,walk,False,666023,669467,Freddy Fermin,Andre Pallante,1,be18daa3-e532-471e-84d6-1787fd91b0f7,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
15,2024-08-10,746269,Lineout,field_out,True,641658,669467,Garrett Hampson,Andre Pallante,0,b9a6dc90-2b79-4777-8c6c-9b5d3d57bcd3,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
16,2024-08-10,746269,Lineout,field_out,True,543063,608379,Brandon Crawford,Michael Wacha,0,43732b10-2279-42c7-b604-9c34aa56d68f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
17,2024-08-10,746269,Groundout,field_out,True,680977,608379,Brendan Donovan,Michael Wacha,0,3c2a512d-4ceb-4708-b60f-6c9bb3ab9d7d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
18,2024-08-10,746269,Single,single,False,676475,608379,Alec Burleson,Michael Wacha,0,83ed0480-233b-47e5-99e4-3803e226652f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
19,2024-08-10,746269,Flyout,field_out,True,575929,608379,Willson Contreras,Michael Wacha,0,2fe06b10-5ac0-4830-88ee-1775b0d6191e,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
20,2024-08-10,746269,Single,single,False,664728,669467,Kyle Isbel,Andre Pallante,1,61f9ca00-ee17-4e94-b058-670246178dcb,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
21,2024-08-10,746269,Groundout,field_out,True,672580,669467,Maikel Garcia,Andre Pallante,1,1e02af65-4883-42a3-bf39-694081b58458,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
22,2024-08-10,746269,Groundout,field_out,True,677951,669467,Bobby Witt Jr.,Andre Pallante,1,902247d9-0725-4cc2-a7fa-984ca56af83f,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
23,2024-08-10,746269,Groundout,field_out,True,686469,669467,Vinnie Pasquantino,Andre Pallante,0,7c03c036-10d2-4139-9280-646dc7beab74,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
24,2024-08-10,746269,Walk,walk,False,571448,608379,Nolan Arenado,Michael Wacha,0,f879e7dd-260a-4a1f-86fe-c20716f0bf75,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
25,2024-08-10,746269,Double Play,double_play,True,663457,608379,Lars Nootbaar,Michael Wacha,1,94ce1e7c-2c25-4d2d-bc99-1ef6f75cddd5,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
26,2024-08-10,746269,Catcher Interference,catcher_interf,False,502671,608379,Paul Goldschmidt,Michael Wacha,0,1af13640-b00c-4d5b-8043-bcb6506e309a,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
27,2024-08-10,746269,Single,single,False,669357,608379,Nolan Gorman,Michael Wacha,1,34b21d7c-da7d-4616-ae98-85a59673be14,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
28,2024-08-10,746269,Flyout,field_out,True,502054,608379,Tommy Pham,Michael Wacha,0,c9357157-bd36-4238-94e8-4402b660d92d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,98.0,90.0,90.0,79.0,99.0,94.0,0.15,0.235,0.11,0.102,0.084,0.318,0.37,-0.94,0.38,-1.98,-1.39,1.86,93.6,88.8,81.3,93.6,84.2,75.1,0.184,0.337,0.334,0.284,0.468,0.16,0.243,0.301,0.087,0.328,0.443,0.114,0.355,0.548,0.403,0.304,0.652,0.175,,,,,,,,,
29,2024-08-10,746269,Walk,walk,False,521692,669467,Salvador Perez,Andre Pallante,0,8bf08ebd-8f8e-4a40-88ad-0a6a99e25566,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
30,2024-08-10,746269,Fielders Choice,fielders_choice,False,657557,669467,Paul DeJong,Andre Pallante,1,3db3a0d5-7bb4-412b-ae1a-e3d24e21f2c8,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
31,2024-08-10,746269,Strikeout,strikeout,True,669004,669467,MJ Melendez,Andre Pallante,0,ad6fb254-af2f-466b-aeb3-21347fd3eef8,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
32,2024-08-10,746269,Flyout,field_out,True,666023,669467,Freddy Fermin,Andre Pallante,0,998b86cf-f01d-43a9-a8cf-cc0f1ec6dd96,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
33,2024-08-10,746269,Forceout,force_out,True,641658,669467,Garrett Hampson,Andre Pallante,1,2684aa2e-40ef-48d0-90f2-80d1a6bb07dd,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,,,,87.0,90.0,93.0,83.0,99.0,88.0,114.0,102.0,108.0,,,,0.195,0.516,,0.161,,,1.43,,0.28,-0.29,,,94.7,,,95.0,87.9,,,,,0.238,0.302,0.177,0.234,0.344,0.14,,,,0.302,0.415,0.284,0.208,0.34,0.333,88.0,98.0,107.0,0.128,-1.13,79.9,,,
