,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSL/C,wCU/C,vFA,vFC,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-09-06,746912,Double,double,False,672820,601713,Lenyn Sosa,Nick Pivetta,0,c3c2e4ae-32f1-4192-82d6-1efc5de561e2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
11,2024-09-06,746912,Groundout,field_out,True,666150,601713,Dominic Fletcher,Nick Pivetta,1,e8ccfffa-109a-4d7f-a161-3439d37a8aa3,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
12,2024-09-06,746912,Groundout,field_out,True,642020,601713,Chuckie Robinson,Nick Pivetta,0,f945be73-1236-4c90-aaf4-8fd855fc755c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
13,2024-09-06,746912,Single,single,False,676070,601713,Jacob Amaya,Nick Pivetta,1,0abcd7d4-e135-4aaa-a2d7-6f787c9c3e96,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
14,2024-09-06,746912,Groundout,field_out,True,670032,601713,Nicky Lopez,Nick Pivetta,0,d83808f0-d585-4ffe-817c-f62128b69102,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
15,2024-09-06,746912,Groundout,field_out,True,671213,663436,Triston Casas,Davis Martin,0,3e8ee9c8-2e57-4b53-842f-68f60d50ac30,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
16,2024-09-06,746912,Flyout,field_out,True,657136,663436,Connor Wong,Davis Martin,0,9c6dd3c3-ae7e-477b-80b6-41768f8ef939,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
17,2024-09-06,746912,Single,single,False,665839,663436,Enmanuel Valdez,Davis Martin,0,bf3c234f-9b37-441d-bb7e-f946bf421cca,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
18,2024-09-06,746912,Strikeout,strikeout,True,678882,663436,Ceddanne Rafaela,Davis Martin,0,700b25c4-a954-4a3e-a0a1-1d1f068d24e9,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
19,2024-09-06,746912,Flyout,field_out,True,673357,601713,Luis Robert Jr.,Nick Pivetta,0,a308105d-247d-4982-89ea-0ae9bb1bb710,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
20,2024-09-06,746912,Single,single,False,643217,601713,Andrew Benintendi,Nick Pivetta,0,a01da6e8-45a6-4274-9f2a-422a5bad866c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
21,2024-09-06,746912,Strikeout,strikeout,True,683734,601713,Andrew Vaughn,Nick Pivetta,1,47a08f7a-e446-463b-8704-f946e6ae4d95,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
22,2024-09-06,746912,Lineout,field_out,True,657757,601713,Gavin Sheets,Nick Pivetta,0,065d1895-8561-4e3f-a23e-25c5b771b970,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
23,2024-09-06,746912,Groundout,field_out,True,680776,663436,Jarren Duran,Davis Martin,0,6e8b2295-0895-42e0-84c3-74a5405077ec,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
24,2024-09-06,746912,Groundout,field_out,True,646240,663436,Rafael Devers,Davis Martin,0,3f2404e6-1bb9-4434-a972-6ffd324f72f3,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
25,2024-09-06,746912,Strikeout,strikeout,True,641933,663436,Tyler O'Neill,Davis Martin,0,d8253e01-c84e-4c70-baf4-caead1563ccf,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
26,2024-09-06,746912,Strikeout,strikeout,True,672820,601713,Lenyn Sosa,Nick Pivetta,0,c3761997-e436-446f-902c-699901873b22,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
27,2024-09-06,746912,Strikeout,strikeout,True,666150,601713,Dominic Fletcher,Nick Pivetta,0,9424de66-9b5f-4966-b308-518a5d5c2dd0,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
28,2024-09-06,746912,Single,single,False,642020,601713,Chuckie Robinson,Nick Pivetta,0,a083e1d8-ef33-423b-8db1-bdf99ae49698,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
29,2024-09-06,746912,Strikeout,strikeout,True,676070,601713,Jacob Amaya,Nick Pivetta,0,aebc3e94-0235-486c-95fd-1da470966dfd,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
30,2024-09-06,746912,Hit By Pitch,hit_by_pitch,False,677800,663436,Wilyer Abreu,Davis Martin,0,47b947a4-abb9-48c3-93d4-94ad1a0e19c1,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
31,2024-09-06,746912,Hit By Pitch,hit_by_pitch,False,807799,663436,Masataka Yoshida,Davis Martin,1,26ae357a-b7b1-45c0-8f39-4d2684b81aa3,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
32,2024-09-06,746912,Single,single,False,671213,663436,Triston Casas,Davis Martin,1,0001b5d6-10a9-4e67-a7a4-7471dc734e4b,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
33,2024-09-06,746912,Lineout,field_out,True,657136,663436,Connor Wong,Davis Martin,0,87e65ce6-2bf9-42b2-a1f5-42f732730762,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
34,2024-09-06,746912,Grounded Into DP,grounded_into_double_play,True,665839,663436,Enmanuel Valdez,Davis Martin,1,b121b8e9-52d7-4964-8521-44d7f0068339,663436.0,davismartin,Martin,Right,Davis Martin,CHW,3.29,4.68,38.1,100.0,104.0,99.0,0.757,8.22,3.52,7.98,0.94,1.33,0.207,0.432,0.198,0.315,0.414,95.0,92.0,94.0,92.0,95.0,92.0,113.0,107.0,110.0,84.0,97.0,88.0,0.285,0.177,0.267,0.082,-3.03,3.14,0.51,-0.21,93.7,89.2,83.6,78.3,0.448,0.552,0.176,,,,0.2,0.2,0.375,0.179,0.179,0.25,0.122,0.341,0.355,142.0,106.0,107.0,0.188,2.68,89.0,0.237,0.316,0.217,,,,,,,,,
35,2024-09-06,746912,Groundout,field_out,True,670032,601713,Nicky Lopez,Nick Pivetta,0,e82a4280-6096-4f54-872b-fd0f17e779b8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,119.0,105.0,104.0,124.0,105.0,109.0,154.0,103.0,111.0,105.0,96.0,82.0,0.479,0.067,0.301,0.154,0.71,-4.87,0.4,0.02,94.0,88.3,82.7,80.1,0.252,0.414,0.211,0.22,0.413,0.353,0.174,0.457,0.197,0.387,0.903,0.224,0.095,0.286,0.314,,,,,,,,,,,,,,,,,,
