,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
10,2024-08-24,744890,Walk,walk,False,642136,670102,Matt Thaiss,Bowden Francis,0,beb4d460-dc4e-4140-b3c9-1a4f6d31dceb,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
11,2024-08-24,744890,Strikeout,strikeout,True,681351,670102,Logan O'Hoppe,Bowden Francis,0,59ac2f14-48a5-4a32-9967-8138c0358af6,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
12,2024-08-24,744890,Walk,walk,False,666176,670102,Jo Adell,Bowden Francis,1,28a82ab5-8bc4-483c-b455-8c0462978f06,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
13,2024-08-24,744890,Groundout,field_out,True,592273,670102,Brandon Drury,Bowden Francis,0,44f4c792-a9e5-44f4-8d7a-e0c47df4f04b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
14,2024-08-24,744890,Single,single,False,680718,608334,Addison Barger,Carson Fulmer,0,0bad54d8-3509-413a-94f4-a9391dc00b97,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
15,2024-08-24,744890,Flyout,field_out,True,676914,608334,Davis Schneider,Carson Fulmer,0,048ea4fb-2a4d-4b36-9706-ff57f738a773,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
16,2024-08-24,744890,Strikeout,strikeout,True,661531,608334,Brian Serven,Carson Fulmer,0,a4b22bf0-5be1-4dc7-957b-0a7e05a0804e,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
17,2024-08-24,744890,Strikeout,strikeout,True,676391,608334,Ernie Clement,Carson Fulmer,0,ce86f109-3853-49ef-8d16-61791c003f10,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
18,2024-08-24,744890,Strikeout,strikeout,True,694359,670102,Niko Kavadas,Bowden Francis,0,ffe245b2-d0d2-4e10-8775-0ef7c1a63ee9,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
19,2024-08-24,744890,Hit By Pitch,hit_by_pitch,False,621493,670102,Taylor Ward,Bowden Francis,0,1120b3a2-80e3-42f7-9a20-da1f24dde137,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
20,2024-08-24,744890,Grounded Into DP,grounded_into_double_play,True,687263,670102,Zach Neto,Bowden Francis,1,635534f7-5c2e-4e79-ac25-3a1b3527d759,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
21,2024-08-24,744890,Strikeout,strikeout,True,662139,608334,Daulton Varsho,Carson Fulmer,0,bb112ee1-3b9c-4384-97ec-7227d3850394,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
22,2024-08-24,744890,Flyout,field_out,True,665489,608334,Vladimir Guerrero Jr.,Carson Fulmer,0,16b39525-d0db-4904-9984-6c3c8dce39a1,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
23,2024-08-24,744890,Walk,walk,False,687462,608334,Spencer Horwitz,Carson Fulmer,0,92935eb3-0d43-4471-b06b-1ef23d43113b,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
24,2024-08-24,744890,Double,double,True,694388,608334,Joey Loperfido,Carson Fulmer,1,25d939cd-e877-4458-bdcb-c911e767d29c,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
25,2024-08-24,744890,Strikeout,strikeout,True,607680,670102,Kevin Pillar,Bowden Francis,0,37c168ec-05e5-424f-af62-77cc1d805cf1,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
26,2024-08-24,744890,Flyout,field_out,True,543685,670102,Anthony Rendon,Bowden Francis,0,aa408231-cce8-449c-8361-8b6634869d90,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
27,2024-08-24,744890,Strikeout,strikeout,True,642136,670102,Matt Thaiss,Bowden Francis,0,99c80fda-1c4f-440b-83d8-bff7709f6472,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
28,2024-08-24,744890,Single,single,False,677870,608334,Leo Jiménez,Carson Fulmer,0,4c53052b-a876-4e19-8e0c-b7796715f623,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
29,2024-08-24,744890,Forceout,force_out,True,680718,608334,Addison Barger,Carson Fulmer,1,7cd7d1b1-c633-43c8-8674-80200a83c048,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
30,2024-08-24,744890,Lineout,field_out,True,676914,608334,Davis Schneider,Carson Fulmer,0,99f37bf9-2f1b-457e-be32-341ee6a95b7b,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
31,2024-08-24,744890,Flyout,field_out,True,661531,608334,Brian Serven,Carson Fulmer,0,07c2974e-7a1c-488d-a572-1f8f3251b649,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,110.0,104.0,105.0,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.058,0.03,,0.85,1.35,-8.1,93.1,,92.6,87.0,82.3,0.222,0.458,0.201,,,,0.471,1.118,0.407,0.13,0.283,0.255,0.271,0.371,0.123,91.0,104.0,103.0,0.269,-0.18,87.8,0.187,0.297,0.38,0.286,0.714,0.458,,,,,,
32,2024-08-24,744890,Lineout,field_out,True,681351,670102,Logan O'Hoppe,Bowden Francis,0,bb5921a5-4fc0-4472-84dc-9086f769cc27,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,102.0,93.0,100.0,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,106.0,105.0,110.0,0.015,0.523,0.184,0.083,0.195,2.2,2.01,6.38,-3.78,-2.19,93.3,83.9,91.7,82.5,73.6,0.175,0.362,0.184,0.156,0.156,0.222,0.318,0.614,0.221,0.353,0.824,0.395,0.25,0.25,0.071,,,,,,,,,,,,,,,,,,
