,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-06-27,747185,Groundout,field_out,True,622534,656756,Manuel Margot,Jordan Montgomery,0,7c59b7fb-70ed-48c3-92a2-26fc6dc681fb,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
1,2024-06-27,747185,Single,single,False,621043,656756,Carlos Correa,Jordan Montgomery,0,70b265df-7b4e-49bf-9e6a-9d2ae2d7c4aa,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
2,2024-06-27,747185,Lineout,field_out,True,668904,656756,Royce Lewis,Jordan Montgomery,0,cb724fd1-69c8-48ba-8fbe-35c22913ff45,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
3,2024-06-27,747185,Single,single,False,669304,656756,Jose Miranda,Jordan Montgomery,1,c3e7a636-6508-480a-97db-972cd06f5446,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
4,2024-06-27,747185,Forceout,force_out,True,467793,656756,Carlos Santana,Jordan Montgomery,1,b2e65914-1fcd-4258-bc24-9f64eed03905,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
5,2024-06-27,747185,Groundout,field_out,True,682998,701581,Corbin Carroll,David Festa,0,39730f29-4cee-45bc-a7c2-e495c109548d,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
6,2024-06-27,747185,Flyout,field_out,True,606466,701581,Ketel Marte,David Festa,0,82677234-724c-4433-9097-9c342436cd67,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
7,2024-06-27,747185,Groundout,field_out,True,592626,701581,Joc Pederson,David Festa,0,cac0812d-07c7-4c5b-b811-fe5cbfb78b3f,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
8,2024-06-27,747185,Single,single,False,680777,656756,Ryan Jeffers,Jordan Montgomery,0,1100a2bd-59dd-4796-b9a9-3095548297d8,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
9,2024-06-27,747185,Single,single,False,621439,656756,Byron Buxton,Jordan Montgomery,1,85bba208-df34-46f3-ab5f-a9521833eb76,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
10,2024-06-27,747185,Single,single,False,650489,656756,Willi Castro,Jordan Montgomery,1,50403ab6-7167-4ef8-b510-bdecb7160492,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
11,2024-06-27,747185,Strikeout,strikeout,True,571657,656756,Kyle Farmer,Jordan Montgomery,0,a4179cab-f6de-460d-9182-c3f298c45afe,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
12,2024-06-27,747185,Single,single,False,622534,656756,Manuel Margot,Jordan Montgomery,1,4241ca56-23a8-4dd3-96c4-60d913ef4db5,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
13,2024-06-27,747185,Catcher Interference,catcher_interf,False,621043,656756,Carlos Correa,Jordan Montgomery,1,d2b85046-9fd8-4b72-b4aa-980758be0a09,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
14,2024-06-27,747185,Single,single,False,668904,656756,Royce Lewis,Jordan Montgomery,1,ac2c6018-83a1-42eb-b351-cc04e930f65b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
15,2024-06-27,747185,Sac Fly,sac_fly,True,669304,656756,Jose Miranda,Jordan Montgomery,1,421c27f1-9275-4e11-8ddf-9a758e745b12,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
16,2024-06-27,747185,Double,double,False,467793,656756,Carlos Santana,Jordan Montgomery,1,96bb2ccf-2c4f-4d81-a8e0-500281bc4a8f,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
17,2024-06-27,747185,Lineout,field_out,True,680777,656756,Ryan Jeffers,Jordan Montgomery,0,545e5b04-815e-4a00-bc9b-a552de67db85,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
18,2024-06-27,747185,Flyout,field_out,True,572233,701581,Christian Walker,David Festa,0,d8d3421e-032c-4668-9f17-c679284528c0,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
19,2024-06-27,747185,Walk,walk,False,666971,701581,Lourdes Gurriel Jr.,David Festa,0,623b71ba-8afa-454b-be33-ebac4799de39,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
20,2024-06-27,747185,Groundout,field_out,True,664983,701581,Jake McCarthy,David Festa,1,99fa8cba-1336-4d36-b3fc-4275c0846eb6,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
21,2024-06-27,747185,Pop Out,field_out,True,621028,701581,Kevin Newman,David Festa,0,bd22e526-6b4c-4023-9f00-435e090d16d1,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
22,2024-06-27,747185,Single,single,False,621439,656756,Byron Buxton,Jordan Montgomery,0,b837b906-ac58-481a-81a5-654042d8a2cd,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
23,2024-06-27,747185,Triple,triple,False,650489,656756,Willi Castro,Jordan Montgomery,1,14dd36e9-de92-41c6-b4b1-ed0cfa1ccdeb,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
24,2024-06-27,747185,Groundout,field_out,True,571657,656756,Kyle Farmer,Jordan Montgomery,0,847470ed-5653-44b5-a242-6fb34e9e9cd0,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
25,2024-06-27,747185,Sac Fly,sac_fly,True,622534,656756,Manuel Margot,Jordan Montgomery,1,6bd6601c-0b03-4331-a15c-d64e997c3482,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
26,2024-06-27,747185,Walk,walk,False,621043,656756,Carlos Correa,Jordan Montgomery,0,11701315-8fdd-4285-a365-0e6bcd6ae0fc,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,108.0,102.0,105.0,69.0,99.0,90.0,90.0,96.0,93.0,102.0,90.0,85.0,0.332,0.164,0.022,0.292,0.19,-1.97,-1.73,4.12,-0.37,-2.03,91.9,82.8,91.7,83.4,79.0,0.371,0.567,0.135,0.268,0.437,0.315,0.34,0.44,0.17,0.319,0.638,0.382,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,
27,2024-06-27,747185,Flyout,field_out,True,668904,543518,Royce Lewis,Scott McGough,0,d043c4c5-9dcf-407b-8cf0-d67999656a94,543518.0,scottmcgough,McGough,Right,Scott McGough,ARI,7.33,5.61,27.0,95.0,89.0,93.0,0.749,6.67,6.0,9.33,1.67,0.97,0.282,0.271,0.129,0.341,0.418,,,,,,,99.0,94.0,93.0,82.0,112.0,99.0,117.0,102.0,108.0,0.041,0.49,0.137,,,-3.54,6.02,1.24,,,93.1,,93.4,87.3,,0.0,0.0,0.125,,,,0.37,0.741,0.192,,,,0.267,0.4,0.2,63.0,93.0,87.0,0.33,0.002,-0.4,4.87,85.0,78.6,0.133,0.267,0.405,,,,,,,,,
28,2024-06-27,747185,Groundout,field_out,True,672695,701581,Geraldo Perdomo,David Festa,0,e3f45035-c376-4e3e-92cd-c7baa2571891,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
29,2024-06-27,747185,Groundout,field_out,True,645444,701581,Jose Herrera,David Festa,0,e55f5e45-40ca-44f1-96f6-bc59699376dc,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
30,2024-06-27,747185,Groundout,field_out,True,682998,701581,Corbin Carroll,David Festa,0,a45f60fc-e2e2-40cd-92fe-4cbe1130cc4d,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,,,,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.428,0.333,,0.239,-1.27,,-4.0,,-7.45,95.5,88.5,,86.8,,,,,,,,0.385,0.615,0.158,0.357,0.929,0.333,0.316,0.632,0.2,,,,,,,,,,,,,,,,,,,,,
