,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-02,745886,Strikeout,strikeout,True,669304,669373,Jose Miranda,Tarik Skubal,0,afab3676-5491-4b01-abff-a4ed5937ba3c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
11,2024-07-02,745886,Strikeout,strikeout,True,467793,669373,Carlos Santana,Tarik Skubal,0,e8c35e37-e413-4b79-afbb-c63b58fe77b0,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
12,2024-07-02,745886,Walk,walk,False,621439,669373,Byron Buxton,Tarik Skubal,0,7daae0ac-5d3c-4116-918e-362dfa5528ed,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
13,2024-07-02,745886,Pop Out,field_out,True,680777,669373,Ryan Jeffers,Tarik Skubal,0,555e8e9a-6898-47e5-94fb-dd339fb3cd35,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
14,2024-07-02,745886,Strikeout,strikeout,True,668670,680573,Jake Rogers,Simeon Woods Richardson,0,f4b026a0-98e5-4b3f-a06e-e360918d6793,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-02,745886,Pop Out,field_out,True,668952,680573,Ryan Kreidler,Simeon Woods Richardson,0,6284b442-ec8d-46df-b3f4-bb6658e0dfb9,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-02,745886,Groundout,field_out,True,672761,680573,Wenceel Pérez,Simeon Woods Richardson,0,a9692f0c-e910-4ade-95c4-d7394e4f5735,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-02,745886,Strikeout,strikeout,True,650489,669373,Willi Castro,Tarik Skubal,0,14f2c640-2c5a-4aa4-9d7e-9f1bbd9984ff,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
18,2024-07-02,745886,Single,single,False,571657,669373,Kyle Farmer,Tarik Skubal,0,fc74a2e6-9508-48db-a683-eb1f15699261,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
19,2024-07-02,745886,Single,single,False,622534,669373,Manuel Margot,Tarik Skubal,1,ee8ee640-6f87-4f0f-b1d6-ebfc1c822009,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
20,2024-07-02,745886,Strikeout,strikeout,True,621043,669373,Carlos Correa,Tarik Skubal,0,a7fa25c2-35f8-4071-b91b-bef079686094,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
21,2024-07-02,745886,Double,double,False,668904,669373,Royce Lewis,Tarik Skubal,1,93896b4b-8358-411a-9aa7-2192182e962e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
22,2024-07-02,745886,Flyout,field_out,True,669304,669373,Jose Miranda,Tarik Skubal,0,406aecbc-0737-49e0-bd07-f0345e11ca58,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
23,2024-07-02,745886,Flyout,field_out,True,682985,680573,Riley Greene,Simeon Woods Richardson,0,61561a1d-d3b6-4913-b510-cc8643eb9c6f,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-02,745886,Pop Out,field_out,True,592192,680573,Mark Canha,Simeon Woods Richardson,0,8dacd203-5bc3-4d11-8fbc-346077c66888,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-02,745886,Walk,walk,False,570482,680573,Gio Urshela,Simeon Woods Richardson,0,1b14b812-3ce1-4345-94e2-fc25e1d6f486,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-02,745886,Flyout,field_out,True,690993,680573,Colt Keith,Simeon Woods Richardson,0,803f5621-3a2b-45d6-9185-481313143410,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-02,745886,Groundout,field_out,True,467793,669373,Carlos Santana,Tarik Skubal,0,c2915da4-466a-4061-a9de-4989776c974d,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
28,2024-07-02,745886,Flyout,field_out,True,621439,669373,Byron Buxton,Tarik Skubal,0,1eca6838-99d0-4ae1-98bf-66ae7f513ed1,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
29,2024-07-02,745886,Flyout,field_out,True,680777,669373,Ryan Jeffers,Tarik Skubal,0,e2927a2e-c1de-48a7-b0c1-4efdc2d3783e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,,,,112.0,103.0,103.0,110.0,102.0,105.0,0.317,0.154,,0.272,1.19,1.72,,0.42,96.8,86.0,88.7,,0.195,0.333,0.264,0.16,0.26,0.386,0.217,0.37,0.468,0.143,0.143,0.214,97.0,107.0,106.0,99.0,90.0,100.0,0.21,0.047,1.96,2.55,96.7,78.6,0.17,0.27,0.171,,,,,,,,,
30,2024-07-02,745886,Home Run,home_run,False,669234,680573,Justyn-Henry Malloy,Simeon Woods Richardson,0,61e7b2aa-bd5d-4b13-b25d-3c827aa9fdef,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-02,745886,Single,single,False,668731,680573,Akil Baddoo,Simeon Woods Richardson,0,87353c3a-b935-4105-8c1c-aa3183a7fabb,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-02,745886,Lineout,field_out,True,668670,680573,Jake Rogers,Simeon Woods Richardson,0,a6c34f1c-6fa3-4844-b9d1-4bd19a5619d4,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-02,745886,Home Run,home_run,False,668952,680573,Ryan Kreidler,Simeon Woods Richardson,1,a2278619-5b28-4103-a1a5-8f8f18f40323,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-02,745886,Flyout,field_out,True,672761,680573,Wenceel Pérez,Simeon Woods Richardson,0,6671fbc4-f3a0-4452-a607-c0535c55b2f2,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,96.0,102.0,101.0,72.0,101.0,89.0,95.0,112.0,109.0,0.4,0.309,0.078,0.213,1.41,1.55,0.19,-2.69,93.1,82.9,86.7,75.4,0.248,0.291,0.201,0.181,0.284,0.257,0.268,0.571,0.18,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,,,,,,,
