,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff
10,2024-09-19,745769,Strikeout,strikeout,True,592206,622663,Nick Castellanos,Luis Severino,0,a61d50b4-6fd2-4421-9657-8ee1c800d0ac,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
11,2024-09-19,745769,Single,single,False,681082,622663,Bryson Stott,Luis Severino,0,9e2dde49-c380-4785-9705-684d93ed5987,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
12,2024-09-19,745769,Grounded Into DP,grounded_into_double_play,True,592663,622663,J.T. Realmuto,Luis Severino,1,b8aa3daa-91a9-4ae7-85d4-fabf9fc4f169,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
13,2024-09-19,745769,Groundout,field_out,True,621438,592836,Tyrone Taylor,Taijuan Walker,0,5c146376-40f2-4cde-82bd-28218efe4a39,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.91,7.0,82.0,98.0,88.0,95.0,0.848,6.26,3.73,11.3,2.63,0.95,0.185,0.44,0.131,0.396,0.429,,,,61.0,93.0,85.0,78.0,99.0,92.0,55.0,109.0,104.0,95.0,91.0,87.0,0.282,0.119,0.096,0.181,,-2.33,-5.11,-2.83,2.18,,91.5,87.3,,91.1,85.0,0.32,0.56,0.229,0.375,0.688,0.084,0.149,0.299,0.281,0.435,1.087,0.096,,,,,,,87.0,95.0,97.0,107.0,101.0,105.0,0.216,0.107,-4.12,1.85,86.7,74.7,0.374,0.648,0.164,0.185,0.333,0.129
14,2024-09-19,745769,Strikeout,strikeout,True,682626,592836,Francisco Alvarez,Taijuan Walker,0,d6acfb21-bd38-4564-b7a3-40063ab77ba6,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.91,7.0,82.0,98.0,88.0,95.0,0.848,6.26,3.73,11.3,2.63,0.95,0.185,0.44,0.131,0.396,0.429,,,,61.0,93.0,85.0,78.0,99.0,92.0,55.0,109.0,104.0,95.0,91.0,87.0,0.282,0.119,0.096,0.181,,-2.33,-5.11,-2.83,2.18,,91.5,87.3,,91.1,85.0,0.32,0.56,0.229,0.375,0.688,0.084,0.149,0.299,0.281,0.435,1.087,0.096,,,,,,,87.0,95.0,97.0,107.0,101.0,105.0,0.216,0.107,-4.12,1.85,86.7,74.7,0.374,0.648,0.164,0.185,0.333,0.129
15,2024-09-19,745769,Groundout,field_out,True,682668,592836,Luisangel Acuña,Taijuan Walker,0,a0df7399-581d-44fc-88a8-8316b5f56f6e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.91,7.0,82.0,98.0,88.0,95.0,0.848,6.26,3.73,11.3,2.63,0.95,0.185,0.44,0.131,0.396,0.429,,,,61.0,93.0,85.0,78.0,99.0,92.0,55.0,109.0,104.0,95.0,91.0,87.0,0.282,0.119,0.096,0.181,,-2.33,-5.11,-2.83,2.18,,91.5,87.3,,91.1,85.0,0.32,0.56,0.229,0.375,0.688,0.084,0.149,0.299,0.281,0.435,1.087,0.096,,,,,,,87.0,95.0,97.0,107.0,101.0,105.0,0.216,0.107,-4.12,1.85,86.7,74.7,0.374,0.648,0.164,0.185,0.333,0.129
16,2024-09-19,745769,Strikeout,strikeout,True,669016,622663,Brandon Marsh,Luis Severino,0,5102cb68-3a1e-4c3b-a600-564eb5b33175,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
17,2024-09-19,745769,Flyout,field_out,True,670276,622663,Cal Stevenson,Luis Severino,0,a58d2d7b-ddc7-401d-92ad-0dccd7c1633e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
18,2024-09-19,745769,Single,single,False,656941,622663,Kyle Schwarber,Luis Severino,0,938368a4-925d-4263-90af-b9166f133b04,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
19,2024-09-19,745769,Home Run,home_run,False,607208,622663,Trea Turner,Luis Severino,1,018ad73b-92e5-4f15-aa5c-c931ace5d423,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
20,2024-09-19,745769,Flyout,field_out,True,547180,622663,Bryce Harper,Luis Severino,0,50c8a52c-8ddb-473f-a091-63bafdc0c9fb,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
21,2024-09-19,745769,Single,single,False,578428,592836,Jose Iglesias,Taijuan Walker,0,8fe4baa7-eed5-4da3-b9ed-accc31dbf22e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.91,7.0,82.0,98.0,88.0,95.0,0.848,6.26,3.73,11.3,2.63,0.95,0.185,0.44,0.131,0.396,0.429,,,,61.0,93.0,85.0,78.0,99.0,92.0,55.0,109.0,104.0,95.0,91.0,87.0,0.282,0.119,0.096,0.181,,-2.33,-5.11,-2.83,2.18,,91.5,87.3,,91.1,85.0,0.32,0.56,0.229,0.375,0.688,0.084,0.149,0.299,0.281,0.435,1.087,0.096,,,,,,,87.0,95.0,97.0,107.0,101.0,105.0,0.216,0.107,-4.12,1.85,86.7,74.7,0.374,0.648,0.164,0.185,0.333,0.129
22,2024-09-19,745769,Home Run,home_run,False,607043,592836,Brandon Nimmo,Taijuan Walker,1,c16efe1d-4ae9-4598-ad30-60514231cc50,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.91,7.0,82.0,98.0,88.0,95.0,0.848,6.26,3.73,11.3,2.63,0.95,0.185,0.44,0.131,0.396,0.429,,,,61.0,93.0,85.0,78.0,99.0,92.0,55.0,109.0,104.0,95.0,91.0,87.0,0.282,0.119,0.096,0.181,,-2.33,-5.11,-2.83,2.18,,91.5,87.3,,91.1,85.0,0.32,0.56,0.229,0.375,0.688,0.084,0.149,0.299,0.281,0.435,1.087,0.096,,,,,,,87.0,95.0,97.0,107.0,101.0,105.0,0.216,0.107,-4.12,1.85,86.7,74.7,0.374,0.648,0.164,0.185,0.333,0.129
23,2024-09-19,745769,Walk,walk,False,668901,592836,Mark Vientos,Taijuan Walker,0,97c3a8e6-c8df-4b58-99e0-779cc48a1120,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.91,7.0,82.0,98.0,88.0,95.0,0.848,6.26,3.73,11.3,2.63,0.95,0.185,0.44,0.131,0.396,0.429,,,,61.0,93.0,85.0,78.0,99.0,92.0,55.0,109.0,104.0,95.0,91.0,87.0,0.282,0.119,0.096,0.181,,-2.33,-5.11,-2.83,2.18,,91.5,87.3,,91.1,85.0,0.32,0.56,0.229,0.375,0.688,0.084,0.149,0.299,0.281,0.435,1.087,0.096,,,,,,,87.0,95.0,97.0,107.0,101.0,105.0,0.216,0.107,-4.12,1.85,86.7,74.7,0.374,0.648,0.164,0.185,0.333,0.129
24,2024-09-19,745769,Grounded Into DP,grounded_into_double_play,True,624413,592836,Pete Alonso,Taijuan Walker,1,435b7f8a-fa04-4a4d-8baf-9fda3e3ca483,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.91,7.0,82.0,98.0,88.0,95.0,0.848,6.26,3.73,11.3,2.63,0.95,0.185,0.44,0.131,0.396,0.429,,,,61.0,93.0,85.0,78.0,99.0,92.0,55.0,109.0,104.0,95.0,91.0,87.0,0.282,0.119,0.096,0.181,,-2.33,-5.11,-2.83,2.18,,91.5,87.3,,91.1,85.0,0.32,0.56,0.229,0.375,0.688,0.084,0.149,0.299,0.281,0.435,1.087,0.096,,,,,,,87.0,95.0,97.0,107.0,101.0,105.0,0.216,0.107,-4.12,1.85,86.7,74.7,0.374,0.648,0.164,0.185,0.333,0.129
25,2024-09-19,745769,Pop Out,field_out,True,608385,592836,Jesse Winker,Taijuan Walker,0,71a7a056-5ed0-442e-939c-fb24c4b598a2,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.91,7.0,82.0,98.0,88.0,95.0,0.848,6.26,3.73,11.3,2.63,0.95,0.185,0.44,0.131,0.396,0.429,,,,61.0,93.0,85.0,78.0,99.0,92.0,55.0,109.0,104.0,95.0,91.0,87.0,0.282,0.119,0.096,0.181,,-2.33,-5.11,-2.83,2.18,,91.5,87.3,,91.1,85.0,0.32,0.56,0.229,0.375,0.688,0.084,0.149,0.299,0.281,0.435,1.087,0.096,,,,,,,87.0,95.0,97.0,107.0,101.0,105.0,0.216,0.107,-4.12,1.85,86.7,74.7,0.374,0.648,0.164,0.185,0.333,0.129
26,2024-09-19,745769,Groundout,field_out,True,664761,622663,Alec Bohm,Luis Severino,0,a73f3df7-4d50-4981-8934-2820c6a482b0,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
27,2024-09-19,745769,Single,single,False,592206,622663,Nick Castellanos,Luis Severino,0,fd637ae7-0dea-4a3e-987a-fa0653c69941,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
28,2024-09-19,745769,Strikeout,strikeout,True,681082,622663,Bryson Stott,Luis Severino,0,291c5657-ecbb-4ec5-815e-d13df8470245,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
29,2024-09-19,745769,Walk,walk,False,592663,622663,J.T. Realmuto,Luis Severino,1,5b3d0f89-1f1e-4714-923c-44c1112d5d11,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
30,2024-09-19,745769,Single,single,False,669016,622663,Brandon Marsh,Luis Severino,1,f0494226-c146-41da-9195-0fa9497aee27,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
31,2024-09-19,745769,Flyout,field_out,True,670276,622663,Cal Stevenson,Luis Severino,0,f1a8db3a-2696-4ba1-862a-01236ba2ddf3,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.79,3.89,178.0,100.0,107.0,101.0,0.81,7.89,2.98,8.04,1.11,1.26,0.269,0.374,0.205,0.285,0.437,87.0,95.0,95.0,101.0,104.0,101.0,91.0,98.0,94.0,143.0,100.0,111.0,92.0,91.0,89.0,0.249,0.354,0.083,0.237,0.078,0.39,1.42,1.15,0.18,-3.62,96.1,92.6,86.1,95.6,85.6,0.233,0.372,0.22,0.277,0.419,0.125,0.144,0.246,0.383,0.184,0.265,0.263,0.358,0.66,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
