,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff
0,2024-07-01,746535,Strikeout,strikeout,True,687401,596295,Joey Ortiz,Austin Gomber,0,4c27e403-d07b-4ef0-8353-c99d97205919,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
1,2024-07-01,746535,Double,double,False,661388,596295,William Contreras,Austin Gomber,0,bef64634-2088-4e79-a385-61481f62c156,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
2,2024-07-01,746535,Groundout,field_out,True,592885,596295,Christian Yelich,Austin Gomber,1,0c42b3c5-b303-4ea1-aa81-54df8ef639e9,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
3,2024-07-01,746535,Groundout,field_out,True,642715,596295,Willy Adames,Austin Gomber,0,ef108103-9b12-4f54-97d1-2d8e6b1dd2b0,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
4,2024-07-01,746535,Flyout,field_out,True,453568,642239,Charlie Blackmon,Rob Zastryzny,0,ed3faf27-91f9-4b44-ba8c-33ec8acde044,642239.0,robzastryzny,Zastryzny,Left,Rob Zastryzny,MIL,0.0,1.42,5.2,95.0,91.0,91.0,0.711,6.35,1.59,0.0,0.0,0.57,0.417,0.333,0.333,0.25,0.439,,,,77.0,100.0,91.0,,,,98.0,86.0,106.0,,,,,0.47,0.061,,,5.38,,7.06,,,91.4,,,80.9,,0.0,0.0,0.381,,,,,,,,,,101.0,90.0,88.0,0.47,3.31,86.7,0.0,0.0,0.333,,,,,,,,,
5,2024-07-01,746535,Pop Out,field_out,True,678662,642239,Ezequiel Tovar,Rob Zastryzny,0,67706bc1-22bf-4e90-ae8a-15201f58c60c,642239.0,robzastryzny,Zastryzny,Left,Rob Zastryzny,MIL,0.0,1.42,5.2,95.0,91.0,91.0,0.711,6.35,1.59,0.0,0.0,0.57,0.417,0.333,0.333,0.25,0.439,,,,77.0,100.0,91.0,,,,98.0,86.0,106.0,,,,,0.47,0.061,,,5.38,,7.06,,,91.4,,,80.9,,0.0,0.0,0.381,,,,,,,,,,101.0,90.0,88.0,0.47,3.31,86.7,0.0,0.0,0.333,,,,,,,,,
6,2024-07-01,746535,Groundout,field_out,True,641857,642239,Ryan McMahon,Rob Zastryzny,0,42a34884-8e2b-43c0-8200-7e5f31ac1266,642239.0,robzastryzny,Zastryzny,Left,Rob Zastryzny,MIL,0.0,1.42,5.2,95.0,91.0,91.0,0.711,6.35,1.59,0.0,0.0,0.57,0.417,0.333,0.333,0.25,0.439,,,,77.0,100.0,91.0,,,,98.0,86.0,106.0,,,,,0.47,0.061,,,5.38,,7.06,,,91.4,,,80.9,,0.0,0.0,0.381,,,,,,,,,,101.0,90.0,88.0,0.47,3.31,86.7,0.0,0.0,0.333,,,,,,,,,
7,2024-07-01,746535,Groundout,field_out,True,694192,596295,Jackson Chourio,Austin Gomber,0,cc2874ac-4b63-402f-81a8-22400df34dd8,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
8,2024-07-01,746535,Groundout,field_out,True,656555,596295,Rhys Hoskins,Austin Gomber,0,e785787c-8acd-48a6-bac9-ca71b4e63dbc,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
9,2024-07-01,746535,Strikeout,strikeout,True,663368,596295,Blake Perkins,Austin Gomber,0,806b529e-3c84-4528-9711-161bd8361cc3,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,
