,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-05-11,746480,Groundout,field_out,True,673237,669373,Yainer Diaz,Tarik Skubal,0,af3262b6-cd05-433c-afd8-c604f3a4d8d8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-11,746480,Single,single,False,690993,664299,Colt Keith,Cristian Javier,0,84708ca9-3e6c-4319-bac1-f3807ae542de,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,,,,113.0,93.0,99.0,81.0,94.0,97.0,,0.393,0.295,0.044,0.268,-1.32,,0.37,-5.22,1.37,91.7,81.2,,77.5,75.2,0.194,0.306,0.276,0.256,0.535,0.27,,,,0.205,0.341,0.25,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-11,746480,Groundout,field_out,True,679529,664299,Spencer Torkelson,Cristian Javier,1,c19959d4-f921-447f-a916-5c3f23520592,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,,,,113.0,93.0,99.0,81.0,94.0,97.0,,0.393,0.295,0.044,0.268,-1.32,,0.37,-5.22,1.37,91.7,81.2,,77.5,75.2,0.194,0.306,0.276,0.256,0.535,0.27,,,,0.205,0.341,0.25,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-11,746480,Walk,walk,False,656716,664299,Zach McKinstry,Cristian Javier,0,8c805dfc-05b1-44fe-b2c8-e734e325e23c,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,,,,113.0,93.0,99.0,81.0,94.0,97.0,,0.393,0.295,0.044,0.268,-1.32,,0.37,-5.22,1.37,91.7,81.2,,77.5,75.2,0.194,0.306,0.276,0.256,0.535,0.27,,,,0.205,0.341,0.25,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-11,746480,Single,single,False,668670,664299,Jake Rogers,Cristian Javier,1,7acb7cb1-4b4c-4272-8a33-342915004fd2,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,,,,113.0,93.0,99.0,81.0,94.0,97.0,,0.393,0.295,0.044,0.268,-1.32,,0.37,-5.22,1.37,91.7,81.2,,77.5,75.2,0.194,0.306,0.276,0.256,0.535,0.27,,,,0.205,0.341,0.25,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-11,746480,Walk,walk,False,682985,664299,Riley Greene,Cristian Javier,1,d18109ca-dc08-49cb-a1f7-84356da80914,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,,,,113.0,93.0,99.0,81.0,94.0,97.0,,0.393,0.295,0.044,0.268,-1.32,,0.37,-5.22,1.37,91.7,81.2,,77.5,75.2,0.194,0.306,0.276,0.256,0.535,0.27,,,,0.205,0.341,0.25,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-11,746480,Home Run,home_run,False,592192,664299,Mark Canha,Cristian Javier,1,782a1579-6250-4508-8147-d7dde4199405,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,,,,113.0,93.0,99.0,81.0,94.0,97.0,,0.393,0.295,0.044,0.268,-1.32,,0.37,-5.22,1.37,91.7,81.2,,77.5,75.2,0.194,0.306,0.276,0.256,0.535,0.27,,,,0.205,0.341,0.25,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-11,746480,Double,double,False,672761,664299,Wenceel Pérez,Cristian Javier,0,d8193867-75a3-40ab-b45a-c7598f9783ae,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,,,,113.0,93.0,99.0,81.0,94.0,97.0,,0.393,0.295,0.044,0.268,-1.32,,0.37,-5.22,1.37,91.7,81.2,,77.5,75.2,0.194,0.306,0.276,0.256,0.535,0.27,,,,0.205,0.341,0.25,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-11,746480,Home Run,home_run,False,681481,664299,Kerry Carpenter,Cristian Javier,1,b9affdd6-0366-496a-82ce-b3960f597dfe,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,,,,113.0,93.0,99.0,81.0,94.0,97.0,,0.393,0.295,0.044,0.268,-1.32,,0.37,-5.22,1.37,91.7,81.2,,77.5,75.2,0.194,0.306,0.276,0.256,0.535,0.27,,,,0.205,0.341,0.25,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-11,746480,Strikeout,strikeout,True,663837,605463,Matt Vierling,Tayler Scott,0,728b023a-026e-42e3-842d-53a659fc2a81,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,105.0,93.0,86.0,89.0,97.0,106.0,,,,0.073,0.433,0.262,,0.232,2.65,-0.27,0.86,,0.69,92.7,85.5,92.6,84.0,,0.143,0.214,0.329,0.089,0.107,0.287,0.375,0.375,0.211,0.212,0.288,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-11,746480,Flyout,field_out,True,690993,605463,Colt Keith,Tayler Scott,0,5c346869-73f3-4b34-9dbb-29dfd3fcb63d,605463.0,taylerscott,"Scott, Tay",Right,Tayler Scott,HOU,1.36,2.99,46.1,99.0,98.0,99.0,0.745,8.35,4.27,4.86,0.39,1.67,0.231,0.41,0.214,0.231,0.372,60.0,103.0,101.0,121.0,98.0,97.0,105.0,93.0,86.0,89.0,97.0,106.0,,,,0.073,0.433,0.262,,0.232,2.65,-0.27,0.86,,0.69,92.7,85.5,92.6,84.0,,0.143,0.214,0.329,0.089,0.107,0.287,0.375,0.375,0.211,0.212,0.288,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-11,746480,Double,double,False,676694,669373,Jake Meyers,Tarik Skubal,0,5c02358a-925b-4e88-9cf4-81fb55212ea9,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-11,746480,Strikeout,strikeout,True,643289,669373,Mauricio Dubón,Tarik Skubal,0,9b794594-d2d1-438d-ae5f-bc5684137776,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-11,746480,Strikeout,strikeout,True,694388,669373,Joey Loperfido,Tarik Skubal,0,00987ff4-afe7-42ad-b7b8-e7b0ca02b3a5,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-11,746480,Flyout,field_out,True,514888,669373,Jose Altuve,Tarik Skubal,0,093df8fd-f508-463f-b9a1-12e5928e3112,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-11,746480,Single,single,False,679529,686613,Spencer Torkelson,Hunter Brown,0,2d5db218-fc60-4fcf-a802-3d3e1132d581,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,0.134,0.376,0.071,0.127,0.134,-0.55,0.46,1.74,-1.93,1.13,95.7,88.4,95.5,89.0,82.4,0.208,0.271,0.327,0.272,0.483,0.287,0.268,0.304,0.172,0.192,0.192,0.25,0.28,0.5,0.281,95.0,107.0,105.0,0.157,0.16,92.3,0.236,0.375,0.185,,,,,,,,,,,,,,,
26,2024-05-11,746480,Fielders Choice,fielders_choice,False,656716,686613,Zach McKinstry,Hunter Brown,1,ebe5db21-75b5-430a-a715-4ce05b32d123,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,0.134,0.376,0.071,0.127,0.134,-0.55,0.46,1.74,-1.93,1.13,95.7,88.4,95.5,89.0,82.4,0.208,0.271,0.327,0.272,0.483,0.287,0.268,0.304,0.172,0.192,0.192,0.25,0.28,0.5,0.281,95.0,107.0,105.0,0.157,0.16,92.3,0.236,0.375,0.185,,,,,,,,,,,,,,,
27,2024-05-11,746480,Strikeout,strikeout,True,668670,686613,Jake Rogers,Hunter Brown,0,dc06a709-f26a-4868-bf84-9a54e53b250d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,0.134,0.376,0.071,0.127,0.134,-0.55,0.46,1.74,-1.93,1.13,95.7,88.4,95.5,89.0,82.4,0.208,0.271,0.327,0.272,0.483,0.287,0.268,0.304,0.172,0.192,0.192,0.25,0.28,0.5,0.281,95.0,107.0,105.0,0.157,0.16,92.3,0.236,0.375,0.185,,,,,,,,,,,,,,,
28,2024-05-11,746480,Strikeout,strikeout,True,682985,686613,Riley Greene,Hunter Brown,0,9f4b561d-89c7-4741-954b-2711b5dc7e5c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,0.134,0.376,0.071,0.127,0.134,-0.55,0.46,1.74,-1.93,1.13,95.7,88.4,95.5,89.0,82.4,0.208,0.271,0.327,0.272,0.483,0.287,0.268,0.304,0.172,0.192,0.192,0.25,0.28,0.5,0.281,95.0,107.0,105.0,0.157,0.16,92.3,0.236,0.375,0.185,,,,,,,,,,,,,,,
29,2024-05-11,746480,Strikeout,strikeout,True,592192,686613,Mark Canha,Hunter Brown,0,ea326b17-12f7-44db-be86-741655403ab9,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,0.134,0.376,0.071,0.127,0.134,-0.55,0.46,1.74,-1.93,1.13,95.7,88.4,95.5,89.0,82.4,0.208,0.271,0.327,0.272,0.483,0.287,0.268,0.304,0.172,0.192,0.192,0.25,0.28,0.5,0.281,95.0,107.0,105.0,0.157,0.16,92.3,0.236,0.375,0.185,,,,,,,,,,,,,,,
30,2024-05-11,746480,Double,double,False,665161,669373,Jeremy Peña,Tarik Skubal,0,727a0fc6-48f1-48f9-b5f9-ff8387cdee80,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-11,746480,Groundout,field_out,True,670541,669373,Yordan Alvarez,Tarik Skubal,1,3862bc21-f56b-47bb-9c11-73a0ce19616b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-11,746480,Single,single,False,608324,669373,Alex Bregman,Tarik Skubal,1,b824af17-58dd-483c-ac04-904539def467,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-11,746480,Walk,walk,False,572138,669373,Jon Singleton,Tarik Skubal,1,d8b2f56e-481b-484b-be8b-ee660f6f206c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,99.0,90.0,100.0,0.21,0.317,0.154,0.047,0.272,1.19,1.96,1.72,2.55,0.42,96.8,86.0,96.7,88.7,78.6,0.217,0.37,0.468,0.195,0.333,0.264,0.17,0.27,0.171,0.16,0.26,0.386,0.143,0.143,0.214,,,,,,,,,,,,,,,,,,,,,,,,
