,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff
10,2024-06-18,745563,Strikeout,strikeout,True,681082,650633,Bryson Stott,Michael King,0,94d33f44-25e0-41dc-b15b-b0c5f076a3d5,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
11,2024-06-18,745563,Single,single,False,592206,650633,Nick Castellanos,Michael King,0,1f4ff9dc-5826-412f-b208-e923d9aecd36,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
12,2024-06-18,745563,Single,single,False,669016,650633,Brandon Marsh,Michael King,1,6a45cf6f-fde2-4ae9-ac1a-43bb8f1f5c9a,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
13,2024-06-18,745563,Fielders Choice Out,fielders_choice_out,True,665506,650633,Cristian Pache,Michael King,1,1d285706-7b16-4581-9314-9dbe2c6c0b63,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
14,2024-06-18,745563,Strikeout,strikeout,True,596117,650633,Garrett Stubbs,Michael King,0,c36ca5e6-3519-499e-9ff0-55118bf1a9e6,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
15,2024-06-18,745563,Strikeout,strikeout,True,444482,605400,David Peralta,Aaron Nola,0,296c4506-d96c-4131-a842-7e5118363074,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-18,745563,Groundout,field_out,True,669134,605400,Luis Campusano,Aaron Nola,0,d3d8437c-57c3-4235-8f9b-90bb306c00b2,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-18,745563,Lineout,field_out,True,642180,605400,Tyler Wade,Aaron Nola,0,f3140dda-e0a3-4b29-863d-a47f81a760ac,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-18,745563,Strikeout,strikeout,True,656941,650633,Kyle Schwarber,Michael King,0,1117bc10-b4f5-442b-a6e2-1fea492268a6,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
19,2024-06-18,745563,Single,single,False,607208,650633,Trea Turner,Michael King,0,f637f37c-4b22-4d57-8dac-f19c86de8959,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
20,2024-06-18,745563,Forceout,force_out,True,547180,650633,Bryce Harper,Michael King,1,8acae111-2dd5-4fc5-8496-f2f1ae751397,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
21,2024-06-18,745563,Lineout,field_out,True,664761,650633,Alec Bohm,Michael King,0,49341bfb-cd6c-4191-a1d8-d1a07be16641,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
22,2024-06-18,745563,Flyout,field_out,True,650333,605400,Luis Arraez,Aaron Nola,0,9eea891a-c834-41b5-b64d-bca6f68fb29b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-18,745563,Strikeout,strikeout,True,630105,605400,Jake Cronenworth,Aaron Nola,0,2b624d5d-cd89-4ce3-ac91-244b14b8efa5,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-18,745563,Groundout,field_out,True,595777,605400,Jurickson Profar,Aaron Nola,0,1d0efc3f-2ac7-4320-979c-9a2287220e56,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-18,745563,Lineout,field_out,True,681082,650633,Bryson Stott,Michael King,0,280e2d2a-7314-4848-a897-7dc4f703fdbb,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
26,2024-06-18,745563,Double,double,False,592206,650633,Nick Castellanos,Michael King,0,2b5b64e5-e14d-4c56-be19-b00e1cb14fb1,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
27,2024-06-18,745563,Single,single,False,669016,650633,Brandon Marsh,Michael King,1,5fd3d9f5-3144-49a8-86a4-8c9eaa674a3b,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
28,2024-06-18,745563,Walk,walk,False,665506,650633,Cristian Pache,Michael King,1,b8ff36db-60ed-4eb2-9082-db83dc159a98,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
29,2024-06-18,745563,Strikeout,strikeout,True,596117,650633,Garrett Stubbs,Michael King,0,dff7698b-d1b0-4a84-8e6d-4463852c8509,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
30,2024-06-18,745563,Hit By Pitch,hit_by_pitch,False,656941,650633,Kyle Schwarber,Michael King,1,7974514d-4c98-4e60-aabe-467736f79915,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
31,2024-06-18,745563,Forceout,force_out,True,607208,650633,Trea Turner,Michael King,1,8a8aebe9-1a0c-4c52-b45b-21d66db7c7f9,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,89.0,103.0,98.0,83.0,105.0,102.0,87.0,105.0,98.0,,,,,,,0.257,0.254,,,0.245,-1.2,,1.03,,1.28,93.5,,86.6,92.8,,,,,0.269,0.452,0.201,0.2,0.42,0.188,0.198,0.267,0.355,,,,114.0,98.0,102.0,0.243,-0.06,82.8,0.381,0.714,0.237,,,,,,,,,,,,,,,
32,2024-06-18,745563,Pop Out,field_out,True,592518,605400,Manny Machado,Aaron Nola,0,69c390d9-4c20-4eed-b6fd-faeb6b06f58c,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-18,745563,Single,single,False,456781,605400,Donovan Solano,Aaron Nola,0,a9ecdc30-b8fe-4e0f-bd33-fef001067d9c,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-06-18,745563,Strikeout Double Play,strikeout_double_play,True,701538,605400,Jackson Merrill,Aaron Nola,1,8794a9e8-cc2c-4443-825c-749593a833a7,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,133.0,109.0,116.0,68.0,100.0,93.0,0.212,0.259,0.102,0.324,0.103,1.43,-2.53,-0.12,2.0,-2.18,92.3,87.4,85.4,91.4,79.2,0.194,0.306,0.35,0.117,0.252,0.226,0.29,0.47,0.137,0.289,0.5,0.154,0.389,0.75,0.143,,,,,,,,,,,,,,,,,,,,,,,,
