,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff
10,2024-08-31,746348,Strikeout,strikeout,True,676694,666142,Jake Meyers,Cole Ragans,0,bfb7184f-7117-44ca-9a2a-1d0d71dadd18,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
11,2024-08-31,746348,Strikeout,strikeout,True,605170,666142,Victor Caratini,Cole Ragans,0,ffcc24be-3d37-44ae-b569-959d13d72646,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
12,2024-08-31,746348,Strikeout,strikeout,True,679845,579328,Nick Loftin,Yusei Kikuchi,0,494ec6e0-595a-4408-9ba8-6b71ae76a327,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-31,746348,Double,double,False,641658,579328,Garrett Hampson,Yusei Kikuchi,0,d73d87bb-b95f-4439-9c6f-96b28557c387,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-31,746348,Strikeout,strikeout,True,664728,579328,Kyle Isbel,Yusei Kikuchi,0,f4e1ea4a-4cf7-47a9-86b7-82af8e0a8a53,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-31,746348,Strikeout,strikeout,True,672580,579328,Maikel Garcia,Yusei Kikuchi,0,f46273bf-0db7-41c3-ab57-138632a3dc2d,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-31,746348,Strikeout,strikeout,True,643289,666142,Mauricio Dubón,Cole Ragans,0,62bcd273-7b11-4189-8d0e-8c7b8938f2ac,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
17,2024-08-31,746348,Strikeout,strikeout,True,701305,666142,Zach Dezenzo,Cole Ragans,0,e4c46450-e70c-4c96-b745-b555eae25482,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
18,2024-08-31,746348,Strikeout,strikeout,True,592325,666142,Ben Gamel,Cole Ragans,0,9167bfd7-8870-4d1f-bb3b-f75ba2c0f366,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
19,2024-08-31,746348,Strikeout,strikeout,True,677951,579328,Bobby Witt Jr.,Yusei Kikuchi,0,5bde2783-1aea-4c48-afea-ad746be16cdf,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-31,746348,Single,single,False,521692,579328,Salvador Perez,Yusei Kikuchi,0,7dcdc01e-4b12-4624-ac7c-b398db00aae2,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-31,746348,Strikeout,strikeout,True,657557,579328,Paul DeJong,Yusei Kikuchi,0,f0a917b7-df4e-4e6e-be92-4e5c32d30e2f,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-31,746348,Groundout,field_out,True,666023,579328,Freddy Fermin,Yusei Kikuchi,0,0f7de383-8732-4432-bcb8-8aadc4139899,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-31,746348,Flyout,field_out,True,514888,666142,Jose Altuve,Cole Ragans,0,83522309-0960-408a-b38b-762bfd47b6ac,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
24,2024-08-31,746348,Single,single,False,670541,666142,Yordan Alvarez,Cole Ragans,0,62ef7168-c1c8-4541-ba17-3f7e4bfba43c,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
25,2024-08-31,746348,Forceout,force_out,True,673237,666142,Yainer Diaz,Cole Ragans,1,debb7653-efa5-46b6-9862-d77b2342fc2d,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
26,2024-08-31,746348,Flyout,field_out,True,665161,666142,Jeremy Peña,Cole Ragans,0,536a9c8d-aeff-45b1-8d01-dd7eea9324c3,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
27,2024-08-31,746348,Groundout,field_out,True,669004,579328,MJ Melendez,Yusei Kikuchi,0,9dda6dbe-7e02-431a-8053-23da95a3dae7,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-31,746348,Lineout,field_out,True,679845,579328,Nick Loftin,Yusei Kikuchi,0,c18b431f-2643-4bec-b94e-9cdc3d2a7f1f,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-31,746348,Strikeout,strikeout,True,641658,579328,Garrett Hampson,Yusei Kikuchi,0,ddd77bc1-c8c5-4986-8b5a-6b02f22ec6ed,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.31,3.97,156.2,102.0,110.0,105.0,0.733,10.51,2.3,8.9,1.32,1.1,0.27,0.403,0.124,0.371,0.445,100.0,94.0,92.0,99.0,105.0,105.0,115.0,103.0,108.0,112.0,101.0,107.0,0.483,0.22,0.185,0.112,-0.13,0.94,-0.21,0.02,95.5,86.9,88.5,82.7,0.285,0.516,0.276,0.219,0.302,0.298,0.274,0.419,0.279,0.183,0.239,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-31,746348,Strikeout,strikeout,True,676694,666142,Jake Meyers,Cole Ragans,0,317c9e41-a912-4679-896f-bf15d02711fc,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
31,2024-08-31,746348,Walk,walk,False,605170,666142,Victor Caratini,Cole Ragans,0,2389b15b-2cfe-45a0-b026-006a9ad7c801,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
32,2024-08-31,746348,Flyout,field_out,True,643289,666142,Mauricio Dubón,Cole Ragans,0,7c61b0c3-9f0a-44a1-8b7b-560324f47483,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
33,2024-08-31,746348,Strikeout,strikeout,True,701305,666142,Zach Dezenzo,Cole Ragans,0,cd9f760c-44e2-4513-a581-e0661f1aa0f4,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.33,3.31,167.1,100.0,109.0,104.0,0.702,10.97,3.07,7.31,0.75,0.97,0.279,0.392,0.17,0.303,0.409,112.0,98.0,103.0,,,,106.0,101.0,106.0,131.0,106.0,113.0,0.416,0.126,,0.239,0.85,-0.13,,1.05,95.5,84.9,86.1,,0.213,0.371,0.237,0.206,0.309,0.341,0.161,0.226,0.315,0.194,0.3,0.482,102.0,96.0,101.0,89.0,95.0,91.0,0.116,0.103,0.36,0.85,90.9,80.8,0.349,0.444,0.22,,,,,,,,,,,,,,,,,,
