,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff
10,2024-05-18,744938,Strikeout,strikeout,True,676609,592332,José Caballero,Kevin Gausman,0,2dc2c9e8-20ce-46c6-bdad-90542da1772f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-18,744938,Lineout,field_out,True,457759,621107,Justin Turner,Zach Eflin,0,26187174-9320-4576-ad30-3545468f321b,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
12,2024-05-18,744938,Groundout,field_out,True,543807,621107,George Springer,Zach Eflin,0,8e9041d4-2c75-49b7-a95a-f367924e41a9,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
13,2024-05-18,744938,Single,single,False,643376,621107,Danny Jansen,Zach Eflin,0,82c5bbdc-f163-4dcf-a96e-d0459a2177cc,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
14,2024-05-18,744938,Groundout,field_out,True,624415,621107,Cavan Biggio,Zach Eflin,0,c5ad95f5-ab49-4887-8237-aff8804ac8ac,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
15,2024-05-18,744938,Strikeout,strikeout,True,656577,592332,Alex Jackson,Kevin Gausman,0,0548af7f-404b-4746-8e95-e40a95f1d5f7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-18,744938,Strikeout,strikeout,True,642350,592332,Jose Siri,Kevin Gausman,0,80f574d9-6607-4980-b985-6848600e831f,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-18,744938,Single,single,False,650490,592332,Yandy Díaz,Kevin Gausman,0,814bfc13-6daf-43a3-a916-fc472f8e24fb,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-18,744938,Flyout,field_out,True,668227,592332,Randy Arozarena,Kevin Gausman,0,c7188077-b0e0-45e4-8b62-f8df72721e99,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-18,744938,Strikeout,strikeout,True,595281,621107,Kevin Kiermaier,Zach Eflin,0,02aef5fa-63f2-4dc3-80f4-0923a2a1bb65,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
20,2024-05-18,744938,Flyout,field_out,True,676914,621107,Davis Schneider,Zach Eflin,0,0e76d1dd-b055-47b7-92a3-6098b9272107,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
21,2024-05-18,744938,Pop Out,field_out,True,662139,621107,Daulton Varsho,Zach Eflin,0,f6997f4f-0e18-48b8-9163-09643a3bf489,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
22,2024-05-18,744938,Flyout,field_out,True,623912,592332,Harold Ramírez,Kevin Gausman,0,3aa6a142-ef85-41a1-bd55-487477fe51f1,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-18,744938,Double,double,False,670623,592332,Isaac Paredes,Kevin Gausman,0,d83c7d1a-0c74-4268-9605-9068da31585c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-18,744938,Fielders Choice Out,fielders_choice_out,True,676356,592332,Jonny DeLuca,Kevin Gausman,1,1e5dd436-88d3-4ac1-9407-b62e49d4cfe4,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-18,744938,Strikeout,strikeout,True,642708,592332,Amed Rosario,Kevin Gausman,1,f2b10e3c-612d-4fda-b868-44446d81a99c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-18,744938,Double,double,False,665489,621107,Vladimir Guerrero Jr.,Zach Eflin,0,99080d14-c306-4d57-a87b-2e2050cf7a16,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
27,2024-05-18,744938,Flyout,field_out,True,666182,621107,Bo Bichette,Zach Eflin,0,da0dda84-8397-41f4-aaff-ada6814a2396,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
28,2024-05-18,744938,Groundout,field_out,True,457759,621107,Justin Turner,Zach Eflin,1,0715b7b7-5422-47f1-a4a6-36c2d63ba3f6,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
29,2024-05-18,744938,Single,single,False,543807,621107,George Springer,Zach Eflin,1,4f893a39-440b-4ca8-83a7-f71748bc0f3d,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
30,2024-05-18,744938,Double,double,False,643376,621107,Danny Jansen,Zach Eflin,1,a98769f7-35ef-4c30-8d7e-705863c0c2d3,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
31,2024-05-18,744938,Flyout,field_out,True,624415,621107,Cavan Biggio,Zach Eflin,0,1dc5c7ae-2386-48c1-b021-55e7e49e3c91,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.31,0.095,,0.101,-1.29,,0.08,2.39,92.6,,91.7,80.0,0.25,0.425,0.278,,,,0.167,0.361,0.25,0.269,0.403,0.134,84.0,107.0,111.0,111.0,116.0,112.0,86.0,103.0,97.0,0.265,0.197,0.032,0.53,-1.41,-2.78,87.8,85.0,79.2,0.253,0.424,0.167,0.297,0.451,0.293,0.278,0.5,0.13
32,2024-05-18,744938,Double,double,False,676609,592332,José Caballero,Kevin Gausman,0,f9ba6f9c-1798-48ec-8b52-073a42f8625e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-18,744938,Lineout,field_out,True,656577,592332,Alex Jackson,Kevin Gausman,1,cc057677-0c35-4bfa-a18b-e4f9aa8271e4,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.5,5.19,104.0,105.0,97.0,106.0,0.783,9.0,2.34,9.43,1.3,1.01,0.226,0.462,0.124,0.379,0.42,101.0,106.0,107.0,93.0,99.0,90.0,93.0,88.0,94.0,93.0,109.0,110.0,0.048,0.543,0.327,0.082,-0.1,-0.61,-1.31,-2.39,93.9,85.7,93.5,83.1,0.298,0.521,0.198,0.207,0.343,0.33,0.32,0.56,0.298,0.278,0.444,0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,
