,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-04-16,746400,Single,single,False,660670,686613,Ronald Acuña Jr.,Hunter Brown,0,e7833349-6c54-406a-aa94-33eaa6b54aae,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.376,0.157,0.071,0.127,0.134,-0.55,0.16,0.46,1.74,-1.93,1.13,95.7,92.3,88.4,95.5,89.0,82.4,0.272,0.483,0.287,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,,,,,,
1,2024-04-16,746400,Strikeout,strikeout,True,671739,686613,Michael Harris II,Hunter Brown,1,a32b0537-192f-4bd6-9218-83d76b1aa713,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.376,0.157,0.071,0.127,0.134,-0.55,0.16,0.46,1.74,-1.93,1.13,95.7,92.3,88.4,95.5,89.0,82.4,0.272,0.483,0.287,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,,,,,,
2,2024-04-16,746400,Flyout,field_out,True,663586,686613,Austin Riley,Hunter Brown,1,3c48f3bd-ded6-4588-8250-69238ec6e12e,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.376,0.157,0.071,0.127,0.134,-0.55,0.16,0.46,1.74,-1.93,1.13,95.7,92.3,88.4,95.5,89.0,82.4,0.272,0.483,0.287,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,,,,,,
3,2024-04-16,746400,Groundout,field_out,True,514888,625643,Jose Altuve,Reynaldo López,0,d1edea0d-2494-4d4f-bd9f-bacafce90fbc,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,,,,0.57,,0.281,,0.039,1.2,,,1.06,,-4.55,95.4,,86.0,,84.7,,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,0.132,0.184,0.343,0.182,0.255,0.413,81.0,100.0,104.0,0.11,2.51,77.0
4,2024-04-16,746400,Strikeout,strikeout,True,670541,625643,Yordan Alvarez,Reynaldo López,0,65c6b0f0-486c-425b-ac43-f38b2ffa8528,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,,,,0.57,,0.281,,0.039,1.2,,,1.06,,-4.55,95.4,,86.0,,84.7,,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,0.132,0.184,0.343,0.182,0.255,0.413,81.0,100.0,104.0,0.11,2.51,77.0
5,2024-04-16,746400,Walk,walk,False,663656,625643,Kyle Tucker,Reynaldo López,0,57c7fc01-8897-4f2e-86eb-a2bc4bb647ed,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,,,,0.57,,0.281,,0.039,1.2,,,1.06,,-4.55,95.4,,86.0,,84.7,,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,0.132,0.184,0.343,0.182,0.255,0.413,81.0,100.0,104.0,0.11,2.51,77.0
6,2024-04-16,746400,Flyout,field_out,True,608324,625643,Alex Bregman,Reynaldo López,0,7af26eef-0efa-4887-8bd6-8efc1c33777f,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,,,,0.57,,0.281,,0.039,1.2,,,1.06,,-4.55,95.4,,86.0,,84.7,,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,0.132,0.184,0.343,0.182,0.255,0.413,81.0,100.0,104.0,0.11,2.51,77.0
7,2024-04-16,746400,Walk,walk,False,621566,686613,Matt Olson,Hunter Brown,0,c1fed707-cbf4-4c1f-ba5c-1703d1469beb,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.376,0.157,0.071,0.127,0.134,-0.55,0.16,0.46,1.74,-1.93,1.13,95.7,92.3,88.4,95.5,89.0,82.4,0.272,0.483,0.287,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,,,,,,
8,2024-04-16,746400,Grounded Into DP,grounded_into_double_play,True,542303,686613,Marcell Ozuna,Hunter Brown,1,b2a6eae1-86fd-4854-886c-bf385c6c1654,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.376,0.157,0.071,0.127,0.134,-0.55,0.16,0.46,1.74,-1.93,1.13,95.7,92.3,88.4,95.5,89.0,82.4,0.272,0.483,0.287,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,,,,,,
9,2024-04-16,746400,Home Run,home_run,False,606115,686613,Orlando Arcia,Hunter Brown,0,017c753f-b73a-4444-b57e-69334fede8f0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.376,0.157,0.071,0.127,0.134,-0.55,0.16,0.46,1.74,-1.93,1.13,95.7,92.3,88.4,95.5,89.0,82.4,0.272,0.483,0.287,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,,,,,,
10,2024-04-16,746400,Strikeout,strikeout,True,672284,686613,Jarred Kelenic,Hunter Brown,0,cfdce437-c64f-41da-a6d8-742638a5142d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,90.0,100.0,98.0,114.0,105.0,107.0,130.0,99.0,106.0,95.0,107.0,105.0,0.134,0.376,0.157,0.071,0.127,0.134,-0.55,0.16,0.46,1.74,-1.93,1.13,95.7,92.3,88.4,95.5,89.0,82.4,0.272,0.483,0.287,0.236,0.375,0.185,0.268,0.304,0.172,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,,,,,,
11,2024-04-16,746400,Groundout,field_out,True,673237,625643,Yainer Diaz,Reynaldo López,0,ea6656b3-b647-4b73-bbb4-9b4434884ab0,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,,,,0.57,,0.281,,0.039,1.2,,,1.06,,-4.55,95.4,,86.0,,84.7,,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,0.132,0.184,0.343,0.182,0.255,0.413,81.0,100.0,104.0,0.11,2.51,77.0
12,2024-04-16,746400,Double,double,False,665161,625643,Jeremy Peña,Reynaldo López,0,65208df9-2397-438e-a9cd-8adddea43e4c,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,,,,0.57,,0.281,,0.039,1.2,,,1.06,,-4.55,95.4,,86.0,,84.7,,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,0.132,0.184,0.343,0.182,0.255,0.413,81.0,100.0,104.0,0.11,2.51,77.0
13,2024-04-16,746400,Groundout,field_out,True,572138,625643,Jon Singleton,Reynaldo López,1,fe98946d-3318-42a0-b6ff-9adb6de3990a,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,,,,0.57,,0.281,,0.039,1.2,,,1.06,,-4.55,95.4,,86.0,,84.7,,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,0.132,0.184,0.343,0.182,0.255,0.413,81.0,100.0,104.0,0.11,2.51,77.0
14,2024-04-16,746400,Strikeout,strikeout,True,676801,625643,Chas McCormick,Reynaldo López,0,0df48a44-37de-4504-b8f7-24c6b32a7fa4,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,,,,111.0,101.0,105.0,,,,,,,,0.57,,0.281,,0.039,1.2,,,1.06,,-4.55,95.4,,86.0,,84.7,,0.263,0.366,0.175,,,,,,,0.333,0.833,0.333,0.132,0.184,0.343,0.182,0.255,0.413,81.0,100.0,104.0,0.11,2.51,77.0
