,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff
0,2024-07-10,747015,Groundout,field_out,True,663538,669203,Nico Hoerner,Corbin Burnes,0,9e9b8558-b4bb-4150-9f42-c7cb192a27cf,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,
1,2024-07-10,747015,Groundout,field_out,True,683737,669203,Michael Busch,Corbin Burnes,0,5fa6b617-b986-4ba1-812e-372dd35a5c73,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,
2,2024-07-10,747015,Single,single,False,641355,669203,Cody Bellinger,Corbin Burnes,0,25e63b70-7080-423c-9b82-6a8271a6b52b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,
3,2024-07-10,747015,Groundout,field_out,True,673548,669203,Seiya Suzuki,Corbin Burnes,1,38ed622f-dda9-43d9-8366-505e2ac6145a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,
4,2024-07-10,747015,Groundout,field_out,True,683002,684007,Gunnar Henderson,Shota Imanaga,0,6df6cb00-c148-49b6-b7ef-8baa49e1d461,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,0.002,0.009,0.067,0.044,0.001,-8.77,-1.44,-1.0,-0.86,-3.42,89.8,87.6,89.4,81.9,72.9,0.5,1.25,0.125,0.429,0.429,0.0,0.333,0.375,0.321,,,,,,,95.0,104.0,106.0,80.0,102.0,96.0,0.547,0.33,1.17,0.11,91.8,83.1,0.213,0.376,0.191,0.252,0.357,0.406
5,2024-07-10,747015,Walk,walk,False,668939,684007,Adley Rutschman,Shota Imanaga,0,1cacd3b2-ba18-4b7a-a738-8ddc314bfcf2,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,0.002,0.009,0.067,0.044,0.001,-8.77,-1.44,-1.0,-0.86,-3.42,89.8,87.6,89.4,81.9,72.9,0.5,1.25,0.125,0.429,0.429,0.0,0.333,0.375,0.321,,,,,,,95.0,104.0,106.0,80.0,102.0,96.0,0.547,0.33,1.17,0.11,91.8,83.1,0.213,0.376,0.191,0.252,0.357,0.406
6,2024-07-10,747015,Single,single,False,663624,684007,Ryan Mountcastle,Shota Imanaga,1,fd4956ad-4a9f-4ecd-b0aa-80e9c846de42,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,0.002,0.009,0.067,0.044,0.001,-8.77,-1.44,-1.0,-0.86,-3.42,89.8,87.6,89.4,81.9,72.9,0.5,1.25,0.125,0.429,0.429,0.0,0.333,0.375,0.321,,,,,,,95.0,104.0,106.0,80.0,102.0,96.0,0.547,0.33,1.17,0.11,91.8,83.1,0.213,0.376,0.191,0.252,0.357,0.406
7,2024-07-10,747015,Strikeout,strikeout,True,623993,684007,Anthony Santander,Shota Imanaga,0,b6476701-b391-4d39-b02f-923ed003814a,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,0.002,0.009,0.067,0.044,0.001,-8.77,-1.44,-1.0,-0.86,-3.42,89.8,87.6,89.4,81.9,72.9,0.5,1.25,0.125,0.429,0.429,0.0,0.333,0.375,0.321,,,,,,,95.0,104.0,106.0,80.0,102.0,96.0,0.547,0.33,1.17,0.11,91.8,83.1,0.213,0.376,0.191,0.252,0.357,0.406
8,2024-07-10,747015,Strikeout,strikeout,True,676059,684007,Jordan Westburg,Shota Imanaga,0,1bad0e9f-ef61-4b0c-8698-3913c4b84dff,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,2.97,3.54,97.0,104.0,90.0,103.0,0.748,9.09,1.48,8.54,1.11,0.69,0.205,0.428,0.17,0.272,0.437,-25.0,118.0,64.0,71.0,97.0,98.0,90.0,120.0,107.0,110.0,108.0,109.0,51.0,108.0,96.0,0.002,0.009,0.067,0.044,0.001,-8.77,-1.44,-1.0,-0.86,-3.42,89.8,87.6,89.4,81.9,72.9,0.5,1.25,0.125,0.429,0.429,0.0,0.333,0.375,0.321,,,,,,,95.0,104.0,106.0,80.0,102.0,96.0,0.547,0.33,1.17,0.11,91.8,83.1,0.213,0.376,0.191,0.252,0.357,0.406
9,2024-07-10,747015,Lineout,field_out,True,664023,669203,Ian Happ,Corbin Burnes,0,43f40409-23e9-4df3-846b-1b59de2de555,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,107.0,103.0,108.0,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,0.442,0.161,0.217,0.104,0.96,-0.82,1.15,1.1,1.34,95.4,89.0,96.7,87.3,80.4,0.243,0.391,0.193,0.176,0.282,0.398,0.195,0.247,0.455,0.125,0.275,0.352,0.294,0.441,0.132,,,,,,,,,,,,,,,,,,
