,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
10,2024-08-27,746594,Groundout,field_out,True,672580,668909,Maikel Garcia,Gavin Williams,0,18a2d6bf-8105-4681-a033-347aeb7b0a16,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,92.0,98.0,90.0,0.531,0.105,0.096,0.204,0.064,0.15,1.25,-1.16,-0.46,-5.66,96.8,91.7,89.2,88.5,79.6,0.288,0.413,0.237,0.167,0.352,0.274,0.136,0.318,0.298,0.353,0.529,0.295,0.5,1.0,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-27,746594,Walk,walk,False,647304,547179,Josh Naylor,Michael Lorenzen,0,6d4a3586-218d-44d2-ae4e-63efd0fe9ee2,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,125.0,97.0,107.0,94.0,93.0,91.0,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-1.31,-0.51,1.96,93.8,90.1,84.6,83.9,81.6,0.162,0.324,0.179,0.263,0.421,0.327,0.235,0.51,0.236,0.368,0.632,0.24,0.122,0.173,0.369,81.0,102.0,94.0,0.211,-0.37,93.6,0.303,0.459,0.064,0.15,0.35,0.26,,,,,,,,,,,,,,,
12,2024-08-27,746594,Single,single,False,681807,547179,David Fry,Michael Lorenzen,1,c11c8f38-197c-4063-bb18-bcff5e6844ae,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,125.0,97.0,107.0,94.0,93.0,91.0,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-1.31,-0.51,1.96,93.8,90.1,84.6,83.9,81.6,0.162,0.324,0.179,0.263,0.421,0.327,0.235,0.51,0.236,0.368,0.632,0.24,0.122,0.173,0.369,81.0,102.0,94.0,0.211,-0.37,93.6,0.303,0.459,0.064,0.15,0.35,0.26,,,,,,,,,,,,,,,
13,2024-08-27,746594,Forceout,force_out,True,682177,547179,Daniel Schneemann,Michael Lorenzen,1,f9b42139-7b9a-4541-8012-a4855e7359c7,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,125.0,97.0,107.0,94.0,93.0,91.0,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-1.31,-0.51,1.96,93.8,90.1,84.6,83.9,81.6,0.162,0.324,0.179,0.263,0.421,0.327,0.235,0.51,0.236,0.368,0.632,0.24,0.122,0.173,0.369,81.0,102.0,94.0,0.211,-0.37,93.6,0.303,0.459,0.064,0.15,0.35,0.26,,,,,,,,,,,,,,,
14,2024-08-27,746594,Strikeout,strikeout,True,657041,547179,Lane Thomas,Michael Lorenzen,0,b6e381cc-6000-435a-a963-bd9e170b18f6,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.43,4.62,126.0,97.0,94.0,95.0,0.798,6.57,4.14,7.14,1.21,1.02,0.248,0.38,0.187,0.314,0.412,94.0,101.0,98.0,102.0,92.0,96.0,85.0,95.0,89.0,125.0,97.0,107.0,94.0,93.0,91.0,0.271,0.101,0.148,0.077,0.193,0.86,0.14,-1.31,-0.51,1.96,93.8,90.1,84.6,83.9,81.6,0.162,0.324,0.179,0.263,0.421,0.327,0.235,0.51,0.236,0.368,0.632,0.24,0.122,0.173,0.369,81.0,102.0,94.0,0.211,-0.37,93.6,0.303,0.459,0.064,0.15,0.35,0.26,,,,,,,,,,,,,,,
15,2024-08-27,746594,Strikeout,strikeout,True,666310,672578,Bo Naylor,Carlos Hernández,0,23c7722e-3841-4caa-bb54-0f31a1420388,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
16,2024-08-27,746594,Groundout,field_out,True,664728,668909,Kyle Isbel,Gavin Williams,0,2dfc7a30-a13b-4d22-b415-2222e9b48346,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,92.0,98.0,90.0,0.531,0.105,0.096,0.204,0.064,0.15,1.25,-1.16,-0.46,-5.66,96.8,91.7,89.2,88.5,79.6,0.288,0.413,0.237,0.167,0.352,0.274,0.136,0.318,0.298,0.353,0.529,0.295,0.5,1.0,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-27,746594,Pop Out,field_out,True,686681,668909,Michael Massey,Gavin Williams,0,86517024-8bb4-427d-ad27-82d523b14962,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,92.0,98.0,90.0,0.531,0.105,0.096,0.204,0.064,0.15,1.25,-1.16,-0.46,-5.66,96.8,91.7,89.2,88.5,79.6,0.288,0.413,0.237,0.167,0.352,0.274,0.136,0.318,0.298,0.353,0.529,0.295,0.5,1.0,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-27,746594,Strikeout,strikeout,True,677951,668909,Bobby Witt Jr.,Gavin Williams,0,10bd1cfa-7850-4439-9703-bd1563c71aa5,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,92.0,98.0,90.0,0.531,0.105,0.096,0.204,0.064,0.15,1.25,-1.16,-0.46,-5.66,96.8,91.7,89.2,88.5,79.6,0.288,0.413,0.237,0.167,0.352,0.274,0.136,0.318,0.298,0.353,0.529,0.295,0.5,1.0,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-27,746594,Strikeout,strikeout,True,677587,672578,Brayan Rocchio,Carlos Hernández,0,6475d557-fc24-40b9-8566-26ed450468b4,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
20,2024-08-27,746594,Flyout,field_out,True,680757,672578,Steven Kwan,Carlos Hernández,0,4070f832-89c8-40ed-b553-6adb497c7e1c,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
21,2024-08-27,746594,Pop Out,field_out,True,665926,672578,Andrés Giménez,Carlos Hernández,0,19426105-ac6d-465c-9933-2db35d4f1c38,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
22,2024-08-27,746594,Groundout,field_out,True,686469,668909,Vinnie Pasquantino,Gavin Williams,0,8ea7a72c-f1b2-4ffe-8506-31f2180edb3d,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,92.0,98.0,90.0,0.531,0.105,0.096,0.204,0.064,0.15,1.25,-1.16,-0.46,-5.66,96.8,91.7,89.2,88.5,79.6,0.288,0.413,0.237,0.167,0.352,0.274,0.136,0.318,0.298,0.353,0.529,0.295,0.5,1.0,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-27,746594,Single,single,False,521692,668909,Salvador Perez,Gavin Williams,0,44df039d-29b8-45a9-a2b0-ce351a3e3d91,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,92.0,98.0,90.0,0.531,0.105,0.096,0.204,0.064,0.15,1.25,-1.16,-0.46,-5.66,96.8,91.7,89.2,88.5,79.6,0.288,0.413,0.237,0.167,0.352,0.274,0.136,0.318,0.298,0.353,0.529,0.295,0.5,1.0,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-27,746594,Strikeout,strikeout,True,669004,668909,MJ Melendez,Gavin Williams,0,0fc2144a-78e6-4c30-b5e7-9558d202cd4b,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,92.0,98.0,90.0,0.531,0.105,0.096,0.204,0.064,0.15,1.25,-1.16,-0.46,-5.66,96.8,91.7,89.2,88.5,79.6,0.288,0.413,0.237,0.167,0.352,0.274,0.136,0.318,0.298,0.353,0.529,0.295,0.5,1.0,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-27,746594,Strikeout,strikeout,True,657557,668909,Paul DeJong,Gavin Williams,0,dca97443-a9e7-4f6b-ba6a-ec30db385a05,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,4.99,4.32,52.1,102.0,99.0,102.0,0.791,9.97,3.61,9.11,1.03,1.05,0.318,0.358,0.126,0.311,0.426,66.0,101.0,104.0,121.0,106.0,108.0,98.0,101.0,102.0,110.0,62.0,89.0,92.0,98.0,90.0,0.531,0.105,0.096,0.204,0.064,0.15,1.25,-1.16,-0.46,-5.66,96.8,91.7,89.2,88.5,79.6,0.288,0.413,0.237,0.167,0.352,0.274,0.136,0.318,0.298,0.353,0.529,0.295,0.5,1.0,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-27,746594,Pop Out,field_out,True,608070,672578,José Ramírez,Carlos Hernández,0,b03e5b28-0fe8-4a1c-874e-779f15abcd6d,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
27,2024-08-27,746594,Flyout,field_out,True,647304,672578,Josh Naylor,Carlos Hernández,0,123697d6-be63-4cfc-8171-0679789d6ea4,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
28,2024-08-27,746594,Walk,walk,False,681807,672578,David Fry,Carlos Hernández,0,2cbe747d-51b1-4e99-a856-04375fc1f918,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
29,2024-08-27,746594,Single,single,False,682177,672578,Daniel Schneemann,Carlos Hernández,1,0b214c06-e766-4f08-b6b2-e1d0e3d06c68,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
30,2024-08-27,746594,Single,single,False,657041,672578,Lane Thomas,Carlos Hernández,1,3171f472-d5d1-44d3-a5f5-0f717a907664,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
31,2024-08-27,746594,Lineout,field_out,True,666310,672578,Bo Naylor,Carlos Hernández,0,52d1890f-be19-4e7c-817a-a1d4f42449d6,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,KCR,3.5,3.92,18.0,101.0,122.0,108.0,0.827,8.0,5.0,7.5,0.0,0.59,0.189,0.434,0.17,0.34,0.423,,,,,,,134.0,103.0,109.0,110.0,99.0,106.0,,,,0.555,0.003,0.199,,,2.01,-3.49,-1.0,,,98.0,90.6,,86.8,,0.182,0.242,0.114,0.111,0.222,0.4,,,,0.294,0.353,0.333,,,,,,,,,,,,,,,,101.0,95.0,102.0,107.0,100.0,112.0,0.113,0.13,-2.97,0.49,90.2,83.9,0.375,0.375,0.3
