,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-21,746145,Single,single,False,553993,694813,Eugenio Suárez,Gavin Stone,1,6258a910-2d46-4874-a029-79ef72808ced,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
11,2024-05-21,746145,Single,single,False,672515,694813,Gabriel Moreno,Gavin Stone,1,43e7a530-41d3-49bd-b682-c6aeff6896a4,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
12,2024-05-21,746145,Grounded Into DP,grounded_into_double_play,True,621028,694813,Kevin Newman,Gavin Stone,1,b51d6def-7e90-40c6-8532-8df072738aa4,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
13,2024-05-21,746145,Strikeout,strikeout,True,606192,694297,Teoscar Hernández,Brandon Pfaadt,0,2c15076f-cbcb-46d1-8fa7-5459bdba765a,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
14,2024-05-21,746145,Lineout,field_out,True,666158,694297,Gavin Lux,Brandon Pfaadt,0,219f74a0-560f-4c80-ad62-7c1950a5fc77,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
15,2024-05-21,746145,Flyout,field_out,True,681624,694297,Andy Pages,Brandon Pfaadt,0,4a221998-bea4-408e-b4bf-0b28236e25e3,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
16,2024-05-21,746145,Strikeout,strikeout,True,682998,694813,Corbin Carroll,Gavin Stone,0,3eae0f2d-9f5c-4f79-8a29-ab9c38cec573,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
17,2024-05-21,746145,Groundout,field_out,True,606466,694813,Ketel Marte,Gavin Stone,0,84ef8f5d-2927-464c-986a-c13aab5f4bd5,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
18,2024-05-21,746145,Strikeout,strikeout,True,592626,694813,Joc Pederson,Gavin Stone,0,9f4793b8-f05e-4c37-86b6-0ba8dd61e8d4,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
19,2024-05-21,746145,Lineout,field_out,True,571771,694297,Enrique Hernández,Brandon Pfaadt,0,1d8ea7af-c511-4260-90b1-2fcd9108b745,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
20,2024-05-21,746145,Pop Out,field_out,True,678246,694297,Miguel Vargas,Brandon Pfaadt,0,282e032a-07b4-4488-a538-39114159fc2a,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
21,2024-05-21,746145,Flyout,field_out,True,605141,694297,Mookie Betts,Brandon Pfaadt,0,e5088903-4fb8-4e72-a81e-2868fa609370,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
22,2024-05-21,746145,Walk,walk,False,572233,694813,Christian Walker,Gavin Stone,0,6f15b3ee-b9fd-4165-b3c0-ec85370d44ee,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
23,2024-05-21,746145,Strikeout,strikeout,True,666971,694813,Lourdes Gurriel Jr.,Gavin Stone,0,6c3e3f60-6e38-42eb-ba26-6c5afed3ddef,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
24,2024-05-21,746145,Groundout,field_out,True,664983,694813,Jake McCarthy,Gavin Stone,1,221bd628-b784-4a3e-a30c-27a2dbf5a957,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
25,2024-05-21,746145,Strikeout,strikeout,True,553993,694813,Eugenio Suárez,Gavin Stone,0,890e67b1-1413-4452-aa5b-962777a1519e,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
26,2024-05-21,746145,Double,double,False,660271,694297,Shohei Ohtani,Brandon Pfaadt,0,ee1162b0-b55d-4cee-b564-cc41020a7afd,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
27,2024-05-21,746145,Pop Out,field_out,True,518692,694297,Freddie Freeman,Brandon Pfaadt,0,f59094c0-54f3-4796-9c70-ea0103ae02a5,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
28,2024-05-21,746145,Strikeout,strikeout,True,669257,694297,Will Smith,Brandon Pfaadt,1,58db8604-d3ba-430a-ba23-d1d6862a7c24,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
29,2024-05-21,746145,Flyout,field_out,True,606192,694297,Teoscar Hernández,Brandon Pfaadt,0,e291deaf-13f4-4150-b592-ea7b36913c89,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,97.0,102.0,105.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,,,,0.211,0.35,,0.286,0.041,0.102,1.3,,0.11,0.32,-1.37,0.12,93.5,,87.6,93.3,84.5,80.1,0.289,0.316,0.3,0.273,0.364,0.119,0.246,0.388,0.201,0.186,0.421,0.35,,,,0.5,0.5,0.261,0.01,0.39,89.6,0.2,0.8,0.0,,,,,,
30,2024-05-21,746145,Groundout,field_out,True,672515,694813,Gabriel Moreno,Gavin Stone,0,032791b6-7ac5-49ca-99f5-5b7f94770088,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,95.0,100.0,100.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.033,0.262,0.31,2.5,-0.5,1.06,3.38,0.85,94.7,92.3,87.2,95.2,88.9,83.3,0.184,0.34,0.338,0.333,0.495,0.146,0.247,0.36,0.148,0.247,0.315,0.346,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,,,,,,,
