,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
0,2024-09-15,747151,Walk,walk,False,668930,668678,Brice Turang,Zac Gallen,0,4caf072c-f0f6-483d-8eaf-33b68e087a05,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
1,2024-09-15,747151,Flyout,field_out,True,694192,668678,Jackson Chourio,Zac Gallen,0,d34fe03e-cca3-425b-a393-ba703b3b2fe3,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
2,2024-09-15,747151,Strikeout,strikeout,True,642715,668678,Willy Adames,Zac Gallen,1,72e13548-486e-4e4d-a050-9bc8a8a1a8c7,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
3,2024-09-15,747151,Walk,walk,False,669003,668678,Garrett Mitchell,Zac Gallen,0,fd99da1b-4d7c-4f0c-aa47-50bd723567da,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
4,2024-09-15,747151,Strikeout,strikeout,True,656555,668678,Rhys Hoskins,Zac Gallen,0,22a58382-2893-4fe4-8feb-04d9d9c48870,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
5,2024-09-15,747151,Groundout,field_out,True,606466,669084,Ketel Marte,DL Hall,0,2331ce83-e5eb-4b4b-9e12-35e1c7be710b,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.91,5.09,36.2,99.0,85.0,94.0,0.794,9.33,4.91,9.82,1.23,1.08,0.17,0.425,0.151,0.311,0.416,91.0,96.0,88.0,69.0,98.0,91.0,,,,106.0,104.0,106.0,,,,,,,,0.45,,0.141,,0.214,-2.42,,,0.06,,0.34,93.2,,84.8,,84.7,,0.382,0.544,0.109,0.2,0.4,0.19,0.167,0.267,0.365,0.2,0.24,0.488,,,,103.0,100.0,101.0,0.196,0.54,79.8,,,,,,,,,,,,,,,
6,2024-09-15,747151,Single,single,False,682998,669084,Corbin Carroll,DL Hall,0,d5101074-4911-427f-a725-d06cf54a5e5e,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.91,5.09,36.2,99.0,85.0,94.0,0.794,9.33,4.91,9.82,1.23,1.08,0.17,0.425,0.151,0.311,0.416,91.0,96.0,88.0,69.0,98.0,91.0,,,,106.0,104.0,106.0,,,,,,,,0.45,,0.141,,0.214,-2.42,,,0.06,,0.34,93.2,,84.8,,84.7,,0.382,0.544,0.109,0.2,0.4,0.19,0.167,0.267,0.365,0.2,0.24,0.488,,,,103.0,100.0,101.0,0.196,0.54,79.8,,,,,,,,,,,,,,,
7,2024-09-15,747151,Single,single,False,572233,669084,Christian Walker,DL Hall,1,851f7a43-8662-4ef3-8aee-6ddd53fa28c7,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.91,5.09,36.2,99.0,85.0,94.0,0.794,9.33,4.91,9.82,1.23,1.08,0.17,0.425,0.151,0.311,0.416,91.0,96.0,88.0,69.0,98.0,91.0,,,,106.0,104.0,106.0,,,,,,,,0.45,,0.141,,0.214,-2.42,,,0.06,,0.34,93.2,,84.8,,84.7,,0.382,0.544,0.109,0.2,0.4,0.19,0.167,0.267,0.365,0.2,0.24,0.488,,,,103.0,100.0,101.0,0.196,0.54,79.8,,,,,,,,,,,,,,,
8,2024-09-15,747151,Single,single,False,553993,669084,Eugenio Suárez,DL Hall,1,ef0b39ea-ce7f-484e-a8c6-7435f2a35a06,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.91,5.09,36.2,99.0,85.0,94.0,0.794,9.33,4.91,9.82,1.23,1.08,0.17,0.425,0.151,0.311,0.416,91.0,96.0,88.0,69.0,98.0,91.0,,,,106.0,104.0,106.0,,,,,,,,0.45,,0.141,,0.214,-2.42,,,0.06,,0.34,93.2,,84.8,,84.7,,0.382,0.544,0.109,0.2,0.4,0.19,0.167,0.267,0.365,0.2,0.24,0.488,,,,103.0,100.0,101.0,0.196,0.54,79.8,,,,,,,,,,,,,,,
9,2024-09-15,747151,Single,single,False,605137,669084,Josh Bell,DL Hall,1,0d629e2d-f57d-4c70-97fb-fd897de41a11,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,4.91,5.09,36.2,99.0,85.0,94.0,0.794,9.33,4.91,9.82,1.23,1.08,0.17,0.425,0.151,0.311,0.416,91.0,96.0,88.0,69.0,98.0,91.0,,,,106.0,104.0,106.0,,,,,,,,0.45,,0.141,,0.214,-2.42,,,0.06,,0.34,93.2,,84.8,,84.7,,0.382,0.544,0.109,0.2,0.4,0.19,0.167,0.267,0.365,0.2,0.24,0.488,,,,103.0,100.0,101.0,0.196,0.54,79.8,,,,,,,,,,,,,,,
