,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-07-21,746610,Flyout,field_out,True,650333,594902,Luis Arraez,Ben Lively,0,991f4bb3-8060-44f8-bec1-684a35fa6bf2,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
1,2024-07-21,746610,Walk,walk,False,595777,594902,Jurickson Profar,Ben Lively,0,7d2daf2b-f39b-4831-9106-22323c9e97e3,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
2,2024-07-21,746610,Strikeout,strikeout,True,630105,594902,Jake Cronenworth,Ben Lively,0,b0a07183-6f65-41fe-8dcc-da7dd1c4ae67,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
3,2024-07-21,746610,Groundout,field_out,True,592518,594902,Manny Machado,Ben Lively,0,fb2949ab-0ee7-4d71-a2f0-791c5f102a49,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
4,2024-07-21,746610,Groundout,field_out,True,680757,650633,Steven Kwan,Michael King,0,590b21e0-9653-4c07-8cfa-6bf5f0f1f123,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,90.0,103.0,98.0,,,,83.0,105.0,102.0,86.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,,0.245,-1.2,1.02,-0.06,,1.28,93.5,86.6,92.8,82.8,,0.2,0.42,0.188,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,
5,2024-07-21,746610,Lineout,field_out,True,682657,650633,Angel Martínez,Michael King,0,eeabf844-c0c9-4eed-8754-daf5d824eee8,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,90.0,103.0,98.0,,,,83.0,105.0,102.0,86.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,,0.245,-1.2,1.02,-0.06,,1.28,93.5,86.6,92.8,82.8,,0.2,0.42,0.188,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,
6,2024-07-21,746610,Strikeout,strikeout,True,608070,650633,José Ramírez,Michael King,0,c7e443e3-8b89-4e65-b5bd-64435a3d8817,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,90.0,103.0,98.0,,,,83.0,105.0,102.0,86.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,,0.245,-1.2,1.02,-0.06,,1.28,93.5,86.6,92.8,82.8,,0.2,0.42,0.188,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,
7,2024-07-21,746610,Groundout,field_out,True,593428,594902,Xander Bogaerts,Ben Lively,0,a4702c0e-8ecf-4be2-9f52-6d7fb8a14777,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
8,2024-07-21,746610,Walk,walk,False,701538,594902,Jackson Merrill,Ben Lively,0,e9b3996f-268a-4f40-b75d-57f0e374fde8,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
9,2024-07-21,746610,Flyout,field_out,True,444482,594902,David Peralta,Ben Lively,0,c7f10a90-4497-4991-aaae-bc49d2c41f1f,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
10,2024-07-21,746610,Single,single,False,673490,594902,Ha-Seong Kim,Ben Lively,1,66396db7-7600-4b93-a4e6-6dda8791a542,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
11,2024-07-21,746610,Double,double,False,543309,594902,Kyle Higashioka,Ben Lively,1,929767fc-f6b9-406a-ab77-9ad8df843e84,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
12,2024-07-21,746610,Pop Out,field_out,True,650333,594902,Luis Arraez,Ben Lively,0,879bb900-8e6c-492c-b71b-2829551b1ee3,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.58,3.58,88.0,103.0,72.0,95.0,0.815,7.98,2.56,7.98,1.53,0.91,0.244,0.408,0.125,0.319,0.433,88.0,108.0,101.0,52.0,102.0,94.0,58.0,93.0,81.0,62.0,111.0,99.0,108.0,106.0,104.0,0.305,0.302,0.245,0.072,0.075,-0.32,0.17,0.57,-0.49,0.47,89.9,83.5,90.4,79.2,76.6,0.25,0.45,0.152,0.268,0.507,0.175,0.167,0.5,0.371,0.207,0.345,0.196,0.222,0.37,0.188,,,,,,,,,,,,,,,,,,
13,2024-07-21,746610,Strikeout,strikeout,True,647304,650633,Josh Naylor,Michael King,0,747205f2-9f28-421b-ae03-922245eac6da,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,90.0,103.0,98.0,,,,83.0,105.0,102.0,86.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,,0.245,-1.2,1.02,-0.06,,1.28,93.5,86.6,92.8,82.8,,0.2,0.42,0.188,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,
14,2024-07-21,746610,Flyout,field_out,True,682177,650633,Daniel Schneemann,Michael King,0,7fb56d52-158c-497c-8d84-4723bd6bfd0e,650633.0,michaelking,"King, M",Right,Michael King,SDP,3.41,3.69,111.0,102.0,94.0,101.0,0.749,10.46,3.41,7.7,1.14,0.97,0.235,0.405,0.214,0.269,0.419,90.0,103.0,98.0,,,,83.0,105.0,102.0,86.0,105.0,98.0,114.0,98.0,102.0,0.257,0.254,0.243,,0.245,-1.2,1.02,-0.06,,1.28,93.5,86.6,92.8,82.8,,0.2,0.42,0.188,0.269,0.452,0.201,0.381,0.714,0.237,0.198,0.267,0.355,,,,,,,,,,,,,,,,,,,,,
