,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-06-17,746215,Walk,walk,False,596142,668676,Gary Sánchez,Zach Plesac,0,8af85063-8059-454d-8168-d00d85577c18,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,91.0,89.0,92.0,49.0,99.0,83.0,76.0,97.0,100.0,0.442,0.269,0.053,0.236,-2.76,-1.5,-5.14,0.75,90.2,84.4,83.8,75.9,0.304,0.783,0.065,0.25,0.5,0.423,0.111,0.111,0.19,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-17,746215,Groundout,field_out,True,663368,668676,Blake Perkins,Zach Plesac,0,992d9b8f-440a-443f-9a54-342fb3f06923,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,91.0,89.0,92.0,49.0,99.0,83.0,76.0,97.0,100.0,0.442,0.269,0.053,0.236,-2.76,-1.5,-5.14,0.75,90.2,84.4,83.8,75.9,0.304,0.783,0.065,0.25,0.5,0.423,0.111,0.111,0.19,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-17,746215,Lineout,field_out,True,641432,692230,Willie Calhoun,Carlos Rodriguez,0,834ea591-9313-4698-a4f0-848308bb5edd,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
13,2024-06-17,746215,Pop Out,field_out,True,681351,692230,Logan O'Hoppe,Carlos Rodriguez,0,ea3261ef-6d0c-4365-a810-d7b8736e39f4,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
14,2024-06-17,746215,Flyout,field_out,True,592273,692230,Brandon Drury,Carlos Rodriguez,0,a63eae11-775f-4885-8462-5bcabf433aa2,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
15,2024-06-17,746215,Single,single,False,668930,668676,Brice Turang,Zach Plesac,1,3ac50463-8a52-4d29-afb3-684535b53229,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,91.0,89.0,92.0,49.0,99.0,83.0,76.0,97.0,100.0,0.442,0.269,0.053,0.236,-2.76,-1.5,-5.14,0.75,90.2,84.4,83.8,75.9,0.304,0.783,0.065,0.25,0.5,0.423,0.111,0.111,0.19,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-17,746215,Flyout,field_out,True,687401,668676,Joey Ortiz,Zach Plesac,0,17668bf6-2df8-49a4-aa69-c5e6eef8fa9b,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,91.0,89.0,92.0,49.0,99.0,83.0,76.0,97.0,100.0,0.442,0.269,0.053,0.236,-2.76,-1.5,-5.14,0.75,90.2,84.4,83.8,75.9,0.304,0.783,0.065,0.25,0.5,0.423,0.111,0.111,0.19,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-17,746215,Flyout,field_out,True,592885,668676,Christian Yelich,Zach Plesac,0,3cb83abd-ae8e-404b-99e9-6a137916efe6,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,91.0,89.0,92.0,49.0,99.0,83.0,76.0,97.0,100.0,0.442,0.269,0.053,0.236,-2.76,-1.5,-5.14,0.75,90.2,84.4,83.8,75.9,0.304,0.783,0.065,0.25,0.5,0.423,0.111,0.111,0.19,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-17,746215,Flyout,field_out,True,642715,668676,Willy Adames,Zach Plesac,0,8b977ed8-06f8-43e1-92f0-4cedde88a8af,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,91.0,89.0,92.0,49.0,99.0,83.0,76.0,97.0,100.0,0.442,0.269,0.053,0.236,-2.76,-1.5,-5.14,0.75,90.2,84.4,83.8,75.9,0.304,0.783,0.065,0.25,0.5,0.423,0.111,0.111,0.19,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-17,746215,Groundout,field_out,True,687263,692230,Zach Neto,Carlos Rodriguez,0,b7bfdab1-1a33-4724-8e81-53c9208cacf8,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
20,2024-06-17,746215,Walk,walk,False,666176,692230,Jo Adell,Carlos Rodriguez,0,69241d60-825f-4bcd-9ea4-9eaf579bd559,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
21,2024-06-17,746215,Triple,triple,False,641645,692230,Luis Guillorme,Carlos Rodriguez,1,765f6bd5-c4eb-4fb4-b7ad-c3525f50ae81,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
22,2024-06-17,746215,Single,single,False,694384,692230,Nolan Schanuel,Carlos Rodriguez,1,7f601a5e-ddd0-42ab-b6e4-e16e89bcf3d2,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
23,2024-06-17,746215,Single,single,False,666160,692230,Mickey Moniak,Carlos Rodriguez,1,7530db34-a79f-4399-810f-8498e78098cd,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
24,2024-06-17,746215,Sac Fly,sac_fly,True,621493,692230,Taylor Ward,Carlos Rodriguez,1,186d5512-f7da-4165-8f76-783bb33ddcf7,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
25,2024-06-17,746215,Pickoff 1B,pickoff_1b,True,641432,692230,Willie Calhoun,Carlos Rodriguez,0,2a34433c-c855-409b-a366-131c2e0c3a46,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
26,2024-06-17,746215,Groundout,field_out,True,641343,668676,Jake Bauers,Zach Plesac,0,14fe8da4-9c11-4fc8-9c42-e147c8b6e57e,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,91.0,89.0,92.0,49.0,99.0,83.0,76.0,97.0,100.0,0.442,0.269,0.053,0.236,-2.76,-1.5,-5.14,0.75,90.2,84.4,83.8,75.9,0.304,0.783,0.065,0.25,0.5,0.423,0.111,0.111,0.19,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-17,746215,Pop Out,field_out,True,656555,668676,Rhys Hoskins,Zach Plesac,0,2e6f625b-3c23-4b7b-a7c8-607c6df42817,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,91.0,89.0,92.0,49.0,99.0,83.0,76.0,97.0,100.0,0.442,0.269,0.053,0.236,-2.76,-1.5,-5.14,0.75,90.2,84.4,83.8,75.9,0.304,0.783,0.065,0.25,0.5,0.423,0.111,0.111,0.19,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-17,746215,Pop Out,field_out,True,686217,668676,Sal Frelick,Zach Plesac,0,c4609c18-8ea1-4461-9507-08039bd49aae,668676.0,zachplesac,Plesac,Right,Zach Plesac,LAA,8.25,8.6,12.0,94.0,53.0,83.0,0.84,3.75,5.25,9.0,3.0,0.31,0.238,0.405,0.238,0.357,0.462,22.0,80.0,56.0,91.0,89.0,92.0,49.0,99.0,83.0,76.0,97.0,100.0,0.442,0.269,0.053,0.236,-2.76,-1.5,-5.14,0.75,90.2,84.4,83.8,75.9,0.304,0.783,0.065,0.25,0.5,0.423,0.111,0.111,0.19,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-17,746215,Flyout,field_out,True,641432,692230,Willie Calhoun,Carlos Rodriguez,0,ba503f53-8b62-438e-8834-cf7c129ae24f,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
30,2024-06-17,746215,Single,single,False,681351,692230,Logan O'Hoppe,Carlos Rodriguez,0,7202668d-4777-4d5d-9eb4-719a03f08138,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
31,2024-06-17,746215,Flyout,field_out,True,592273,692230,Brandon Drury,Carlos Rodriguez,0,cab1284d-6cc3-4582-8f39-4ae831f33dc4,692230.0,carlosrodriguez,"Rodriguez, C",Right,Carlos Rodriguez,MIL,7.3,5.72,12.1,102.0,84.0,98.0,0.814,6.57,2.19,13.86,2.19,0.67,0.156,0.511,0.133,0.4,0.416,67.0,105.0,101.0,91.0,118.0,122.0,75.0,105.0,98.0,111.0,103.0,108.0,0.185,0.155,0.107,0.159,-3.73,-2.08,-2.52,-2.27,93.2,85.7,81.8,76.1,0.333,0.667,0.2,0.333,0.833,0.133,0.333,0.583,0.148,0.4,0.4,0.2,94.0,93.0,90.0,71.0,95.0,84.0,0.215,0.18,2.0,-4.2,89.0,93.6,0.5,0.75,0.182,0.25,0.25,0.25,,,,,,,,,,,,,,,
