,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff
10,2024-05-16,746391,Groundout,field_out,True,680869,664299,Zack Gelof,Cristian Javier,0,5c37e85d-ea4e-4005-b102-8a4767773822,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-16,746391,Walk,walk,False,572138,683155,Jon Singleton,Joey Estes,0,4ee745de-6163-4022-afb9-df7dabaf4517,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
12,2024-05-16,746391,Flyout,field_out,True,673237,683155,Yainer Diaz,Joey Estes,0,32c52498-f367-44f2-9415-a0fd0043d338,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
13,2024-05-16,746391,Single,single,False,676694,683155,Jake Meyers,Joey Estes,1,036ba50e-aeff-4b5e-b9f4-3fee72d1deb9,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
14,2024-05-16,746391,Strikeout,strikeout,True,694388,683155,Joey Loperfido,Joey Estes,0,121bdab3-58f8-44cd-a37f-fe2c55c68401,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
15,2024-05-16,746391,Lineout,field_out,True,514888,683155,Jose Altuve,Joey Estes,0,e90255a1-0469-4b6b-ba76-e6f04b7389ee,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
16,2024-05-16,746391,Strikeout,strikeout,True,605204,664299,J.D. Davis,Cristian Javier,0,897e3531-132e-4361-a7ba-2fabce31248a,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-16,746391,Strikeout,strikeout,True,664913,664299,Seth Brown,Cristian Javier,0,c6e95346-8896-4b44-bf13-b2705ea45153,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-16,746391,Single,single,False,680474,664299,Max Schuemann,Cristian Javier,0,c1c19ab5-d1bd-4f5f-80ce-9f3beb677f37,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-16,746391,Groundout,field_out,True,647351,664299,Abraham Toro,Cristian Javier,1,9920afce-0857-4994-832a-2ed9e7cc39a0,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-16,746391,Walk,walk,False,663656,683155,Kyle Tucker,Joey Estes,0,252a84b8-82eb-4ca6-a266-d9765d58aaf3,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
21,2024-05-16,746391,Pop Out,field_out,True,670541,683155,Yordan Alvarez,Joey Estes,0,099b63eb-6e92-4278-9ae5-9e14e3436074,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
22,2024-05-16,746391,Single,single,False,608324,683155,Alex Bregman,Joey Estes,1,f10db8a0-62c0-47f4-a1fa-c6fd21ac59c2,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
23,2024-05-16,746391,Forceout,force_out,True,665161,683155,Jeremy Peña,Joey Estes,1,324afb0c-4907-42cb-ac1a-fb0b07f13a1a,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
24,2024-05-16,746391,Walk,walk,False,572138,683155,Jon Singleton,Joey Estes,1,56da2a64-f209-4c7b-8cf3-5285f0d81588,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
25,2024-05-16,746391,Double,double,False,673237,683155,Yainer Diaz,Joey Estes,1,c9ecfa78-88c6-41b9-9962-215673259d2f,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
26,2024-05-16,746391,Double,double,False,676694,683155,Jake Meyers,Joey Estes,1,172a6659-4c92-44f9-8497-a4cc1a5f4069,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
27,2024-05-16,746391,Home Run,home_run,False,694388,683155,Joey Loperfido,Joey Estes,1,d213dea1-8a40-48dd-b399-6f63788e8201,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
28,2024-05-16,746391,Lineout,field_out,True,514888,683155,Jose Altuve,Joey Estes,0,c2793fe0-092e-490f-b764-6f119bdb0f4c,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
29,2024-05-16,746391,Pop Out,field_out,True,668709,664299,JJ Bleday,Cristian Javier,0,4989319c-66ab-49ef-9445-5940f4a4b44f,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-16,746391,Strikeout,strikeout,True,667670,664299,Brent Rooker,Cristian Javier,0,bccc8769-8bc1-4149-9c1a-f8ba16fc97b5,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-16,746391,Walk,walk,False,691016,664299,Tyler Soderstrom,Cristian Javier,0,50631a68-5df2-4dec-89c4-0cf01e525b6a,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-16,746391,Strikeout,strikeout,True,668832,664299,Kyle McCann,Cristian Javier,0,c1b89a0b-b2db-4182-90ed-88117d8a7a1d,664299.0,cristianjavier,Javier,Right,Cristian Javier,HOU,3.89,4.57,34.2,92.0,113.0,97.0,0.765,7.01,4.93,7.79,1.04,0.49,0.221,0.433,0.115,0.288,0.391,137.0,96.0,104.0,101.0,88.0,89.0,113.0,93.0,99.0,81.0,94.0,97.0,0.393,0.295,0.044,0.268,-1.32,0.37,-5.22,1.37,91.7,81.2,77.5,75.2,0.256,0.535,0.27,0.205,0.341,0.25,0.194,0.306,0.276,0.5,0.667,0.143,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-16,746391,Walk,walk,False,663656,683155,Kyle Tucker,Joey Estes,0,1942cf0b-a4c9-4a22-96e3-65de63bde6a0,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
34,2024-05-16,746391,Strikeout,strikeout,True,670541,683155,Yordan Alvarez,Joey Estes,0,7d3d0e1d-412b-4c76-9209-6feece52e205,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
35,2024-05-16,746391,Double,double,False,608324,683155,Alex Bregman,Joey Estes,1,e9649034-fc6c-474c-92a2-1e23f163b149,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,115.0,114.0,118.0,,,,0.555,0.326,,0.099,0.75,0.49,,-6.26,92.7,84.7,79.7,,0.231,0.427,0.194,0.261,0.522,0.213,0.529,1.059,0.282,,,,57.0,108.0,118.0,111.0,89.0,91.0,0.006,0.014,-13.92,-1.29,86.4,90.9,0.333,0.333,0.0,,,,,,,,,
