,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff
0,2024-07-03,746617,Flyout,field_out,True,502054,668909,Tommy Pham,Gavin Williams,0,6f43de04-bd83-4d99-b377-1dbfca8be367,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,
1,2024-07-03,746617,Flyout,field_out,True,643217,668909,Andrew Benintendi,Gavin Williams,0,07080ec2-71c6-41da-8a10-c86e79fedf44,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,
2,2024-07-03,746617,Single,single,False,673357,668909,Luis Robert Jr.,Gavin Williams,0,0176e244-97aa-464c-93e6-7ffaa36a8efd,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,
3,2024-07-03,746617,Walk,walk,False,657757,668909,Gavin Sheets,Gavin Williams,1,2cf4bf07-80a7-424e-b2ec-fe1bd31cad87,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,
4,2024-07-03,746617,Single,single,False,683734,668909,Andrew Vaughn,Gavin Williams,1,860e664a-e24d-4e10-9dbf-c85d9469a68e,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,
5,2024-07-03,746617,Flyout,field_out,True,672820,668909,Lenyn Sosa,Gavin Williams,0,b3b3c405-cf71-4012-b016-3958c7c91000,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,CLE,3.77,4.99,14.1,99.0,93.0,96.0,0.833,5.65,3.77,8.79,0.0,1.17,0.319,0.34,0.17,0.362,0.42,99.0,94.0,105.0,118.0,114.0,112.0,97.0,94.0,94.0,117.0,-91.0,10.0,61.0,98.0,84.0,0.568,0.163,0.004,0.21,0.054,-0.18,-0.59,-2.0,1.64,-5.68,96.5,89.7,87.6,86.1,80.3,0.286,0.357,0.164,0.176,0.235,0.3,0.222,0.444,0.167,,,,,,,,,,,,,,,
6,2024-07-03,746617,Single,single,False,680757,607200,Steven Kwan,Erick Fedde,0,f3ad24d5-f69c-495d-80f8-1d078bd157e6,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,,,,59.0,103.0,102.0,127.0,101.0,105.0,78.0,104.0,97.0,0.001,0.299,0.198,,0.196,-1.85,1.18,0.47,,0.17,94.1,90.1,87.9,83.7,,,,,,,,0.242,0.387,0.258,80.0,107.0,94.0,0.306,0.74,93.2,0.246,0.358,0.203,0.216,0.295,0.142,0.184,0.382,0.26
7,2024-07-03,746617,Forceout,force_out,True,682177,607200,Daniel Schneemann,Erick Fedde,1,767cbd6d-91e0-4f6e-8edd-6b41c1d3d650,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,,,,59.0,103.0,102.0,127.0,101.0,105.0,78.0,104.0,97.0,0.001,0.299,0.198,,0.196,-1.85,1.18,0.47,,0.17,94.1,90.1,87.9,83.7,,,,,,,,0.242,0.387,0.258,80.0,107.0,94.0,0.306,0.74,93.2,0.246,0.358,0.203,0.216,0.295,0.142,0.184,0.382,0.26
8,2024-07-03,746617,Forceout,force_out,True,608070,607200,José Ramírez,Erick Fedde,1,a23a9a8e-00eb-45e8-aba4-38b4f9fc9ff9,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,,,,59.0,103.0,102.0,127.0,101.0,105.0,78.0,104.0,97.0,0.001,0.299,0.198,,0.196,-1.85,1.18,0.47,,0.17,94.1,90.1,87.9,83.7,,,,,,,,0.242,0.387,0.258,80.0,107.0,94.0,0.306,0.74,93.2,0.246,0.358,0.203,0.216,0.295,0.142,0.184,0.382,0.26
9,2024-07-03,746617,Walk,walk,False,647304,607200,Josh Naylor,Erick Fedde,1,74455bbc-9c7b-4533-8987-aa9769d1229a,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,,,,59.0,103.0,102.0,127.0,101.0,105.0,78.0,104.0,97.0,0.001,0.299,0.198,,0.196,-1.85,1.18,0.47,,0.17,94.1,90.1,87.9,83.7,,,,,,,,0.242,0.387,0.258,80.0,107.0,94.0,0.306,0.74,93.2,0.246,0.358,0.203,0.216,0.295,0.142,0.184,0.382,0.26
