,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
12,2024-07-02,746282,Walk,walk,False,670764,663903,Taylor Walls,Brady Singer,1,b63d2aff-7558-4caf-a8b8-04bea6c7a454,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-02,746282,Groundout,field_out,True,650490,663903,Yandy Díaz,Brady Singer,0,ef77dcc6-6eca-467c-810c-caf994a6565e,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-02,746282,Strikeout,strikeout,True,686681,641793,Michael Massey,Zack Littell,0,8e599748-07d5-4655-9140-db9208915b18,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-02,746282,Pop Out,field_out,True,592669,641793,Hunter Renfroe,Zack Littell,0,a9e98d6e-cfc4-4eb5-b3a9-17c19bf5603a,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-02,746282,Double,double,False,669004,641793,MJ Melendez,Zack Littell,0,d846e5a0-0d7f-4916-97cc-5cefcb0622f3,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-02,746282,Pickoff 2B,pickoff_2b,True,680769,641793,CJ Alexander,Zack Littell,0,6c7b6719-e680-47e7-bc28-22878fef5ee9,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-02,746282,Groundout,field_out,True,664040,663903,Brandon Lowe,Brady Singer,0,50483f51-83bf-45d8-8d67-43914590705c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-02,746282,Strikeout,strikeout,True,670623,663903,Isaac Paredes,Brady Singer,0,aad55305-c1bb-40ee-9e35-740659199707,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-02,746282,Groundout,field_out,True,666139,663903,Josh Lowe,Brady Singer,0,c2cc292a-26bc-4e4b-bc5e-3a18919784f5,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-02,746282,Strikeout,strikeout,True,680769,641793,CJ Alexander,Zack Littell,0,25f9f059-4cf9-412b-b275-58eda2a94664,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-02,746282,Flyout,field_out,True,664728,641793,Kyle Isbel,Zack Littell,0,c579944a-e50b-4358-9d5f-4e2cb63528d6,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-02,746282,Groundout,field_out,True,672580,641793,Maikel Garcia,Zack Littell,0,9203d66a-1801-48b2-9f80-db62233cd56c,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-02,746282,Lineout,field_out,True,668227,663903,Randy Arozarena,Brady Singer,0,4d15978d-574b-45e8-8492-ee6a95b138f2,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-02,746282,Groundout,field_out,True,680700,663903,Richie Palacios,Brady Singer,0,0dd1857d-39a3-416c-bcbd-afede4b4db14,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-02,746282,Walk,walk,False,642350,663903,Jose Siri,Brady Singer,0,f768534a-4125-4cb6-a947-1272b33d01ef,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-02,746282,Flyout,field_out,True,666163,663903,Ben Rortvedt,Brady Singer,1,a6a239a6-7823-4fbe-857f-50e5415d26e8,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-02,746282,Flyout,field_out,True,677951,641793,Bobby Witt Jr.,Zack Littell,0,cc5f0300-ea6c-4f8c-908c-96bcb8770fa0,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-02,746282,Groundout,field_out,True,686469,641793,Vinnie Pasquantino,Zack Littell,0,e35d4d0a-676f-4bcb-b597-4867960d7f09,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-02,746282,Pop Out,field_out,True,521692,641793,Salvador Perez,Zack Littell,0,acce7906-0825-4f47-aec1-4f02c5392205,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-02,746282,Groundout,field_out,True,670764,663903,Taylor Walls,Brady Singer,0,06ba6c7a-33f2-44f4-ab01-785511c45b02,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-02,746282,Flyout,field_out,True,650490,663903,Yandy Díaz,Brady Singer,0,d9bb78f1-2ce4-4514-9968-578b56670606,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-02,746282,Strikeout,strikeout,True,664040,663903,Brandon Lowe,Brady Singer,0,df289747-c7a8-4216-a869-e56251c2f586,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.278,0.418,0.103,0.297,0.541,0.184,0.3,0.4,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-02,746282,Flyout,field_out,True,686681,641793,Michael Massey,Zack Littell,0,9187b76d-f956-4c37-88b7-18af18938e03,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-02,746282,Strikeout,strikeout,True,592669,641793,Hunter Renfroe,Zack Littell,0,cee81821-dc83-4086-a98a-c1b3176d285e,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,0.154,0.207,0.413,,-0.92,-1.56,1.08,,92.6,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,0.313,0.484,0.209,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,,,,,,,,,,,,,,,,
