,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff
10,2024-05-18,746642,Groundout,field_out,True,621439,671106,Byron Buxton,Logan Allen,0,47dc82d9-fae5-43bf-ab94-06d1b8d0147c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-18,746642,Single,single,False,622534,671106,Manuel Margot,Logan Allen,0,4269276f-27ae-4ed2-aafc-22961e7f8d46,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-18,746642,Strikeout,strikeout,True,467793,671106,Carlos Santana,Logan Allen,0,98522398-b959-4b97-9bc7-5d08dd652c7e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-18,746642,Strikeout,strikeout,True,571657,671106,Kyle Farmer,Logan Allen,0,69500b9b-c7af-4d4c-9b23-33015fec86a2,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-18,746642,Lineout,field_out,True,700932,641927,Kyle Manzardo,Bailey Ober,0,b3687f33-2d84-4b49-affc-1cd1197e6eed,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
15,2024-05-18,746642,Strikeout,strikeout,True,666310,641927,Bo Naylor,Bailey Ober,0,d7bd8b18-3ed6-490e-98cb-d9bb56e10538,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
16,2024-05-18,746642,Strikeout,strikeout,True,677587,641927,Brayan Rocchio,Bailey Ober,0,40ea8ce3-6d60-4de8-9505-540905263b27,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
17,2024-05-18,746642,Flyout,field_out,True,543877,671106,Christian Vázquez,Logan Allen,0,17257f65-1b4a-4c45-b993-16c4b755023d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-18,746642,Strikeout,strikeout,True,680777,671106,Ryan Jeffers,Logan Allen,0,36d8a721-ffb7-4a9d-93af-866ed00174d8,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-18,746642,Lineout,field_out,True,621043,671106,Carlos Correa,Logan Allen,0,b5bde332-6ebd-45f1-af5a-1c3a03ae7961,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-18,746642,Single,single,False,671289,641927,Tyler Freeman,Bailey Ober,0,53e674a8-0ab1-48c4-848b-df57647978e0,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
21,2024-05-18,746642,Single,single,False,665926,641927,Andrés Giménez,Bailey Ober,1,885fd35b-6903-4934-9c25-15167fb6eaf9,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
22,2024-05-18,746642,Double,double,False,608070,641927,José Ramírez,Bailey Ober,1,c5dc2e76-39e4-4647-85bf-6582dfa3938f,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
23,2024-05-18,746642,Sac Fly,sac_fly,True,647304,641927,Josh Naylor,Bailey Ober,1,d9358444-2ddd-4a7f-92e2-99bb39c6c81c,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
24,2024-05-18,746642,Walk,walk,False,681807,641927,David Fry,Bailey Ober,0,2344a0aa-9b6c-4b87-b38c-0749a05f5d6c,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
25,2024-05-18,746642,Double Play,double_play,True,686823,641927,Will Brennan,Bailey Ober,1,c83ec76f-886d-4b14-bba7-f7b389798437,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
26,2024-05-18,746642,Single,single,False,650489,671106,Willi Castro,Logan Allen,0,1d18c65b-be97-41e0-889a-7bd60663091d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-18,746642,Grounded Into DP,grounded_into_double_play,True,669304,671106,Jose Miranda,Logan Allen,1,2ea0bb99-ee88-4cba-b90b-1f3476f0981e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-18,746642,Strikeout,strikeout,True,621439,671106,Byron Buxton,Logan Allen,0,fb5f801e-aa16-4446-8ac7-743c25fea421,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-18,746642,Flyout,field_out,True,700932,641927,Kyle Manzardo,Bailey Ober,0,75353383-215f-49f2-a526-f7ddaff300fc,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
30,2024-05-18,746642,Lineout,field_out,True,666310,641927,Bo Naylor,Bailey Ober,0,8554770a-3723-4823-81eb-042da5aa356c,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
31,2024-05-18,746642,Single,single,False,677587,641927,Brayan Rocchio,Bailey Ober,0,4b973f30-0b04-477f-9695-0cc0ac2c16d2,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
32,2024-05-18,746642,Double,double,False,671289,641927,Tyler Freeman,Bailey Ober,1,ec003a96-dc4e-4f54-bd2b-3fe1b8686711,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
33,2024-05-18,746642,Lineout,field_out,True,665926,641927,Andrés Giménez,Bailey Ober,0,08f6f693-d27c-4a05-a223-32648d4630aa,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.14,3.64,100.0,107.0,91.0,103.0,0.736,9.54,2.16,7.56,1.44,0.67,0.191,0.476,0.202,0.337,0.415,117.0,113.0,113.0,82.0,105.0,97.0,74.0,103.0,101.0,85.0,107.0,103.0,0.389,0.22,0.128,0.251,-1.08,0.2,1.95,1.52,91.9,86.5,83.4,80.5,0.307,0.606,0.247,0.173,0.337,0.37,0.098,0.196,0.319,0.256,0.43,0.224,102.0,97.0,101.0,0.012,4.25,76.0,,,,,,,,,,,,,,,,,,,,,
34,2024-05-18,746642,Single,single,False,622534,671106,Manuel Margot,Logan Allen,0,3766f012-760b-4c3c-8ca7-3574202ed407,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-05-18,746642,Lineout,field_out,True,467793,671106,Carlos Santana,Logan Allen,0,0d6fd290-6bc1-499c-a915-63c6dd2669f0,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
