,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-02,746537,Lineout,field_out,True,668930,663372,Brice Turang,Ryan Feltner,0,aa7f18ad-4b27-4b95-85d9-eab9da0e1452,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.083,0.147,-0.09,0.41,-1.06,-0.09,-1.33,94.9,85.4,94.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,,,,,,,
1,2024-07-02,746537,Strikeout,strikeout,True,661388,663372,William Contreras,Ryan Feltner,0,e6187522-e71e-426d-9650-00ae03e51474,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.083,0.147,-0.09,0.41,-1.06,-0.09,-1.33,94.9,85.4,94.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,,,,,,,
2,2024-07-02,746537,Lineout,field_out,True,592885,663372,Christian Yelich,Ryan Feltner,0,da7ef742-e7ce-4786-a4c6-f8396796984d,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.083,0.147,-0.09,0.41,-1.06,-0.09,-1.33,94.9,85.4,94.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,,,,,,,
3,2024-07-02,746537,Pop Out,field_out,True,678662,572971,Ezequiel Tovar,Dallas Keuchel,0,0d0aa13d-48a1-4dc9-afaf-6b5ce302af77,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,0.568,,0.01,,0.276,,-3.03,1.95,,2.24,,81.1,88.1,78.6,,,,,,,,0.422,0.667,0.152,0.059,0.059,0.353,,,,89.0,88.0,86.0,0.146,-4.73,84.6,0.375,0.875,0.083,,,,,,
4,2024-07-02,746537,Single,single,False,663898,572971,Brendan Rodgers,Dallas Keuchel,0,eec10fbd-2361-4c90-b4e4-5c6efc6d48bf,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,0.568,,0.01,,0.276,,-3.03,1.95,,2.24,,81.1,88.1,78.6,,,,,,,,0.422,0.667,0.152,0.059,0.059,0.353,,,,89.0,88.0,86.0,0.146,-4.73,84.6,0.375,0.875,0.083,,,,,,
5,2024-07-02,746537,Strikeout,strikeout,True,641857,572971,Ryan McMahon,Dallas Keuchel,0,1e59b712-be43-487b-b376-a51661d57732,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,0.568,,0.01,,0.276,,-3.03,1.95,,2.24,,81.1,88.1,78.6,,,,,,,,0.422,0.667,0.152,0.059,0.059,0.353,,,,89.0,88.0,86.0,0.146,-4.73,84.6,0.375,0.875,0.083,,,,,,
6,2024-07-02,746537,Flyout,field_out,True,553869,572971,Elias Díaz,Dallas Keuchel,0,ff257d03-2a4e-439b-95d8-6cd354bef98c,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,MIL,5.4,4.89,16.2,94.0,79.0,92.0,0.814,5.94,4.32,12.42,1.62,1.82,0.186,0.424,0.153,0.254,0.331,90.0,93.0,89.0,,,,,,,71.0,97.0,96.0,116.0,91.0,97.0,0.568,,0.01,,0.276,,-3.03,1.95,,2.24,,81.1,88.1,78.6,,,,,,,,0.422,0.667,0.152,0.059,0.059,0.353,,,,89.0,88.0,86.0,0.146,-4.73,84.6,0.375,0.875,0.083,,,,,,
7,2024-07-02,746537,Single,single,False,642715,663372,Willy Adames,Ryan Feltner,0,93233c61-8bc6-4206-9009-43aba678bbed,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.083,0.147,-0.09,0.41,-1.06,-0.09,-1.33,94.9,85.4,94.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,,,,,,,
8,2024-07-02,746537,Single,single,False,669003,663372,Garrett Mitchell,Ryan Feltner,1,f09efa1b-31ed-436b-aad7-85064558f740,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.083,0.147,-0.09,0.41,-1.06,-0.09,-1.33,94.9,85.4,94.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,,,,,,,
9,2024-07-02,746537,Strikeout,strikeout,True,641343,663372,Jake Bauers,Ryan Feltner,0,990a7976-89e2-456b-b3b7-f927b1159834,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.34,0.291,0.083,0.147,-0.09,0.41,-1.06,-0.09,-1.33,94.9,85.4,94.4,88.1,79.2,0.257,0.405,0.182,0.182,0.545,0.235,0.286,0.375,0.164,0.321,0.5,0.422,0.2,0.333,0.299,,,,,,,,,,,,,,,
