,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-13,744800,Flyout,field_out,True,672640,687792,Otto Lopez,DJ Herz,0,4f01d0c9-ac68-43e4-8ff2-20cfe9e00a8f,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-13,744800,Pop Out,field_out,True,665052,687792,Griffin Conine,DJ Herz,0,c877f46b-d6c1-4369-b7b7-830220dc92aa,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-13,744800,Groundout,field_out,True,686452,665795,Drew Millas,Edward Cabrera,0,aae1c066-be54-41dc-b06f-5d9a8c7d8e64,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
13,2024-09-13,744800,Hit By Pitch,hit_by_pitch,False,696285,665795,Jacob Young,Edward Cabrera,0,9bbb7a1a-84ca-41a6-8202-7b498aa792f4,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
14,2024-09-13,744800,Strikeout,strikeout,True,683083,665795,Nasim Nuñez,Edward Cabrera,0,f021ec4d-3d29-4f01-8873-768cd9913249,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
15,2024-09-13,744800,Caught Stealing 2B,caught_stealing_2b,True,686611,665795,Dylan Crews,Edward Cabrera,0,fb91c8f2-e12c-4b0e-8e1a-41fb2c49a8d7,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
16,2024-09-13,744800,Walk,walk,False,665506,687792,Cristian Pache,DJ Herz,0,ae90fb9c-96c6-4aca-a053-417ff29bcd2a,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-13,744800,Lineout,field_out,True,663743,687792,Nick Fortes,DJ Herz,0,96d3557b-be28-4968-a729-be087fa3a9f7,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-13,744800,Single,single,False,691594,687792,Javier Sanoja,DJ Herz,1,3de634d9-78f8-4c2e-abd2-28ee7750086b,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-13,744800,Single,single,False,669364,687792,Xavier Edwards,DJ Herz,1,9998988f-bbdc-4681-ad54-b0e4fbcee6b1,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-13,744800,Strikeout,strikeout,True,681393,687792,Connor Norby,DJ Herz,0,0a33b584-378f-4d43-baa9-7eb2023daa57,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-13,744800,Strikeout,strikeout,True,669394,687792,Jake Burger,DJ Herz,0,d23e97fc-57e3-4c07-ba2f-474ecd7bc5fa,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-13,744800,Groundout,field_out,True,686611,665795,Dylan Crews,Edward Cabrera,0,91fb3b1f-8f3d-4f67-b6b9-fdee8a35c371,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
23,2024-09-13,744800,Strikeout,strikeout,True,695578,665795,James Wood,Edward Cabrera,0,9bae603b-3ef4-4f68-ba73-e0feb5f7ba83,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
24,2024-09-13,744800,Flyout,field_out,True,665953,665795,Andrés Chaparro,Edward Cabrera,0,90dd25b3-22a2-4543-b3f6-fe6253685a2c,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
25,2024-09-13,744800,Pop Out,field_out,True,681146,687792,Jonah Bride,DJ Herz,0,2f4c0798-e586-44ae-a1ca-b5fe9ba6b9a7,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-13,744800,Home Run,home_run,False,672640,687792,Otto Lopez,DJ Herz,0,997b9b23-a760-4541-9ab9-5d0576e3e1da,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-13,744800,Groundout,field_out,True,665052,687792,Griffin Conine,DJ Herz,0,1d88252d-5fc7-4763-bda1-a3d887000ec3,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-13,744800,Groundout,field_out,True,665506,687792,Cristian Pache,DJ Herz,0,425cb70c-8d68-4b7c-828e-0c351ecf7a91,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-13,744800,Strikeout,strikeout,True,677588,665795,José Tena,Edward Cabrera,0,188d1884-6c1a-4773-92d3-5de749e3497b,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
30,2024-09-13,744800,Groundout,field_out,True,671277,665795,Luis García Jr.,Edward Cabrera,0,e6846f47-8679-48e2-9a6a-8daa58ce4fa8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
31,2024-09-13,744800,Groundout,field_out,True,608336,665795,Joey Gallo,Edward Cabrera,0,ff88860e-172f-4a2a-8adb-35149ee7d65d,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.55,4.45,89.0,97.0,101.0,99.0,0.739,10.01,4.45,7.48,1.42,1.51,0.198,0.474,0.134,0.366,0.393,97.0,98.0,103.0,97.0,92.0,88.0,115.0,103.0,106.0,,,,0.273,0.09,,0.338,-1.32,1.51,,0.21,96.3,92.9,89.2,,0.295,0.5,0.152,0.203,0.322,0.335,0.133,0.233,0.317,0.197,0.443,0.397,106.0,101.0,104.0,110.0,92.0,94.0,0.089,0.21,0.06,0.02,96.6,84.7,0.242,0.364,0.159,,,,,,,,,,,,,,,,,,,,,
32,2024-09-13,744800,Groundout,field_out,True,663743,687792,Nick Fortes,DJ Herz,0,96f06c94-33dd-4598-a66f-deb46e33fa93,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-13,744800,Single,single,False,691594,687792,Javier Sanoja,DJ Herz,0,6b4ac545-4af5-42e4-aa97-e8b9d790b18f,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.7,3.28,80.1,97.0,98.0,97.0,0.734,10.98,3.36,7.51,1.23,0.87,0.252,0.448,0.143,0.343,0.43,111.0,98.0,99.0,93.0,99.0,97.0,108.0,93.0,99.0,96.0,81.0,89.0,0.542,0.179,0.034,0.245,0.88,-1.13,1.01,0.13,93.6,83.6,86.2,81.1,0.224,0.329,0.306,0.207,0.379,0.256,0.222,0.444,0.267,0.25,0.25,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
