,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-04-04,745843,Strikeout,strikeout,True,678009,676130,Parker Meadows,José Buttó,0,25403b6b-4514-4e7f-88fd-5b971a7bba43,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-04,745843,Single,single,False,679529,676130,Spencer Torkelson,José Buttó,0,b43c24d3-0467-408f-8bfa-9f8164c97fa2,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-04,745843,Flyout,field_out,True,681481,676130,Kerry Carpenter,José Buttó,0,0a470d33-9805-43df-84a1-b747e6185c87,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-04,745843,Walk,walk,False,682985,676130,Riley Greene,José Buttó,1,c263c978-d5cd-4443-98b9-b241c7086815,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-04,745843,Groundout,field_out,True,592192,676130,Mark Canha,José Buttó,0,45f7f4be-b6de-4dc1-92f2-b774a730474a,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-04,745843,Walk,walk,False,607043,666159,Brandon Nimmo,Matt Manning,0,e01aca10-ac3a-41e7-a924-b32398e5e20b,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,,,,95.0,100.0,100.0,,,,100.0,96.0,97.0,,0.482,0.379,,-1.36,,1.26,,93.8,,,84.4,0.327,0.519,0.213,,,,,,,0.375,0.375,0.0,108.0,96.0,99.0,82.0,98.0,88.0,0.041,0.098,-0.33,-3.39,87.8,81.6,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,
6,2024-04-04,745843,Pop Out,field_out,True,596019,666159,Francisco Lindor,Matt Manning,0,5a706529-b0f6-418b-8a45-24cacd99cd69,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,,,,95.0,100.0,100.0,,,,100.0,96.0,97.0,,0.482,0.379,,-1.36,,1.26,,93.8,,,84.4,0.327,0.519,0.213,,,,,,,0.375,0.375,0.0,108.0,96.0,99.0,82.0,98.0,88.0,0.041,0.098,-0.33,-3.39,87.8,81.6,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,
7,2024-04-04,745843,Strikeout,strikeout,True,624413,666159,Pete Alonso,Matt Manning,0,9ad82eae-a8d0-4618-a9af-2bc02d92bcda,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,,,,95.0,100.0,100.0,,,,100.0,96.0,97.0,,0.482,0.379,,-1.36,,1.26,,93.8,,,84.4,0.327,0.519,0.213,,,,,,,0.375,0.375,0.0,108.0,96.0,99.0,82.0,98.0,88.0,0.041,0.098,-0.33,-3.39,87.8,81.6,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,
8,2024-04-04,745843,Pop Out,field_out,True,683146,666159,Brett Baty,Matt Manning,0,28eec730-854d-40f5-b2a6-31ab58ea8327,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,,,,95.0,100.0,100.0,,,,100.0,96.0,97.0,,0.482,0.379,,-1.36,,1.26,,93.8,,,84.4,0.327,0.519,0.213,,,,,,,0.375,0.375,0.0,108.0,96.0,99.0,82.0,98.0,88.0,0.041,0.098,-0.33,-3.39,87.8,81.6,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,
9,2024-04-04,745843,Walk,walk,False,690993,676130,Colt Keith,José Buttó,0,92b145db-a35a-4f7f-84d1-5f8a400b08a1,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
