,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-11,746204,Double,double,False,641487,686799,J.P. Crawford,Jack Kochanowicz,0,6f939197-4788-4388-afe9-362bd557d373,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,0.567,0.367,0.067,-7.48,-0.05,-15.45,89.9,95.8,86.3,0.6,1.1,0.111,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-11,746204,Single,single,False,668942,686799,Josh Rojas,Jack Kochanowicz,1,343ef701-61d3-469c-9254-b6036619eb6f,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,0.567,0.367,0.067,-7.48,-0.05,-15.45,89.9,95.8,86.3,0.6,1.1,0.111,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-11,746204,Single,single,True,663728,686799,Cal Raleigh,Jack Kochanowicz,1,7e99cabe-5ac8-46b7-9b52-4ecd9f9a0bba,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,0.567,0.367,0.067,-7.48,-0.05,-15.45,89.9,95.8,86.3,0.6,1.1,0.111,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-11,746204,Single,single,False,677594,686799,Julio Rodríguez,Jack Kochanowicz,1,26b4e3be-0a39-4e9b-b77b-668d6168bd46,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,0.567,0.367,0.067,-7.48,-0.05,-15.45,89.9,95.8,86.3,0.6,1.1,0.111,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-11,746204,Hit By Pitch,hit_by_pitch,False,670042,686799,Luke Raley,Jack Kochanowicz,1,4957def0-7746-4c3d-8301-bbe4777fba82,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,0.567,0.367,0.067,-7.48,-0.05,-15.45,89.9,95.8,86.3,0.6,1.1,0.111,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-07-11,746204,Forceout,force_out,True,664034,686799,Ty France,Jack Kochanowicz,1,b468321e-0d51-4bc3-89e3-349e5fa92873,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,0.567,0.367,0.067,-7.48,-0.05,-15.45,89.9,95.8,86.3,0.6,1.1,0.111,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-07-11,746204,Single,single,False,593871,686799,Jorge Polanco,Jack Kochanowicz,1,aedcfa24-5447-43fc-979a-1329f82fec19,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,0.567,0.367,0.067,-7.48,-0.05,-15.45,89.9,95.8,86.3,0.6,1.1,0.111,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-07-11,746204,Strikeout,strikeout,True,571745,686799,Mitch Haniger,Jack Kochanowicz,0,eeca02d6-c074-45a7-8e89-1380f0bbdde3,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,12.0,13.27,3.0,98.0,93.0,94.0,0.871,3.0,0.0,21.0,3.0,1.75,0.154,0.538,0.0,0.462,0.433,62.0,133.0,123.0,119.0,92.0,97.0,80.0,97.0,89.0,0.567,0.367,0.067,-7.48,-0.05,-15.45,89.9,95.8,86.3,0.6,1.1,0.111,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-07-11,746204,Groundout,field_out,True,543685,622491,Anthony Rendon,Luis Castillo,0,4dc021f0-a093-48e3-9f5a-50b45f831278,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,102.0,101.0,98.0,0.168,,0.154,-0.32,,-1.2,88.1,95.5,,0.306,0.449,0.092,,,,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.96,1.27,95.4,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-07-11,746204,Walk,walk,False,694384,622491,Nolan Schanuel,Luis Castillo,0,9111855c-8e1f-4e76-a3cc-db034f2f2c1b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,102.0,101.0,98.0,0.168,,0.154,-0.32,,-1.2,88.1,95.5,,0.306,0.449,0.092,,,,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.96,1.27,95.4,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-07-11,746204,Strikeout,strikeout,True,621493,622491,Taylor Ward,Luis Castillo,0,a90be251-f63c-4d88-9908-e6d6a8549004,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,,,,102.0,101.0,98.0,0.168,,0.154,-0.32,,-1.2,88.1,95.5,,0.306,0.449,0.092,,,,119.0,105.0,102.0,77.0,105.0,108.0,0.442,0.236,0.96,1.27,95.4,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,
