,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC
10,2024-05-01,746478,Single,single,False,663837,571945,Matt Vierling,Miles Mikolas,0,ae96396a-e797-45b6-80d6-f619e0cfc9c6,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
11,2024-05-01,746478,Pop Out,field_out,True,679529,571945,Spencer Torkelson,Miles Mikolas,0,2c7b9f06-b198-4282-883d-3b77cee46bba,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
12,2024-05-01,746478,Double,double,False,690993,571945,Colt Keith,Miles Mikolas,1,232be543-0215-4e0c-8a8d-9ea19913cb85,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
13,2024-05-01,746478,Groundout,field_out,True,595879,571945,Javier Báez,Miles Mikolas,0,c66f6d3c-c699-4282-b8c7-bb8beef5b164,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
14,2024-05-01,746478,Hit By Pitch,hit_by_pitch,False,608348,571945,Carson Kelly,Miles Mikolas,0,d37952d1-bb78-444c-bc18-50812e63e776,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
15,2024-05-01,746478,Groundout,field_out,True,682985,571945,Riley Greene,Miles Mikolas,0,83242312-e978-499e-97c5-055372b9a286,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
16,2024-05-01,746478,Strikeout,strikeout,True,691026,628317,Masyn Winn,Kenta Maeda,0,b0db4116-c5b8-41f0-8616-f75c5ecf24b9,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-01,746478,Flyout,field_out,True,669357,628317,Nolan Gorman,Kenta Maeda,0,da4d4936-40ac-49da-b295-87c45624e010,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-01,746478,Single,single,False,672279,628317,Michael Siani,Kenta Maeda,0,67c838b3-abf8-488c-aff6-e19cc9e876ef,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-01,746478,Groundout,field_out,True,680977,628317,Brendan Donovan,Kenta Maeda,0,add9eaeb-ec9d-4d09-8b48-256c520c6c09,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-01,746478,Strikeout,strikeout,True,592192,571945,Mark Canha,Miles Mikolas,0,2b0f3cb3-7624-498d-b1bd-cbd47d15bcc4,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
21,2024-05-01,746478,Pop Out,field_out,True,672761,571945,Wenceel Pérez,Miles Mikolas,0,7176d5f5-bf18-449f-b3cc-8f23c268c454,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
22,2024-05-01,746478,Single,single,False,681481,571945,Kerry Carpenter,Miles Mikolas,0,d178f8ac-12b9-4d45-b1ae-a039d020f9ed,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
23,2024-05-01,746478,Home Run,home_run,False,663837,571945,Matt Vierling,Miles Mikolas,1,35f15dcb-30f1-4d62-9271-37ef50a61205,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
24,2024-05-01,746478,Single,single,False,679529,571945,Spencer Torkelson,Miles Mikolas,0,a7a5f2a4-10c5-4939-a518-05f6c3ae71a6,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
25,2024-05-01,746478,Flyout,field_out,True,690993,571945,Colt Keith,Miles Mikolas,0,bd3cffb7-d23f-4ecd-9756-b7c466e8b229,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
26,2024-05-01,746478,Home Run,home_run,False,575929,628317,Willson Contreras,Kenta Maeda,0,a170e6bb-097e-4dcd-8160-32c4f4292849,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-01,746478,Strikeout,strikeout,True,663457,628317,Lars Nootbaar,Kenta Maeda,0,85ba8535-c628-4ac2-8b7e-9304c9b51888,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-01,746478,Lineout,field_out,True,571448,628317,Nolan Arenado,Kenta Maeda,0,4a51ccbf-beac-4f82-a446-dd5a9f56cd49,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-01,746478,Groundout,field_out,True,502671,628317,Paul Goldschmidt,Kenta Maeda,0,ece3c7e3-d8dd-4e01-8c93-8c75463ff162,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,80.0,77.0,79.0,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,109.0,104.0,107.0,0.069,0.251,0.301,0.355,0.023,-2.92,0.11,-0.54,-0.92,-5.16,90.5,83.7,90.4,81.6,76.5,0.24,0.32,0.267,0.2,0.388,0.273,0.362,0.707,0.125,0.3,0.35,0.143,0.667,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-01,746478,Flyout,field_out,True,595879,571945,Javier Báez,Miles Mikolas,0,f7b4f6b6-b30b-48f0-adec-aa5cbd425855,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
31,2024-05-01,746478,Strikeout,strikeout,True,608348,571945,Carson Kelly,Miles Mikolas,0,af97b2d3-5a68-4b5d-bf04-3554c2f959b9,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,94.0,105.0,102.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,,,,0.238,0.257,,0.286,0.119,-0.41,,3.63,-2.01,-2.69,93.0,,92.3,85.3,76.3,0.217,0.391,0.27,,,,0.287,0.511,0.169,0.19,0.281,0.101,0.271,0.625,0.25,86.0,105.0,100.0,0.002,0.098,1.43,-1.48,85.6,68.8,0.333,0.5,0.174,,,,,,,,,,,,
