,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff
10,2024-06-02,746953,Strikeout,strikeout,True,643265,663554,Garrett Cooper,Casey Mize,0,8e924b72-329d-4600-91d6-6c65f1250869,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
11,2024-06-02,746953,Groundout,field_out,True,570482,678394,Gio Urshela,Brayan Bello,0,a433d10e-4b18-4eca-917d-b8dbf3532cec,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-02,746953,Strikeout,strikeout,True,668731,678394,Akil Baddoo,Brayan Bello,0,13092b6d-7f16-4742-b38a-6a3309ab5d10,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-02,746953,Strikeout,strikeout,True,595879,678394,Javier Báez,Brayan Bello,0,5075d2d5-5fb7-49fc-a805-eb04e023ed39,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-02,746953,Flyout,field_out,True,624512,663554,Reese McGuire,Casey Mize,0,144b7fbe-1871-4eba-bda2-d77b87003726,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
15,2024-06-02,746953,Walk,walk,False,678882,663554,Ceddanne Rafaela,Casey Mize,0,30100c86-b1ee-4748-991e-b4a39f2f01f1,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
16,2024-06-02,746953,Single,single,False,666152,663554,David Hamilton,Casey Mize,1,f8353c59-aac4-49c3-b0f8-13c5637d9ae9,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
17,2024-06-02,746953,Single,single,False,680776,663554,Jarren Duran,Casey Mize,1,09f6e9c3-fafe-4229-b183-94ff1e2ef4f0,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
18,2024-06-02,746953,Lineout,field_out,True,677800,663554,Wilyer Abreu,Casey Mize,0,1ada274a-0d3b-4315-ac15-4d8f6382d0c4,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
19,2024-06-02,746953,Strikeout,strikeout,True,608348,678394,Carson Kelly,Brayan Bello,0,81b240c0-a2b8-4844-8eab-6e0e6e8e74c2,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-02,746953,Strikeout,strikeout,True,663837,678394,Matt Vierling,Brayan Bello,0,45c454c1-6593-4ca7-ad32-4cab9d134e5d,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-02,746953,Groundout,field_out,True,682985,678394,Riley Greene,Brayan Bello,0,d50464fb-8950-4b06-bee5-7232d50f9990,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-02,746953,Walk,walk,False,642086,663554,Dominic Smith,Casey Mize,0,38b4fd7f-6e61-47b7-a28e-a0e6bc78b421,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
23,2024-06-02,746953,Triple,triple,False,646240,663554,Rafael Devers,Casey Mize,1,c0a3f78a-c027-4fb2-b3f1-03eb03122861,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
24,2024-06-02,746953,Lineout,field_out,True,665839,663554,Enmanuel Valdez,Casey Mize,0,c056afbc-f875-4f9d-a282-46347c75a4fa,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
25,2024-06-02,746953,Flyout,field_out,True,643265,663554,Garrett Cooper,Casey Mize,0,58711995-696b-4932-9ff9-6faf68c40096,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
26,2024-06-02,746953,Strikeout,strikeout,True,624512,663554,Reese McGuire,Casey Mize,0,36e2e49e-cedc-4db5-8855-9f2331f817e8,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
27,2024-06-02,746953,Single,single,False,672761,678394,Wenceel Pérez,Brayan Bello,0,cce95fe4-cce1-486e-aedb-81d90ce880d5,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-02,746953,Grounded Into DP,grounded_into_double_play,True,592192,678394,Mark Canha,Brayan Bello,1,1d4eb45f-174b-41f0-8b2f-b6b9ae2a4b86,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-02,746953,Groundout,field_out,True,690993,678394,Colt Keith,Brayan Bello,0,537a70db-25a1-4900-94fc-68c54af794de,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-02,746953,Strikeout,strikeout,True,678882,663554,Ceddanne Rafaela,Casey Mize,0,0171bad0-ec3e-49ef-be5f-11e1015540ce,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
31,2024-06-02,746953,Strikeout,strikeout,True,666152,663554,David Hamilton,Casey Mize,0,c0868256-a9d5-4796-839d-91b9e862327f,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
32,2024-06-02,746953,Walk,walk,False,680776,663554,Jarren Duran,Casey Mize,0,9cf6f05c-6ed1-4747-9282-debb5c462fca,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
33,2024-06-02,746953,Caught Stealing 2B,caught_stealing_2b,True,677800,663554,Wilyer Abreu,Casey Mize,0,8e779246-3ad4-4498-be0a-d757c06e0435,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,,,,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,0.076,0.393,0.282,,-0.14,-0.36,0.58,,95.6,,95.6,85.7,0.345,0.414,0.111,,,,0.239,0.366,0.189,0.292,0.401,0.201,100.0,91.0,94.0,112.0,102.0,104.0,0.172,0.077,-1.78,-2.77,85.7,79.6,0.323,0.452,0.321,0.286,0.571,0.172,,,,,,,,,,,,,,,
34,2024-06-02,746953,Double,double,False,570482,678394,Gio Urshela,Brayan Bello,0,da859091-9187-4366-964c-94f222aeab23,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,73.0,108.0,97.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.023,0.285,0.29,6.0,-1.35,-1.46,0.33,96.3,87.3,95.8,86.9,0.364,0.536,0.12,0.168,0.345,0.363,0.291,0.465,0.352,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
