,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-04,747088,Groundout,field_out,True,669364,608331,Xavier Edwards,Max Fried,0,a192efe4-5abb-439f-95eb-a5f57bf11b8f,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
1,2024-08-04,747088,Strikeout,strikeout,True,669394,608331,Jake Burger,Max Fried,0,4fe76965-2d85-4736-a9f3-61923e363811,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
2,2024-08-04,747088,Walk,walk,False,681146,608331,Jonah Bride,Max Fried,0,5a3dc731-6510-49ca-a4e7-ba451c9a78db,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
3,2024-08-04,747088,Pop Out,field_out,True,660821,608331,Jesús Sánchez,Max Fried,0,bf483319-a9b6-4334-aa68-e30241ed94fc,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
4,2024-08-04,747088,Pop Out,field_out,True,624585,665795,Jorge Soler,Edward Cabrera,0,2ed72b96-6d60-4d7d-946d-c967181bc3b0,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,,,,0.079,0.257,,0.082,0.226,0.356,-2.86,,-0.38,1.8,-0.16,0.39,96.1,,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.212,0.481,0.411,0.25,0.45,0.154,0.202,0.333,0.323,0.148,0.259,0.333,,,,,,,,,,,,,,,
5,2024-08-04,747088,Strikeout,strikeout,True,663586,665795,Austin Riley,Edward Cabrera,0,223c7d67-b7ea-4fa8-a626-23e47d2769c7,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,,,,0.079,0.257,,0.082,0.226,0.356,-2.86,,-0.38,1.8,-0.16,0.39,96.1,,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.212,0.481,0.411,0.25,0.45,0.154,0.202,0.333,0.323,0.148,0.259,0.333,,,,,,,,,,,,,,,
6,2024-08-04,747088,Single,single,False,542303,665795,Marcell Ozuna,Edward Cabrera,0,5afd1240-6c48-44bc-b3ad-4ff6570b12cd,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,,,,0.079,0.257,,0.082,0.226,0.356,-2.86,,-0.38,1.8,-0.16,0.39,96.1,,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.212,0.481,0.411,0.25,0.45,0.154,0.202,0.333,0.323,0.148,0.259,0.333,,,,,,,,,,,,,,,
7,2024-08-04,747088,Strikeout,strikeout,True,621566,665795,Matt Olson,Edward Cabrera,0,5f29e815-7f43-4cea-ad16-911c068dec32,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,5.6,4.97,70.2,96.0,103.0,99.0,0.726,10.32,5.09,8.15,1.78,1.42,0.195,0.486,0.124,0.368,0.389,99.0,99.0,105.0,107.0,102.0,105.0,98.0,88.0,83.0,114.0,85.0,88.0,121.0,104.0,108.0,,,,0.079,0.257,,0.082,0.226,0.356,-2.86,,-0.38,1.8,-0.16,0.39,96.1,,92.8,96.4,88.9,84.6,0.358,0.627,0.168,0.212,0.481,0.411,0.25,0.45,0.154,0.202,0.333,0.323,0.148,0.259,0.333,,,,,,,,,,,,,,,
8,2024-08-04,747088,Walk,walk,False,656896,608331,Emmanuel Rivera,Max Fried,0,9b418145-4099-49ca-af72-65d39d694cf1,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
9,2024-08-04,747088,Single,single,False,672640,608331,Otto Lopez,Max Fried,1,2de2b549-07e6-4476-bdea-c14ee23e9008,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.5,3.6,133.2,98.0,95.0,99.0,0.776,8.48,3.1,7.74,0.67,2.35,0.258,0.412,0.16,0.247,0.415,93.0,100.0,103.0,113.0,103.0,107.0,81.0,92.0,93.0,95.0,99.0,97.0,97.0,97.0,95.0,88.0,95.0,93.0,0.158,0.325,0.056,0.109,0.212,0.14,0.72,-0.46,1.37,0.34,1.06,1.87,93.8,89.1,85.8,93.6,82.7,74.4,0.278,0.354,0.187,0.165,0.32,0.344,0.266,0.287,0.143,0.162,0.235,0.258,0.213,0.298,0.286,0.313,0.313,0.341,0.25,0.25,0.31,,,,,,,,,
