,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-11,745303,Groundout,field_out,True,672275,672456,Patrick Bailey,Keider Montero,0,400e03f8-b50c-472b-b605-c13493189cfa,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
11,2024-08-11,745303,Lineout,field_out,True,570482,806185,Gio Urshela,Hayden Birdsong,0,7ef7da48-4f14-48a3-8cea-8d321b9b4169,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-11,745303,Groundout,field_out,True,678009,806185,Parker Meadows,Hayden Birdsong,0,95e26847-1fa5-4f26-ab05-5f27fee4b97d,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-11,745303,Single,single,False,656716,806185,Zach McKinstry,Hayden Birdsong,0,083f7238-99fb-4912-9575-6bb3c69893cc,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-11,745303,Home Run,home_run,False,693307,806185,Dillon Dingler,Hayden Birdsong,1,e369b6cd-e31b-41ae-89f1-24608e89a3b7,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-11,745303,Strikeout,strikeout,True,668731,806185,Akil Baddoo,Hayden Birdsong,0,50ac67be-b34a-4370-a993-4db7cb165eb2,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-11,745303,Walk,walk,False,666464,672456,Jerar Encarnacion,Keider Montero,0,d1a5e65c-76de-4544-b741-29b60ea80dd9,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
17,2024-08-11,745303,Flyout,field_out,True,689172,672456,Brett Wisely,Keider Montero,0,c5dbbe28-ec39-45fa-a687-0a4089b2b4cb,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
18,2024-08-11,745303,Single,single,False,666149,672456,Tyler Fitzgerald,Keider Montero,1,9786b11c-ffa7-49ff-9cc4-384fa0da1e02,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
19,2024-08-11,745303,Flyout,field_out,True,664774,672456,LaMonte Wade Jr.,Keider Montero,1,d8abc594-7f3a-41d9-9460-c833ea486367,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
20,2024-08-11,745303,Strikeout,strikeout,True,671218,672456,Heliot Ramos,Keider Montero,0,6889b821-efa7-46e5-875b-3d92d25490c4,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
21,2024-08-11,745303,Strikeout,strikeout,True,663837,806185,Matt Vierling,Hayden Birdsong,0,d83fd711-2869-48fa-bad9-3ef51060a9f6,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-11,745303,Walk,walk,False,676632,806185,Bligh Madris,Hayden Birdsong,0,569710ad-0e02-43e6-9099-9743edcf5a01,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-11,745303,Strikeout,strikeout,True,690993,806185,Colt Keith,Hayden Birdsong,0,85cb7684-e6c5-4692-9c35-bc3132329a9c,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-11,745303,Strikeout,strikeout,True,669234,806185,Justyn-Henry Malloy,Hayden Birdsong,0,e4eea010-8444-4b72-81a2-a15581acd089,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-11,745303,Strikeout,strikeout,True,624424,672456,Michael Conforto,Keider Montero,0,0353cf6e-6a05-442e-852c-425f212f0d35,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
26,2024-08-11,745303,Lineout,field_out,True,656305,672456,Matt Chapman,Keider Montero,0,5655af09-74ed-4b01-9d7b-bd4fc2ab06bb,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
27,2024-08-11,745303,Groundout,field_out,True,573262,672456,Mike Yastrzemski,Keider Montero,0,d7951ea0-c91f-414b-9bb3-8e81c589b357,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
28,2024-08-11,745303,Groundout,field_out,True,570482,806185,Gio Urshela,Hayden Birdsong,0,5adf89b1-bb6e-4605-b460-c15136e23470,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-11,745303,Lineout,field_out,True,678009,806185,Parker Meadows,Hayden Birdsong,0,e9017af5-93ba-4025-bd5e-9e4246777dc1,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-11,745303,Flyout,field_out,True,656716,806185,Zach McKinstry,Hayden Birdsong,0,fc0058ec-8ed8-40a7-b4c2-5b2eb14bbe78,806185.0,haydenbirdsong,Birdsong,Right,Hayden Birdsong,SFG,5.14,4.65,49.0,92.0,111.0,96.0,0.713,11.02,5.51,7.35,1.65,0.87,0.238,0.385,0.098,0.385,0.373,156.0,91.0,114.0,115.0,106.0,107.0,84.0,88.0,84.0,124.0,85.0,94.0,0.423,0.189,0.211,0.177,-1.14,-0.1,2.01,-1.4,95.8,88.2,86.7,80.7,0.243,0.568,0.186,0.104,0.125,0.357,0.333,0.455,0.382,0.25,0.542,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-11,745303,Flyout,field_out,True,672275,672456,Patrick Bailey,Keider Montero,0,8db87871-452d-4d98-b08c-b3c381b764df,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
32,2024-08-11,745303,Groundout,field_out,True,666464,672456,Jerar Encarnacion,Keider Montero,0,9488cc56-fda7-4faa-b260-95f17d4959a0,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
33,2024-08-11,745303,Groundout,field_out,True,689172,672456,Brett Wisely,Keider Montero,0,32fa687e-a145-49ba-93dc-569ce25d13e5,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.17,5.04,69.2,99.0,96.0,99.0,0.814,7.49,3.1,9.04,1.68,1.05,0.232,0.469,0.121,0.372,0.466,85.0,87.0,88.0,,,,92.0,100.0,95.0,107.0,100.0,105.0,0.437,0.297,,0.099,0.33,1.03,,-3.43,94.9,85.9,83.2,,0.27,0.468,0.18,0.364,0.818,0.194,0.333,0.619,0.28,0.195,0.322,0.272,83.0,104.0,96.0,96.0,100.0,110.0,0.061,0.105,2.04,-5.65,94.2,78.9,0.308,0.308,0.0,,,,,,,,,,,,,,,,,,,,,
