,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff
10,2024-09-17,746015,Pop Out,field_out,True,665052,676272,Griffin Conine,Bobby Miller,0,6fc9f4d8-de6a-419a-b77f-baa2121f8dc3,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,0.136,0.379,0.096,0.199,-1.44,-4.54,-3.16,0.3,97.6,86.4,97.3,88.6,,,,0.433,0.9,0.174,0.327,0.634,0.167,0.13,0.217,0.398,120.0,99.0,104.0,0.19,-0.99,79.8,0.357,0.536,0.286,0.333,0.619,0.275,,,,,,,,,,,,,,,
11,2024-09-17,746015,Walk,walk,False,606192,670766,Teoscar Hernández,Darren McCaughan,0,acd06fae-95f8-46f9-a482-78456e3fe59b,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-17,746015,Strikeout,strikeout,True,571970,670766,Max Muncy,Darren McCaughan,0,5a6e99ce-648f-4efc-ae81-816b28b7db99,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-17,746015,Forceout,force_out,True,669242,670766,Tommy Edman,Darren McCaughan,1,44a432a0-3417-4d7b-9c7e-0468f217538b,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-17,746015,Flyout,field_out,True,666158,670766,Gavin Lux,Darren McCaughan,0,0f08cc2d-8284-4136-b965-0bcc2ec70ab8,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-17,746015,Double,double,False,663743,676272,Nick Fortes,Bobby Miller,0,61b28fce-1942-4ca0-8bf8-73eb52e03a96,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,0.136,0.379,0.096,0.199,-1.44,-4.54,-3.16,0.3,97.6,86.4,97.3,88.6,,,,0.433,0.9,0.174,0.327,0.634,0.167,0.13,0.217,0.398,120.0,99.0,104.0,0.19,-0.99,79.8,0.357,0.536,0.286,0.333,0.619,0.275,,,,,,,,,,,,,,,
16,2024-09-17,746015,Groundout,field_out,True,669364,676272,Xavier Edwards,Bobby Miller,1,46f66800-376e-4e35-8c6b-ae4d7cfb87d2,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,0.136,0.379,0.096,0.199,-1.44,-4.54,-3.16,0.3,97.6,86.4,97.3,88.6,,,,0.433,0.9,0.174,0.327,0.634,0.167,0.13,0.217,0.398,120.0,99.0,104.0,0.19,-0.99,79.8,0.357,0.536,0.286,0.333,0.619,0.275,,,,,,,,,,,,,,,
17,2024-09-17,746015,Walk,walk,False,681393,676272,Connor Norby,Bobby Miller,0,61d76726-3545-4173-8a62-2b90c46ecf2f,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,0.136,0.379,0.096,0.199,-1.44,-4.54,-3.16,0.3,97.6,86.4,97.3,88.6,,,,0.433,0.9,0.174,0.327,0.634,0.167,0.13,0.217,0.398,120.0,99.0,104.0,0.19,-0.99,79.8,0.357,0.536,0.286,0.333,0.619,0.275,,,,,,,,,,,,,,,
18,2024-09-17,746015,Single,single,False,660821,676272,Jesús Sánchez,Bobby Miller,1,5b6119e5-f402-4f36-8cb0-07cc5db0d330,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,0.136,0.379,0.096,0.199,-1.44,-4.54,-3.16,0.3,97.6,86.4,97.3,88.6,,,,0.433,0.9,0.174,0.327,0.634,0.167,0.13,0.217,0.398,120.0,99.0,104.0,0.19,-0.99,79.8,0.357,0.536,0.286,0.333,0.619,0.275,,,,,,,,,,,,,,,
19,2024-09-17,746015,Forceout,force_out,True,669394,676272,Jake Burger,Bobby Miller,1,9dcfeb72-6624-4a8a-bb76-b7e4730fa4f3,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,0.136,0.379,0.096,0.199,-1.44,-4.54,-3.16,0.3,97.6,86.4,97.3,88.6,,,,0.433,0.9,0.174,0.327,0.634,0.167,0.13,0.217,0.398,120.0,99.0,104.0,0.19,-0.99,79.8,0.357,0.536,0.286,0.333,0.619,0.275,,,,,,,,,,,,,,,
20,2024-09-17,746015,Strikeout,strikeout,True,681146,676272,Jonah Bride,Bobby Miller,0,11164506-4310-48b1-ac45-0828386ff377,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,LAD,8.52,7.0,56.0,93.0,113.0,97.0,0.784,8.36,4.82,11.09,2.73,1.24,0.23,0.391,0.126,0.391,0.409,104.0,91.0,96.0,119.0,89.0,92.0,101.0,93.0,89.0,115.0,99.0,108.0,0.136,0.379,0.096,0.199,-1.44,-4.54,-3.16,0.3,97.6,86.4,97.3,88.6,,,,0.433,0.9,0.174,0.327,0.634,0.167,0.13,0.217,0.398,120.0,99.0,104.0,0.19,-0.99,79.8,0.357,0.536,0.286,0.333,0.619,0.275,,,,,,,,,,,,,,,
21,2024-09-17,746015,Strikeout,strikeout,True,500743,670766,Miguel Rojas,Darren McCaughan,0,1de98b9c-e90e-44f7-a6e7-2d8fddd6fa9d,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-17,746015,Single,single,False,676439,670766,Hunter Feduccia,Darren McCaughan,0,a4ccc3c2-74c7-4d4e-98ba-d0340bcc745d,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-17,746015,Home Run,home_run,False,660271,670766,Shohei Ohtani,Darren McCaughan,1,acb456f6-c210-490d-b5a6-dc6156385877,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-17,746015,Pop Out,field_out,True,605141,670766,Mookie Betts,Darren McCaughan,0,5701e5be-58c2-4b57-be95-09d5260cb611,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-17,746015,Single,single,False,518692,670766,Freddie Freeman,Darren McCaughan,0,f7fc6161-fe07-4f41-a3b6-b9f9bf330899,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-17,746015,Single,single,False,606192,670766,Teoscar Hernández,Darren McCaughan,1,d0cd4e16-3359-4b1d-bf90-de06559ea815,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-17,746015,Double,double,False,571970,670766,Max Muncy,Darren McCaughan,1,21b9372b-126f-4bb9-80d7-618bc016024b,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-17,746015,Pop Out,field_out,True,669242,670766,Tommy Edman,Darren McCaughan,0,d5ab7c15-8381-461c-8ea3-f20e721bb8ed,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-17,746015,Groundout,field_out,True,669065,675627,Kyle Stowers,Michael Grove,0,05c6aea8-b6f4-44f2-90ff-cae6751e28d8,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.12,3.63,51.0,102.0,104.0,107.0,0.754,9.53,2.82,8.12,1.06,1.31,0.187,0.489,0.216,0.252,0.41,,,,83.0,106.0,102.0,82.0,107.0,100.0,114.0,104.0,116.0,0.221,0.018,0.531,,-0.74,-0.23,1.27,,94.1,,96.0,86.9,,,,0.233,0.442,0.185,,,,,,,,,,,,,0.429,0.429,0.35,0.204,0.292,0.317,106.0,98.0,106.0,103.0,99.0,97.0,0.16,0.07,-3.06,-1.21,92.9,79.9,0.37,0.667,0.145
30,2024-09-17,746015,Home Run,home_run,False,672640,675627,Otto Lopez,Michael Grove,0,60c62b62-2887-41cb-9394-4a88619751cd,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.12,3.63,51.0,102.0,104.0,107.0,0.754,9.53,2.82,8.12,1.06,1.31,0.187,0.489,0.216,0.252,0.41,,,,83.0,106.0,102.0,82.0,107.0,100.0,114.0,104.0,116.0,0.221,0.018,0.531,,-0.74,-0.23,1.27,,94.1,,96.0,86.9,,,,0.233,0.442,0.185,,,,,,,,,,,,,0.429,0.429,0.35,0.204,0.292,0.317,106.0,98.0,106.0,103.0,99.0,97.0,0.16,0.07,-3.06,-1.21,92.9,79.9,0.37,0.667,0.145
31,2024-09-17,746015,Walk,walk,False,665052,675627,Griffin Conine,Michael Grove,0,b2d2d767-f459-48bf-b232-1187f76ab548,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.12,3.63,51.0,102.0,104.0,107.0,0.754,9.53,2.82,8.12,1.06,1.31,0.187,0.489,0.216,0.252,0.41,,,,83.0,106.0,102.0,82.0,107.0,100.0,114.0,104.0,116.0,0.221,0.018,0.531,,-0.74,-0.23,1.27,,94.1,,96.0,86.9,,,,0.233,0.442,0.185,,,,,,,,,,,,,0.429,0.429,0.35,0.204,0.292,0.317,106.0,98.0,106.0,103.0,99.0,97.0,0.16,0.07,-3.06,-1.21,92.9,79.9,0.37,0.667,0.145
32,2024-09-17,746015,Pop Out,field_out,True,663743,675627,Nick Fortes,Michael Grove,0,17fb4d5b-5f98-46bf-a26b-41a47ecbae8b,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.12,3.63,51.0,102.0,104.0,107.0,0.754,9.53,2.82,8.12,1.06,1.31,0.187,0.489,0.216,0.252,0.41,,,,83.0,106.0,102.0,82.0,107.0,100.0,114.0,104.0,116.0,0.221,0.018,0.531,,-0.74,-0.23,1.27,,94.1,,96.0,86.9,,,,0.233,0.442,0.185,,,,,,,,,,,,,0.429,0.429,0.35,0.204,0.292,0.317,106.0,98.0,106.0,103.0,99.0,97.0,0.16,0.07,-3.06,-1.21,92.9,79.9,0.37,0.667,0.145
33,2024-09-17,746015,Flyout,field_out,True,669364,675627,Xavier Edwards,Michael Grove,0,6ec7bc67-5ea8-4c7c-8d97-1c477947bcd9,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.12,3.63,51.0,102.0,104.0,107.0,0.754,9.53,2.82,8.12,1.06,1.31,0.187,0.489,0.216,0.252,0.41,,,,83.0,106.0,102.0,82.0,107.0,100.0,114.0,104.0,116.0,0.221,0.018,0.531,,-0.74,-0.23,1.27,,94.1,,96.0,86.9,,,,0.233,0.442,0.185,,,,,,,,,,,,,0.429,0.429,0.35,0.204,0.292,0.317,106.0,98.0,106.0,103.0,99.0,97.0,0.16,0.07,-3.06,-1.21,92.9,79.9,0.37,0.667,0.145
34,2024-09-17,746015,Strikeout,strikeout,True,666158,670766,Gavin Lux,Darren McCaughan,0,4f172792-bfa8-4484-9fbf-41447388ee08,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,7.05,6.29,37.0,97.0,87.0,94.0,0.869,5.84,3.41,12.41,2.19,0.65,0.211,0.459,0.135,0.323,0.456,68.0,88.0,76.0,46.0,93.0,80.0,80.0,98.0,90.0,119.0,99.0,108.0,0.31,0.19,0.387,0.112,-0.69,-2.32,-3.52,-1.6,89.4,81.0,88.9,81.8,0.321,0.732,0.143,0.391,0.565,0.076,0.265,0.441,0.179,0.333,0.389,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,
