,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
10,2024-05-27,745338,Walk,walk,False,656305,592836,Matt Chapman,Taijuan Walker,0,913caa85-e804-4155-860c-6ee4327bf045,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
11,2024-05-27,745338,Single,single,False,672275,592836,Patrick Bailey,Taijuan Walker,1,b39cca0b-9a8b-4979-b65e-0970f61e5c4a,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
12,2024-05-27,745338,Flyout,field_out,True,624585,592836,Jorge Soler,Taijuan Walker,1,7325a9d3-2555-4491-b340-3709733e8ac8,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
13,2024-05-27,745338,Double,double,False,573262,592836,Mike Yastrzemski,Taijuan Walker,1,79538745-f204-40ec-a3a4-80a4a5f2fa3d,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
14,2024-05-27,745338,Strikeout,strikeout,True,671218,592836,Heliot Ramos,Taijuan Walker,0,cdcf5a5d-06af-480e-9713-f16d250f4fe8,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
15,2024-05-27,745338,Single,single,False,689172,592836,Brett Wisely,Taijuan Walker,1,84367bef-cbfd-4198-9ddc-c522b26ab2a9,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
16,2024-05-27,745338,Single,single,False,682641,592836,Luis Matos,Taijuan Walker,1,e400f00e-aea0-4298-a374-8fb85c6f2526,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
17,2024-05-27,745338,Strikeout,strikeout,True,664774,592836,LaMonte Wade Jr.,Taijuan Walker,0,06dfa7ad-8bec-468f-b59a-0e37870144eb,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
18,2024-05-27,745338,Strikeout,strikeout,True,665506,605483,Cristian Pache,Blake Snell,0,a931d0d3-d012-45ab-a3da-e44f32c53f1b,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-27,745338,Single,single,False,679032,605483,Johan Rojas,Blake Snell,0,d8eef1aa-fef8-45b3-bffe-1f0a6245b779,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-27,745338,Home Run,home_run,False,656941,605483,Kyle Schwarber,Blake Snell,1,05c1d4d3-4ec2-4163-886e-a759a62deece,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-27,745338,Strikeout,strikeout,True,592663,605483,J.T. Realmuto,Blake Snell,0,429ffa99-c36e-4101-9815-19266fa92351,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-27,745338,Walk,walk,False,547180,605483,Bryce Harper,Blake Snell,0,38fbe3c4-6954-4355-a32f-789555b2cd16,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-27,745338,Lineout,field_out,True,664761,605483,Alec Bohm,Blake Snell,0,0010ad4f-efee-4fc7-aa3a-40974af754f1,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-27,745338,Strikeout,strikeout,True,642731,592836,Thairo Estrada,Taijuan Walker,0,60e7e19f-2efc-491f-b259-576e8b0bf71e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
25,2024-05-27,745338,Groundout,field_out,True,656305,592836,Matt Chapman,Taijuan Walker,0,958bd629-882a-4c31-af29-f35e40ed7b18,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
26,2024-05-27,745338,Single,single,False,672275,592836,Patrick Bailey,Taijuan Walker,0,70024c28-4d4b-4ea0-a605-3c40b01835e8,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
27,2024-05-27,745338,Forceout,force_out,True,624585,592836,Jorge Soler,Taijuan Walker,1,7cd9cc8a-0ded-402a-b1a3-723077efd0ae,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,90.0,90.0,92.0,61.0,95.0,84.0,30.0,112.0,104.0,0.136,0.193,0.104,,0.24,2.76,1.79,,91.3,,84.8,74.5,0.176,0.176,0.194,0.133,0.333,0.189,,,,0.1,0.175,0.313,76.0,98.0,93.0,97.0,91.0,86.0,121.0,102.0,109.0,0.279,0.114,0.174,-5.12,-5.91,-1.25,87.2,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.4,1.0,0.093
28,2024-05-27,745338,Groundout,field_out,True,592206,605483,Nick Castellanos,Blake Snell,0,f50df742-15f4-4d40-8166-661ffd9659f3,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-27,745338,Triple,triple,False,624641,605483,Edmundo Sosa,Blake Snell,0,cbb66d2f-8469-4bc7-9d89-625a4616b6de,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-27,745338,Field Error,field_error,False,593160,605483,Whit Merrifield,Blake Snell,1,06e7c8d2-9cfe-450c-a9b3-637f5997d46f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-27,745338,Strikeout,strikeout,True,665506,605483,Cristian Pache,Blake Snell,1,ec987336-527a-44e9-8a76-a61bf14afdfd,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-27,745338,Single,single,False,679032,605483,Johan Rojas,Blake Snell,1,41f5c1ed-0a54-4206-9087-422e22a58006,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-27,745338,Walk,walk,False,656941,605483,Kyle Schwarber,Blake Snell,1,30e04daf-13d1-49cb-8786-6221b77e612f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,6.31,3.59,35.2,97.0,115.0,101.0,0.699,10.6,4.29,8.58,1.01,1.0,0.296,0.378,0.173,0.224,0.363,110.0,103.0,108.0,148.0,103.0,110.0,104.0,96.0,97.0,107.0,86.0,90.0,0.479,0.145,0.21,0.166,-1.07,0.34,2.13,-1.15,95.5,85.2,88.7,80.9,0.322,0.559,0.283,0.083,0.083,0.406,0.31,0.517,0.293,0.188,0.188,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
