,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,SL_slg,SL_whiff
0,2024-05-05,746153,Strikeout,strikeout,True,660670,572020,Ronald Acuña Jr.,James Paxton,0,dfc22a0b-87e9-4b16-9f45-89d9d0bf7c77,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
1,2024-05-05,746153,Strikeout,strikeout,True,645277,572020,Ozzie Albies,James Paxton,0,dd518b9d-df09-402f-addc-850004262a81,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
2,2024-05-05,746153,Walk,walk,False,663586,572020,Austin Riley,James Paxton,0,0211e447-5083-4b97-9c57-04f89b77ccef,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
3,2024-05-05,746153,Flyout,field_out,True,621566,572020,Matt Olson,James Paxton,0,2dabff45-7e68-41f6-a6b2-0eee03b6f3c5,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
4,2024-05-05,746153,Walk,walk,False,605141,608331,Mookie Betts,Max Fried,0,955699da-3a29-40c4-8276-5854b522c144,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.287,0.369,0.2,0.158,0.329,0.313,0.186,0.271,0.24,0.231,0.256,0.165,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296
5,2024-05-05,746153,Home Run,home_run,False,660271,608331,Shohei Ohtani,Max Fried,1,cf1ad141-65cf-4f0f-a208-867038acd410,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.287,0.369,0.2,0.158,0.329,0.313,0.186,0.271,0.24,0.231,0.256,0.165,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296
6,2024-05-05,746153,Hit By Pitch,hit_by_pitch,False,518692,608331,Freddie Freeman,Max Fried,0,c46712d7-fd62-4aeb-902d-ab66b812675a,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.287,0.369,0.2,0.158,0.329,0.313,0.186,0.271,0.24,0.231,0.256,0.165,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296
7,2024-05-05,746153,Forceout,force_out,True,606192,608331,Teoscar Hernández,Max Fried,1,d43819f7-f749-4619-80be-09a3615f6b2f,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.287,0.369,0.2,0.158,0.329,0.313,0.186,0.271,0.24,0.231,0.256,0.165,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296
8,2024-05-05,746153,Grounded Into DP,grounded_into_double_play,True,571771,608331,Enrique Hernández,Max Fried,1,d0a4fa4d-8e53-4ba5-982d-b66182643bec,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.08,3.72,108.0,98.0,96.0,99.0,0.781,7.92,2.83,7.58,0.75,2.57,0.267,0.397,0.176,0.241,0.414,95.0,102.0,103.0,83.0,94.0,94.0,97.0,98.0,97.0,,,,88.0,93.0,92.0,0.162,0.311,0.055,,0.145,0.76,-0.23,1.8,,1.72,93.8,89.3,86.1,93.7,,0.287,0.369,0.2,0.158,0.329,0.313,0.186,0.271,0.24,0.231,0.256,0.165,0.308,0.308,0.313,110.0,102.0,106.0,97.0,96.0,95.0,0.119,0.208,0.7,0.93,82.7,74.4,0.25,0.25,0.296
9,2024-05-05,746153,Groundout,field_out,True,542303,572020,Marcell Ozuna,James Paxton,0,063d9d99-b33e-480e-968b-8a1939263957,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,71.0,97.0,96.0,69.0,98.0,85.0,65.0,98.0,92.0,79.0,96.0,96.0,82.0,95.0,84.0,0.032,0.577,0.037,0.284,0.07,0.34,-3.42,-4.92,-0.23,-1.66,93.2,84.0,82.6,92.6,80.8,0.243,0.381,0.138,0.224,0.355,0.358,0.217,0.348,0.31,0.462,0.692,0.095,0.308,0.769,0.13,,,,,,,,,,,,,,,
