,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,KC%,wCU/C,wKC/C,vCU,vKC,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
11,2024-04-26,745835,Single,single,False,543063,676130,Brandon Crawford,José Buttó,0,ad008e09-2e5a-4932-a60a-1a986ee177af,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
12,2024-04-26,745835,Strikeout,strikeout,True,672279,676130,Michael Siani,José Buttó,0,bca82776-6ef4-473f-9a15-976a0bc42d90,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
13,2024-04-26,745835,Groundout,field_out,True,680977,676130,Brendan Donovan,José Buttó,0,653cd6f3-c5da-4099-a893-609b8c44e641,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
14,2024-04-26,745835,Single,single,False,502110,571945,J.D. Martinez,Miles Mikolas,0,e21c29a9-8f4d-49ba-a758-5bbe8bda6015,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
15,2024-04-26,745835,Groundout,field_out,True,643446,571945,Jeff McNeil,Miles Mikolas,1,cd398b80-0e97-4591-8d2e-7a83c331b3f9,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
16,2024-04-26,745835,Groundout,field_out,True,664056,571945,Harrison Bader,Miles Mikolas,0,8db6ce1e-2672-4dad-9d57-23dab52f75c8,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
17,2024-04-26,745835,Strikeout,strikeout,True,683146,571945,Brett Baty,Miles Mikolas,0,f6d51158-738b-41cb-ae2a-eba9f9804e9c,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
18,2024-04-26,745835,Home Run,home_run,False,575929,676130,Willson Contreras,José Buttó,0,ba60ee59-a7d2-4537-a61d-0d4b08c711f4,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
19,2024-04-26,745835,Strikeout,strikeout,True,663457,676130,Lars Nootbaar,José Buttó,0,5a720353-78ed-4e4f-98a0-2005b4c74a36,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
20,2024-04-26,745835,Groundout,field_out,True,571448,676130,Nolan Arenado,José Buttó,0,80c6b482-c1fe-4da0-935d-5e1b9e5290b6,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
21,2024-04-26,745835,Lineout,field_out,True,502671,676130,Paul Goldschmidt,José Buttó,0,5a58f8eb-7c67-495e-ab04-5bf9e82a457b,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
22,2024-04-26,745835,Double,double,False,621512,571945,Tomás Nido,Miles Mikolas,0,eab6e673-054a-4fb1-a6b9-19265e811a3b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
23,2024-04-26,745835,Flyout,field_out,True,607043,571945,Brandon Nimmo,Miles Mikolas,1,c21bc9e2-2ada-4e10-9fb2-d809cfd4b1ab,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
24,2024-04-26,745835,Strikeout,strikeout,True,516782,571945,Starling Marte,Miles Mikolas,0,96471cf9-5896-42f3-84b0-c2432bba2efa,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
25,2024-04-26,745835,Groundout,field_out,True,596019,571945,Francisco Lindor,Miles Mikolas,0,94d1d387-0276-467a-9694-52d730ee4a12,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
26,2024-04-26,745835,Strikeout,strikeout,True,676475,676130,Alec Burleson,José Buttó,0,4219c280-bfbd-481e-8f45-5f0d8a241d94,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
27,2024-04-26,745835,Groundout,field_out,True,669357,676130,Nolan Gorman,José Buttó,0,3290738b-a8c9-43a3-a3cc-7080166542c5,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
28,2024-04-26,745835,Flyout,field_out,True,543063,676130,Brandon Crawford,José Buttó,0,37072c84-3151-408e-aaee-856a1dd70535,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
29,2024-04-26,745835,Flyout,field_out,True,624413,571945,Pete Alonso,Miles Mikolas,0,495b9954-0a01-4c4d-b044-471718c369fc,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
30,2024-04-26,745835,Strikeout,strikeout,True,502110,571945,J.D. Martinez,Miles Mikolas,0,a774bbaf-c7ca-4175-8a99-3c39478fbee9,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
31,2024-04-26,745835,Flyout,field_out,True,643446,571945,Jeff McNeil,Miles Mikolas,0,960d68c5-55fc-413e-8938-b5940a8a6f1d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
32,2024-04-26,745835,Strikeout,strikeout,True,672279,676130,Michael Siani,José Buttó,0,5832567b-a429-4e32-bf03-d88c22538fb7,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
33,2024-04-26,745835,Lineout,field_out,True,680977,676130,Brendan Donovan,José Buttó,0,63a9d5ae-1889-440e-a944-f3d1cc5baaf7,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
34,2024-04-26,745835,Pop Out,field_out,True,575929,676130,Willson Contreras,José Buttó,0,31e089e1-c20c-4b3d-9df5-175d89cc4e76,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,77.0,78.0,74.0,98.0,89.0,94.0,0.228,0.318,0.263,0.191,1.91,2.43,1.27,-0.09,93.7,86.6,92.9,84.2,0.174,0.217,0.281,0.111,0.222,0.151,0.146,0.341,0.411,0.25,0.375,0.25,,,,,,,,,,,,,,,,,,,,,
35,2024-04-26,745835,Groundout,field_out,True,664056,571945,Harrison Bader,Miles Mikolas,0,603f6b06-f7ab-45c3-b255-e7f74cffee3f,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,64.0,108.0,98.0,79.0,110.0,98.0,116.0,112.0,115.0,0.238,0.257,0.286,0.098,-0.41,3.63,-2.01,-1.48,93.0,85.6,92.3,85.3,0.287,0.511,0.169,0.19,0.281,0.101,0.333,0.5,0.174,0.217,0.391,0.27,94.0,105.0,102.0,0.119,0.002,-2.69,1.43,76.3,68.8,0.271,0.625,0.25,,,,,,,,,
