,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-25,745863,Strikeout,strikeout,True,663457,805673,Lars Nootbaar,Zebby Matthews,0,2f02b873-82b9-42b7-9785-5857b10c3ef5,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
11,2024-08-25,745863,Flyout,field_out,True,680777,607200,Ryan Jeffers,Erick Fedde,0,8fe73171-4eaa-4d8d-bb49-c4658f20a410,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
12,2024-08-25,745863,Strikeout,strikeout,True,467793,607200,Carlos Santana,Erick Fedde,0,86f0d514-0771-438b-87c0-4ec2d40d95a9,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
13,2024-08-25,745863,Groundout,field_out,True,622534,607200,Manuel Margot,Erick Fedde,0,117d4534-7896-4264-9a57-b6303c0c2a54,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
14,2024-08-25,745863,Single,single,False,686780,805673,Pedro Pagés,Zebby Matthews,0,eed0edce-2db6-4f1b-80b7-a320de28ad38,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
15,2024-08-25,745863,Strikeout,strikeout,True,687363,805673,Victor Scott II,Zebby Matthews,0,5aeddf68-1659-48ab-9734-504d95bbf440,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
16,2024-08-25,745863,Strikeout,strikeout,True,691026,805673,Masyn Winn,Zebby Matthews,0,3e83d307-a243-4622-8faf-86e0135e9e25,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
17,2024-08-25,745863,Single,single,False,676475,805673,Alec Burleson,Zebby Matthews,1,04591124-37ce-4fe6-b901-45ce588dab8e,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
18,2024-08-25,745863,Pop Out,field_out,True,572761,805673,Matt Carpenter,Zebby Matthews,0,da5e4eb1-730e-493a-bed0-f4144f40e715,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
19,2024-08-25,745863,Single,single,False,666397,607200,Edouard Julien,Erick Fedde,0,19193985-61be-4832-926b-d4119b638794,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
20,2024-08-25,745863,Grounded Into DP,grounded_into_double_play,True,668885,607200,Austin Martin,Erick Fedde,1,d4dab453-545c-4b4f-a330-85a2f8b391d5,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
21,2024-08-25,745863,Strikeout,strikeout,True,650489,607200,Willi Castro,Erick Fedde,0,9fad925e-f0d3-4798-8ff1-f212ef2797ec,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
22,2024-08-25,745863,Lineout,field_out,True,571448,805673,Nolan Arenado,Zebby Matthews,0,7f62947a-2fcc-4f69-b9ca-209c7da2349d,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
23,2024-08-25,745863,Pop Out,field_out,True,680977,805673,Brendan Donovan,Zebby Matthews,0,b72beaaf-be47-4038-9394-d423176775af,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
24,2024-08-25,745863,Strikeout,strikeout,True,502054,805673,Tommy Pham,Zebby Matthews,0,e3285bb6-f0b8-475f-968f-67de877d1556,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
25,2024-08-25,745863,Lineout,field_out,True,663616,607200,Trevor Larnach,Erick Fedde,0,560b9321-8463-414f-b98d-fa27dfbe1346,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
26,2024-08-25,745863,Hit By Pitch,hit_by_pitch,False,669304,607200,Jose Miranda,Erick Fedde,0,e9e44517-5873-4fd4-91d1-8e43f8e61695,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
27,2024-08-25,745863,Strikeout,strikeout,True,670242,607200,Matt Wallner,Erick Fedde,0,469f6046-6fba-4eed-8bb9-82a75c862b43,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
28,2024-08-25,745863,Walk,walk,False,680777,607200,Ryan Jeffers,Erick Fedde,1,68dc4aaa-9702-42ef-b77c-0b25186f30f4,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
29,2024-08-25,745863,Walk,walk,False,467793,607200,Carlos Santana,Erick Fedde,1,96979ead-beb1-442b-9b47-8e056cc94b49,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
30,2024-08-25,745863,Strikeout,strikeout,True,622534,607200,Manuel Margot,Erick Fedde,0,0fc2b3fa-d006-4b69-830e-a9ad4c3f59e3,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.31,3.89,149.1,104.0,91.0,100.0,0.805,7.77,2.71,7.77,1.15,1.06,0.269,0.368,0.189,0.295,0.399,88.0,108.0,107.0,,,,23.0,81.0,60.0,125.0,101.0,106.0,79.0,105.0,98.0,0.002,0.318,0.206,,0.172,-13.43,-0.06,1.64,,-0.24,92.4,89.9,87.8,83.5,,,,,,,,0.266,0.509,0.237,,,,0.23,0.32,0.153,77.0,106.0,94.0,0.302,0.68,93.0,0.241,0.345,0.204,0.148,0.296,0.254,,,,,,,,,
31,2024-08-25,745863,Flyout,field_out,True,663457,805673,Lars Nootbaar,Zebby Matthews,0,368638a5-1b6e-4725-992d-8b1f62c8d207,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
32,2024-08-25,745863,Lineout,field_out,True,686780,805673,Pedro Pagés,Zebby Matthews,0,6a536ecd-cb13-478c-9ca1-c57f7abec156,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
33,2024-08-25,745863,Home Run,home_run,False,687363,805673,Victor Scott II,Zebby Matthews,0,c5e5b43d-ce4b-4ee2-aa25-94ea87f7957c,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
