,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-05-18,746308,Single,single,False,647351,607625,Abraham Toro,Seth Lugo,0,9846bb3c-b75d-4da7-9aac-7b251c45bd9e,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
1,2024-05-18,746308,Strikeout,strikeout,True,668709,607625,JJ Bleday,Seth Lugo,0,09fc94f8-882a-4d8b-96d8-46a6c0d56a02,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
2,2024-05-18,746308,Strikeout,strikeout,True,667670,607625,Brent Rooker,Seth Lugo,0,7ff7629c-5def-4bd4-add3-a0c97871fe2a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
3,2024-05-18,746308,Forceout,force_out,True,669127,607625,Shea Langeliers,Seth Lugo,1,ee142daa-3521-4830-bad8-d5aa34e855c0,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
4,2024-05-18,746308,Single,single,False,672580,548389,Maikel Garcia,Ross Stripling,0,58ee4f3c-949c-4a0d-80ac-6ded81ac54b3,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,,,,0.166,0.316,,,0.278,,0.19,0.39,,,-1.39,-0.77,,-2.9,91.6,,,82.6,90.3,85.3,,0.246,0.415,0.192,0.386,0.455,0.092,1.0,1.333,0.333,0.301,0.452,0.173,,,,,,,0.365,0.577,0.232,,,,96.0,90.0,101.0,0.05,-2.92,74.7
5,2024-05-18,746308,Single,single,False,677951,548389,Bobby Witt Jr.,Ross Stripling,1,3330b307-d52c-46e8-b100-e3b3623c517c,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,,,,0.166,0.316,,,0.278,,0.19,0.39,,,-1.39,-0.77,,-2.9,91.6,,,82.6,90.3,85.3,,0.246,0.415,0.192,0.386,0.455,0.092,1.0,1.333,0.333,0.301,0.452,0.173,,,,,,,0.365,0.577,0.232,,,,96.0,90.0,101.0,0.05,-2.92,74.7
6,2024-05-18,746308,Groundout,field_out,True,686469,548389,Vinnie Pasquantino,Ross Stripling,1,6f1c45f1-7dba-43b9-9f43-613ec1169291,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,,,,0.166,0.316,,,0.278,,0.19,0.39,,,-1.39,-0.77,,-2.9,91.6,,,82.6,90.3,85.3,,0.246,0.415,0.192,0.386,0.455,0.092,1.0,1.333,0.333,0.301,0.452,0.173,,,,,,,0.365,0.577,0.232,,,,96.0,90.0,101.0,0.05,-2.92,74.7
7,2024-05-18,746308,Single,single,False,521692,548389,Salvador Perez,Ross Stripling,1,a77d7fc7-4ca1-4580-826b-cfdc7569967a,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,,,,0.166,0.316,,,0.278,,0.19,0.39,,,-1.39,-0.77,,-2.9,91.6,,,82.6,90.3,85.3,,0.246,0.415,0.192,0.386,0.455,0.092,1.0,1.333,0.333,0.301,0.452,0.173,,,,,,,0.365,0.577,0.232,,,,96.0,90.0,101.0,0.05,-2.92,74.7
8,2024-05-18,746308,Single,single,False,686681,548389,Michael Massey,Ross Stripling,1,ee0a5457-f519-4026-9d8a-a8e7da40f2ec,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,,,,0.166,0.316,,,0.278,,0.19,0.39,,,-1.39,-0.77,,-2.9,91.6,,,82.6,90.3,85.3,,0.246,0.415,0.192,0.386,0.455,0.092,1.0,1.333,0.333,0.301,0.452,0.173,,,,,,,0.365,0.577,0.232,,,,96.0,90.0,101.0,0.05,-2.92,74.7
9,2024-05-18,746308,Pop Out,field_out,True,676369,548389,Nelson Velázquez,Ross Stripling,0,9991d7e4-16ed-40d1-9dd2-48c5ce29a6af,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,,,,0.166,0.316,,,0.278,,0.19,0.39,,,-1.39,-0.77,,-2.9,91.6,,,82.6,90.3,85.3,,0.246,0.415,0.192,0.386,0.455,0.092,1.0,1.333,0.333,0.301,0.452,0.173,,,,,,,0.365,0.577,0.232,,,,96.0,90.0,101.0,0.05,-2.92,74.7
10,2024-05-18,746308,Pop Out,field_out,True,669004,548389,MJ Melendez,Ross Stripling,0,a34be37b-b0e8-452f-81e9-9697baab7b41,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,,,,0.166,0.316,,,0.278,,0.19,0.39,,,-1.39,-0.77,,-2.9,91.6,,,82.6,90.3,85.3,,0.246,0.415,0.192,0.386,0.455,0.092,1.0,1.333,0.333,0.301,0.452,0.173,,,,,,,0.365,0.577,0.232,,,,96.0,90.0,101.0,0.05,-2.92,74.7
11,2024-05-18,746308,Groundout,field_out,True,691016,607625,Tyler Soderstrom,Seth Lugo,0,ed1fde68-2a58-4456-ae3b-ddf70ced9f8e,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
12,2024-05-18,746308,Double,double,False,680869,607625,Zack Gelof,Seth Lugo,0,ec029ee6-c2ee-4e97-80a2-29e01943c9f4,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
13,2024-05-18,746308,Home Run,home_run,False,664913,607625,Seth Brown,Seth Lugo,1,8d8a6d88-dcb7-43ef-a644-86801a477d66,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
14,2024-05-18,746308,Single,single,False,680474,607625,Max Schuemann,Seth Lugo,0,55ed9127-61b1-4f73-b5e5-2abee7eec8d4,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
15,2024-05-18,746308,Strikeout,strikeout,True,665923,607625,Esteury Ruiz,Seth Lugo,0,1bf07d0e-e62d-4f76-895e-8b944866d50d,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
16,2024-05-18,746308,Groundout,field_out,True,647351,607625,Abraham Toro,Seth Lugo,0,7b0ee1bb-b5b5-45af-9c31-e63c064ffc0c,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.026,0.141,0.268,0.057,1.99,0.22,0.95,0.6,-0.63,1.06,0.16,92.4,91.0,85.6,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.175,0.275,0.366,0.278,0.556,0.172,0.269,0.365,0.326,0.375,0.375,0.186,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,
17,2024-05-18,746308,Groundout,field_out,True,624428,548389,Adam Frazier,Ross Stripling,0,05d9d059-935f-4e9d-b3d1-f6931542335e,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,,,,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,,,,0.166,0.316,,,0.278,,0.19,0.39,,,-1.39,-0.77,,-2.9,91.6,,,82.6,90.3,85.3,,0.246,0.415,0.192,0.386,0.455,0.092,1.0,1.333,0.333,0.301,0.452,0.173,,,,,,,0.365,0.577,0.232,,,,96.0,90.0,101.0,0.05,-2.92,74.7
