,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-06-07,746053,Caught Stealing 2B,caught_stealing_2b,True,686823,677960,Will Brennan,Ryan Weathers,0,c642688c-9e55-415a-8873-5c6aa4c69684,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-07,746053,Strikeout,strikeout,True,665862,671106,Jazz Chisholm Jr.,Logan Allen,0,7c0710ed-10ff-4ec0-83b3-233ff39b5efd,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
12,2024-06-07,746053,Groundout,field_out,True,667472,671106,Dane Myers,Logan Allen,0,e4c26584-1781-45aa-8be8-bab92d214785,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
13,2024-06-07,746053,Walk,walk,False,656896,671106,Emmanuel Rivera,Logan Allen,0,6c9cfc8d-e0df-4a2d-ab06-aa549519580d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
14,2024-06-07,746053,Strikeout,strikeout,True,660644,671106,Vidal Bruján,Logan Allen,0,b25c8471-f974-4525-80d9-3d3c4538d883,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
15,2024-06-07,746053,Strikeout,strikeout,True,686823,677960,Will Brennan,Ryan Weathers,0,32d50100-d5e6-486c-b6e4-42b75a3a376e,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-07,746053,Single,single,False,595978,677960,Austin Hedges,Ryan Weathers,0,de7ec1d0-6b24-43d8-a75a-9e4a7ab1b497,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-07,746053,Home Run,home_run,False,677587,677960,Brayan Rocchio,Ryan Weathers,1,7e1e10f6-3f76-4f80-a82c-fab57b66119b,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.402,0.219,0.258,0.13,0.21,0.13,0.93,95.9,86.2,94.5,82.7,0.289,0.389,0.142,0.193,0.398,0.394,0.25,0.5,0.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-07,746053,Flyout,field_out,True,671289,642629,Tyler Freeman,Emmanuel Ramirez,0,918a8152-5a84-4cba-8cfb-204fce811ccd,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
19,2024-06-07,746053,Walk,walk,False,608070,642629,José Ramírez,Emmanuel Ramirez,0,527a57db-71a4-47a4-ac96-21678ed6d445,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
20,2024-06-07,746053,Forceout,force_out,True,647304,642629,Josh Naylor,Emmanuel Ramirez,1,94a21686-c96a-4fcb-be7b-68651b6305b1,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
21,2024-06-07,746053,Groundout,field_out,True,663743,671106,Nick Fortes,Logan Allen,0,9d1bd538-cb41-4f70-834b-facee367b18f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
22,2024-06-07,746053,Groundout,field_out,True,669364,671106,Xavier Edwards,Logan Allen,0,d1345c47-64fe-46a0-8bad-25de0a8b7e65,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
23,2024-06-07,746053,Home Run,home_run,False,650559,671106,Bryan De La Cruz,Logan Allen,0,41b5754c-e57a-4978-99e6-f41e814aaa4d,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
24,2024-06-07,746053,Home Run,home_run,False,605137,671106,Josh Bell,Logan Allen,0,a5204e98-8030-479b-8065-0e89f961cc9f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
25,2024-06-07,746053,Groundout,field_out,True,669394,671106,Jake Burger,Logan Allen,0,2f0da78c-b673-47d6-81ba-cbea91cf8c6a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
26,2024-06-07,746053,Double,double,False,681807,642629,David Fry,Emmanuel Ramirez,0,0ed42ac5-9251-4bec-b7af-2d28ce637304,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
27,2024-06-07,746053,Groundout,field_out,True,665926,642629,Andrés Giménez,Emmanuel Ramirez,0,d0679019-846f-4671-90a2-862d9444442d,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
28,2024-06-07,746053,Strikeout,strikeout,True,672356,642629,Gabriel Arias,Emmanuel Ramirez,0,58c73e39-4bf1-4bb6-a233-28aff6d44411,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
29,2024-06-07,746053,Groundout,field_out,True,686823,642629,Will Brennan,Emmanuel Ramirez,0,bfdeb43e-5528-4e6f-9299-288e253182f7,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
30,2024-06-07,746053,Strikeout,strikeout,True,665862,671106,Jazz Chisholm Jr.,Logan Allen,0,ea97c95a-ca1f-44a1-a757-552cdbcfa084,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
31,2024-06-07,746053,Flyout,field_out,True,667472,671106,Dane Myers,Logan Allen,0,ce2f25cf-3e6d-4cbb-b2b9-388b38a1315e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
32,2024-06-07,746053,Groundout,field_out,True,656896,671106,Emmanuel Rivera,Logan Allen,0,fe46c9ce-e7a7-4416-88a1-2f3abc162b84,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
33,2024-06-07,746053,Strikeout,strikeout,True,595978,642629,Austin Hedges,Emmanuel Ramirez,0,69ccf86d-d07d-4c71-a1d2-9222e4d94e49,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
34,2024-06-07,746053,Groundout,field_out,True,677587,642629,Brayan Rocchio,Emmanuel Ramirez,0,655a325e-351d-4017-b7d5-10767fb81194,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
35,2024-06-07,746053,Flyout,field_out,True,671289,642629,Tyler Freeman,Emmanuel Ramirez,0,f2c98cd9-e858-4955-b0b8-3b73d859e885,642629.0,emmanuelramirez,"Ramirez, E",Right,Emmanuel Ramirez,MIA,0.96,2.03,9.1,97.0,112.0,100.0,0.714,8.68,0.96,4.82,0.0,1.0,0.167,0.5,0.167,0.25,0.457,,,,100.0,101.0,102.0,,,,107.0,89.0,90.0,,0.558,0.093,,4.03,,0.05,,93.6,,,77.5,0.15,0.2,0.147,,,,,,,,,,,,,,,,,,,131.0,93.0,100.0,0.349,0.69,84.3,0.167,0.333,0.519,,,,,,,,,
36,2024-06-07,746053,Lineout,field_out,True,660644,671106,Vidal Bruján,Logan Allen,0,3009f0f4-edf4-4ea8-ab98-4e44292bcd8a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,0.483,0.183,0.183,-1.5,,-2.18,-1.11,91.2,81.6,,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,
