,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff
10,2024-05-30,747114,Caught Stealing 2B,caught_stealing_2b,True,592696,678061,Eddie Rosario,Ray Kerr,0,2bb74bdf-cec1-4ea4-9e19-adb00537791d,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-30,747114,Groundout,field_out,True,621566,592866,Matt Olson,Trevor Williams,0,e68f5c8f-eba4-48f0-bf09-e707c2640473,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
12,2024-05-30,747114,Double,double,False,645277,592866,Ozzie Albies,Trevor Williams,0,50726601-c853-4b03-b472-b3f3af06ad39,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
13,2024-05-30,747114,Walk,walk,False,606115,592866,Orlando Arcia,Trevor Williams,0,a81e3ba9-7b9e-4042-8a51-bf366fbc014d,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
14,2024-05-30,747114,Strikeout,strikeout,True,669221,592866,Sean Murphy,Trevor Williams,0,87329a37-183e-43f1-9200-203b130b817b,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
15,2024-05-30,747114,Strikeout,strikeout,True,594807,592866,Adam Duvall,Trevor Williams,0,abb32b32-7dca-431b-a428-a53695431c06,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
16,2024-05-30,747114,Groundout,field_out,True,592696,678061,Eddie Rosario,Ray Kerr,0,6556101d-2356-46fa-b438-9ab82348ca33,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-30,747114,Hit By Pitch,hit_by_pitch,False,696285,678061,Jacob Young,Ray Kerr,0,dcb55a84-4766-4dbd-a279-398f61bdea74,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-30,747114,Strikeout,strikeout,True,682928,678061,CJ Abrams,Ray Kerr,1,9e3c49d0-2f85-4f0e-9a51-072e145db600,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-30,747114,Walk,walk,False,657041,678061,Lane Thomas,Ray Kerr,1,8fca5a45-bf2b-49ed-971a-670ec9441d98,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-30,747114,Double,double,False,608841,678061,Joey Meneses,Ray Kerr,1,c2141a7c-2002-4008-bcc3-1243203fc4d0,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-30,747114,Double,double,False,608385,678061,Jesse Winker,Ray Kerr,1,f4e6f704-ea94-4df9-9f21-5d074e7d2c4a,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-30,747114,Hit By Pitch,hit_by_pitch,False,660688,678061,Keibert Ruiz,Ray Kerr,1,f38e1098-6f43-4f2e-93c9-c7ac25f2d06d,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-30,747114,Lineout,field_out,True,669222,678061,Nick Senzel,Ray Kerr,0,04b83255-b092-4162-a626-f231e9778e63,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-30,747114,Triple,triple,False,672284,592866,Jarred Kelenic,Trevor Williams,0,79b117c3-6665-4068-a5af-c56c167fde6b,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
25,2024-05-30,747114,Sac Fly,sac_fly,True,671739,592866,Michael Harris II,Trevor Williams,1,78e7cb82-5759-43aa-945f-49bd3cc01abc,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
26,2024-05-30,747114,Groundout,field_out,True,663586,592866,Austin Riley,Trevor Williams,0,06a70516-dcd9-4f4f-8d26-a963e64e2102,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
27,2024-05-30,747114,Single,single,False,542303,592866,Marcell Ozuna,Trevor Williams,0,259886e7-be42-4fb9-aa98-b196f89ea4f1,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
28,2024-05-30,747114,Walk,walk,False,621566,592866,Matt Olson,Trevor Williams,1,52409630-7472-410a-8ff2-3ba82187e1b7,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
29,2024-05-30,747114,Flyout,field_out,True,645277,592866,Ozzie Albies,Trevor Williams,0,01f92a65-da21-403a-b317-dd34d3211358,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
30,2024-05-30,747114,Strikeout,strikeout,True,545121,678061,Ildemaro Vargas,Ray Kerr,0,887a0849-40f0-4219-a605-a4f4f86b2ace,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-30,747114,Walk,walk,False,592696,678061,Eddie Rosario,Ray Kerr,0,7a626cf1-2fd4-4593-b6b6-a3728b9cfd5a,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-30,747114,Single,single,False,696285,678061,Jacob Young,Ray Kerr,1,8fc7b3a4-d913-4b1a-a25e-2bfb482b8547,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-30,747114,Strikeout,strikeout,True,682928,678061,CJ Abrams,Ray Kerr,0,cb99abbf-ee2f-46e4-ac0d-f7189493adb8,678061.0,raykerr,Kerr,Left,Ray Kerr,ATL,5.64,4.83,22.1,94.0,101.0,93.0,0.661,10.88,2.82,11.69,1.61,0.84,0.242,0.424,0.106,0.409,0.435,110.0,90.0,93.0,97.0,97.0,94.0,98.0,81.0,74.0,55.0,116.0,119.0,0.446,0.039,0.044,0.47,-5.01,-0.01,-10.02,1.97,95.2,90.1,89.4,82.0,0.407,0.704,0.217,0.118,0.206,0.506,0.75,1.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-05-30,747114,Strikeout,strikeout,True,657041,445926,Lane Thomas,Jesse Chavez,0,57ceab59-802b-4b37-9c99-cac86c5d05aa,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,93.0,96.0,96.0,,,,84.0,102.0,97.0,,,,,0.523,,0.092,,1.99,,0.54,,88.8,,75.7,,,,0.214,0.286,0.267,,,,63.0,113.0,103.0,92.0,102.0,97.0,98.0,133.0,127.0,0.263,0.011,0.112,-0.24,-4.71,-2.0,85.2,90.7,81.8,0.3,0.55,0.111,0.333,0.667,0.25,0.282,0.538,0.121,0.162,0.257,0.196
35,2024-05-30,747114,Groundout,field_out,True,606115,592866,Orlando Arcia,Trevor Williams,0,be702909-5a86-445e-9e34-b7950a434d61,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
36,2024-05-30,747114,Groundout,field_out,True,669221,592866,Sean Murphy,Trevor Williams,0,f6b914ca-c7c3-4e98-97d4-d4d6cb213afe,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,,,,63.0,110.0,96.0,,,,,,,0.349,,,,2.04,,,,89.1,,,,0.211,0.3,0.187,,,,,,,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.244,0.268,0.197,0.304,0.435,0.065,0.25,0.4,0.184,,,
