,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff
0,2024-06-26,746777,Home Run,home_run,False,660271,607200,Shohei Ohtani,Erick Fedde,0,006a089c-b380-4b83-ad7b-9f7888e480a8,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,
1,2024-06-26,746777,Strikeout,strikeout,True,606192,607200,Teoscar Hernández,Erick Fedde,0,0ff22333-aca3-4026-b1d8-f06251fde1e9,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,
2,2024-06-26,746777,Groundout,field_out,True,518692,607200,Freddie Freeman,Erick Fedde,0,d378096a-431a-4ee7-9e28-1d6b91854493,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,
3,2024-06-26,746777,Groundout,field_out,True,518792,607200,Jason Heyward,Erick Fedde,0,191a6e34-630a-4a62-a9ca-a9ccce7a1109,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,
4,2024-06-26,746777,Lineout,field_out,True,502054,694813,Tommy Pham,Gavin Stone,0,b253bb28-e215-48c6-bbc9-3a3a9475c9e0,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.286,0.286,0.173,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,0.033,3.38,83.3,0.247,0.36,0.148,0.111,0.111,0.188
5,2024-06-26,746777,Strikeout,strikeout,True,643217,694813,Andrew Benintendi,Gavin Stone,0,5e77fa0f-a75b-489e-9278-2c6986f274c9,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.286,0.286,0.173,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,0.033,3.38,83.3,0.247,0.36,0.148,0.111,0.111,0.188
6,2024-06-26,746777,Strikeout,strikeout,True,673357,694813,Luis Robert Jr.,Gavin Stone,0,ae39a454-f1b5-4fbf-a51b-1913818a1444,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,80.0,103.0,98.0,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,80.0,100.0,95.0,0.234,0.247,0.061,0.162,0.262,0.31,2.5,-0.5,1.06,0.85,94.7,92.3,87.2,95.2,88.9,0.333,0.495,0.146,0.286,0.286,0.173,0.184,0.34,0.338,0.247,0.315,0.346,95.0,100.0,100.0,0.033,3.38,83.3,0.247,0.36,0.148,0.111,0.111,0.188
7,2024-06-26,746777,Flyout,field_out,True,681624,607200,Andy Pages,Erick Fedde,0,aac6be6c-fa49-4a33-8951-0582d9c76079,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,
8,2024-06-26,746777,Strikeout,strikeout,True,666158,607200,Gavin Lux,Erick Fedde,0,bc0324ac-819a-47d9-a85a-2dcfd14cae9f,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,
9,2024-06-26,746777,Flyout,field_out,True,500743,607200,Miguel Rojas,Erick Fedde,0,c7507af1-3f70-43f3-9c39-0f3a902b9b85,607200.0,erickfedde,Fedde,Right,Erick Fedde,CHW,2.99,3.59,111.1,105.0,92.0,100.0,0.805,8.0,2.43,7.76,0.89,1.26,0.269,0.358,0.183,0.294,0.393,85.0,111.0,108.0,59.0,103.0,102.0,80.0,107.0,94.0,127.0,101.0,105.0,78.0,104.0,97.0,0.306,0.001,0.299,0.198,0.196,-1.85,1.18,0.74,0.47,0.17,94.1,90.1,87.9,93.2,83.7,0.246,0.358,0.203,0.242,0.387,0.258,0.216,0.295,0.142,0.184,0.382,0.26,,,,,,,,,,,,
