,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
13,2024-07-22,746034,Walk,walk,False,596019,630023,Francisco Lindor,Yonny Chirinos,1,8ebaa3f0-e786-4ce5-98d6-10fc201bdb73,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-22,746034,Strikeout,strikeout,True,607043,630023,Brandon Nimmo,Yonny Chirinos,1,025a9a57-f0c4-45ce-a576-2fc9c2618d47,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-22,746034,Groundout,field_out,True,672640,656849,Otto Lopez,David Peterson,0,c8af18d1-65f5-4cc9-8adb-0648f7ba9c65,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
16,2024-07-22,746034,Walk,walk,False,669364,656849,Xavier Edwards,David Peterson,0,1f9a6448-0cb7-4ce7-b900-d65469e672a6,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
17,2024-07-22,746034,Strikeout,strikeout,True,656896,656849,Emmanuel Rivera,David Peterson,1,fb144601-f0bb-4f3c-b851-34a373c74025,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
18,2024-07-22,746034,Double,double,True,660644,656849,Vidal Bruján,David Peterson,1,ee197785-c584-40cd-88f4-2942a467a515,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
19,2024-07-22,746034,Groundout,field_out,True,502110,630023,J.D. Martinez,Yonny Chirinos,0,f57915e8-fc70-4ad6-87b9-c3127bfc5dde,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-22,746034,Single,single,False,624413,630023,Pete Alonso,Yonny Chirinos,0,496f95eb-e1bb-4378-9e3e-428f29ea13b7,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-22,746034,Pop Out,field_out,True,621466,630023,DJ Stewart,Yonny Chirinos,0,f99a682f-613f-4988-bcd6-7ed99aeff87c,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-22,746034,Strikeout,strikeout,True,682626,630023,Francisco Alvarez,Yonny Chirinos,0,0581ed6a-1327-43fb-9406-8fe7f45f3b3b,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-22,746034,Flyout,field_out,True,645305,656849,Ali Sánchez,David Peterson,0,0f692045-2ae6-4603-afa2-cac9b8d8161b,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
24,2024-07-22,746034,Groundout,field_out,True,665862,656849,Jazz Chisholm Jr.,David Peterson,0,8c8e8173-7f62-46d3-85d0-fd648a3a88ab,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
25,2024-07-22,746034,Single,single,False,650559,656849,Bryan De La Cruz,David Peterson,0,3b23ebb8-5d6b-4a66-9a64-b3d117663caa,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
26,2024-07-22,746034,Walk,walk,False,605137,656849,Josh Bell,David Peterson,1,e3041ff6-7af5-4f2e-a515-c4e5d353b23d,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
27,2024-07-22,746034,Strikeout,strikeout,True,669394,656849,Jake Burger,David Peterson,0,e1ea6a2f-0294-4eb6-95a9-0112e26dec25,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
28,2024-07-22,746034,Triple,triple,False,578428,630023,Jose Iglesias,Yonny Chirinos,0,cf43e35e-1347-4dff-9b02-bcd1127468b4,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-22,746034,Sac Fly,sac_fly,True,643446,630023,Jeff McNeil,Yonny Chirinos,1,df3b7b6e-251f-43b4-97fc-271976de13ee,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-22,746034,Single,single,False,664056,630023,Harrison Bader,Yonny Chirinos,0,96387bbb-a97a-4e64-ba19-71f145d6c6dc,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-22,746034,Home Run,home_run,False,596019,630023,Francisco Lindor,Yonny Chirinos,1,d52f69b6-d9a2-48eb-8ed8-e405793338f2,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-22,746034,Pop Out,field_out,True,607043,630023,Brandon Nimmo,Yonny Chirinos,0,2fb487dc-d485-4eb8-a27e-85f80c733763,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,6.3,4.56,30.0,98.0,115.0,98.0,0.801,7.5,3.9,12.9,2.1,0.77,0.272,0.379,0.214,0.311,0.441,69.0,97.0,84.0,100.0,97.0,98.0,154.0,97.0,105.0,98.0,99.0,92.0,0.297,0.165,0.148,0.39,-6.23,0.11,-6.85,0.84,93.0,85.7,92.7,85.2,0.522,0.826,0.127,0.2,0.286,0.244,0.333,0.833,0.289,0.182,0.318,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-22,746034,Flyout,field_out,True,672640,656849,Otto Lopez,David Peterson,0,eefa7642-87a3-4041-b9c4-c2ba28bfaea3,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
34,2024-07-22,746034,Single,single,False,669364,656849,Xavier Edwards,David Peterson,0,d9e828fd-b52a-44ff-a026-86b76c514c74,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.14,5.56,48.2,98.0,94.0,96.0,0.799,6.66,4.25,9.06,0.92,2.08,0.255,0.302,0.094,0.315,0.418,68.0,102.0,90.0,104.0,97.0,95.0,112.0,98.0,103.0,,,,0.328,0.229,,0.196,-0.73,,0.52,-3.48,93.5,,92.2,85.5,0.323,0.419,0.118,0.341,0.561,0.307,0.222,0.306,0.196,,,,91.0,90.0,94.0,92.0,104.0,104.0,0.075,0.173,-2.09,1.36,84.9,79.2,0.118,0.206,0.247,0.25,0.583,0.286,,,,,,,,,
