,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-06-13,745245,Flyout,field_out,True,670032,676106,Nicky Lopez,Emerson Hancock,0,ae06b79e-3573-47ee-b55c-57dbd70f0a7b,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-13,745245,Flyout,field_out,True,683734,676106,Andrew Vaughn,Emerson Hancock,0,7e7b02e5-f758-4d2a-a38b-486f19add8ba,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-13,745245,Groundout,field_out,True,673357,676106,Luis Robert Jr.,Emerson Hancock,0,41a5ace6-9eb9-46fe-9124-cc90d90bc24f,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-13,745245,Strikeout,strikeout,True,641487,676979,J.P. Crawford,Garrett Crochet,0,da15b67f-d4d2-4874-b857-b4b5ef819fb7,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,,0.552,0.114,0.061,1.77,,-2.87,-0.38,97.0,90.8,,84.1,0.188,0.274,0.31,,,,0.179,0.321,0.279,0.227,0.614,0.372,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,
4,2024-06-13,745245,Strikeout,strikeout,True,664238,676979,Dylan Moore,Garrett Crochet,0,baf797ba-6fa7-4f44-881b-c7f1bdb7875b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,,0.552,0.114,0.061,1.77,,-2.87,-0.38,97.0,90.8,,84.1,0.188,0.274,0.31,,,,0.179,0.321,0.279,0.227,0.614,0.372,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,
5,2024-06-13,745245,Groundout,field_out,True,677594,676979,Julio Rodríguez,Garrett Crochet,0,595df637-657a-4f0a-8f59-606ad7603739,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,,0.552,0.114,0.061,1.77,,-2.87,-0.38,97.0,90.8,,84.1,0.188,0.274,0.31,,,,0.179,0.321,0.279,0.227,0.614,0.372,92.0,107.0,104.0,0.273,2.05,91.4,0.213,0.283,0.351,,,,,,,,,,,,,,,,,,
6,2024-06-13,745245,Lineout,field_out,True,657757,676106,Gavin Sheets,Emerson Hancock,0,e907c641-878b-48ea-808d-427582ad4c5e,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-06-13,745245,Walk,walk,False,643217,676106,Andrew Benintendi,Emerson Hancock,0,636626e9-be8f-4ca5-9a1b-03476b9b1765,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-13,745245,Flyout,field_out,True,657557,676106,Paul DeJong,Emerson Hancock,0,a4388dc6-47f2-4fe0-93cb-6ca8344ef9d1,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-13,745245,Single,single,False,693049,676106,Oscar Colás,Emerson Hancock,1,8902d279-758b-4e92-acb1-b9b8101224bd,676106.0,emersonhancock,Hancock,Right,Emerson Hancock,SEA,4.76,6.02,45.1,103.0,87.0,99.0,0.818,5.56,2.78,9.13,1.59,0.89,0.263,0.414,0.237,0.316,0.437,87.0,106.0,106.0,75.0,104.0,95.0,95.0,100.0,95.0,99.0,94.0,94.0,0.32,0.303,0.166,0.21,1.7,-2.25,-2.18,-0.16,93.5,86.9,93.2,84.4,0.25,0.339,0.232,0.352,0.648,0.149,0.178,0.311,0.226,0.217,0.478,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,
