,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-14,745342,Lineout,field_out,True,681624,676775,Andy Pages,Keaton Winn,0,576cba18-715c-4aea-bb7c-183a72a432ab,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-14,745342,Lineout,field_out,True,527038,694813,Wilmer Flores,Gavin Stone,0,04d57e3d-8ea5-43af-8cf7-18f5ff6c1426,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
12,2024-05-14,745342,Groundout,field_out,True,671218,694813,Heliot Ramos,Gavin Stone,0,1d0b96a7-857d-482f-8b62-4a49ab7728a0,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
13,2024-05-14,745342,Strikeout,strikeout,True,666165,694813,Blake Sabol,Gavin Stone,0,ab1cc181-fabd-43c4-b0fb-d6f1b1e55e47,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
14,2024-05-14,745342,Groundout,field_out,True,666158,676775,Gavin Lux,Keaton Winn,0,6e149ad4-aafe-4056-9eb0-c97366deb45f,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-14,745342,Walk,walk,False,681546,676775,James Outman,Keaton Winn,0,319b2428-35f0-4f7a-9d41-d1d9259f944f,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-14,745342,Double Play,double_play,True,605141,676775,Mookie Betts,Keaton Winn,1,d814b232-bbba-46d8-b3fe-8a8ee0617a59,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-14,745342,Single,single,False,682641,694813,Luis Matos,Gavin Stone,0,7d507407-cd65-4d48-8670-a0f0a6a68da7,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
18,2024-05-14,745342,Lineout,field_out,True,669477,694813,Casey Schmitt,Gavin Stone,0,de7d092b-2eee-4746-b60c-eefbb51e4616,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
19,2024-05-14,745342,Single,single,False,573262,694813,Mike Yastrzemski,Gavin Stone,1,38a32914-0196-415c-83a0-2034446ba1a4,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
20,2024-05-14,745342,Groundout,field_out,True,642731,694813,Thairo Estrada,Gavin Stone,1,5615b798-c198-4383-888d-b48646a9ea25,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
21,2024-05-14,745342,Lineout,field_out,True,656305,694813,Matt Chapman,Gavin Stone,0,1139f607-04e9-4506-bbb0-413d242b2925,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
22,2024-05-14,745342,Home Run,home_run,False,660271,676775,Shohei Ohtani,Keaton Winn,0,b2443a81-5871-4190-b604-4cbeb257ae07,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-14,745342,Walk,walk,False,518692,676775,Freddie Freeman,Keaton Winn,0,e7705006-187c-4202-84c3-65b83b60abb2,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-14,745342,Walk,walk,False,669257,676775,Will Smith,Keaton Winn,1,bc7cbd9f-d66e-4484-b484-c71dbc9510d9,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-14,745342,Double,double,False,606192,676775,Teoscar Hernández,Keaton Winn,1,b19fc8d7-235b-4248-a18b-5fa3a72533ce,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-14,745342,Sac Fly,sac_fly,True,571970,676775,Max Muncy,Keaton Winn,1,39b14708-7faf-4489-88cf-0623d808ae5c,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-14,745342,Strikeout,strikeout,True,681624,676775,Andy Pages,Keaton Winn,0,b6e38655-5b1b-40b6-b2c9-a7c119a716c7,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-14,745342,Triple,triple,False,666158,676775,Gavin Lux,Keaton Winn,1,e2056c04-d55e-4d3b-870e-eeffad8e5bc4,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-14,745342,Strikeout,strikeout,True,681546,676775,James Outman,Keaton Winn,0,86a12878-dfb8-440d-b88b-8f38f3a4312b,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,89.0,101.0,95.0,91.0,97.0,93.0,127.0,99.0,106.0,131.0,97.0,113.0,0.192,0.263,0.405,0.139,-0.95,0.21,-2.96,-1.41,95.7,88.9,94.8,87.9,0.215,0.355,0.282,0.214,0.5,0.272,0.41,0.692,0.066,0.321,0.607,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-14,745342,Walk,walk,False,664774,694813,LaMonte Wade Jr.,Gavin Stone,0,7baa0650-dcd0-4c91-96b0-392a2b7204e3,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
31,2024-05-14,745342,Grounded Into DP,grounded_into_double_play,True,527038,694813,Wilmer Flores,Gavin Stone,1,fe0c1050-845b-41e4-b098-0b593bc06bb1,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
32,2024-05-14,745342,Strikeout,strikeout,True,671218,694813,Heliot Ramos,Gavin Stone,0,ff86f5ca-db1a-4912-8020-d7b0fedb6343,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.19,3.8,101.2,103.0,97.0,101.0,0.776,6.99,2.48,8.59,0.8,1.26,0.25,0.397,0.17,0.292,0.411,97.0,99.0,96.0,96.0,103.0,97.0,133.0,112.0,121.0,,,,0.234,0.247,,0.162,0.31,,-0.5,1.06,94.7,,95.2,88.9,,,,0.247,0.36,0.148,0.333,0.495,0.146,0.247,0.315,0.346,80.0,103.0,98.0,95.0,100.0,100.0,80.0,100.0,95.0,0.061,0.033,0.262,2.5,3.38,0.85,92.3,87.2,83.3,0.184,0.34,0.338,0.286,0.286,0.173,0.111,0.111,0.188,,,,,,
