,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FS%,wFC/C,wFS/C,vFC,vFS,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-26,746482,Strikeout,strikeout,True,663837,607625,Matt Vierling,Seth Lugo,0,42b2679d-5924-4e31-ac82-e8d121e28df9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
11,2024-04-26,746482,Groundout,field_out,True,690993,607625,Colt Keith,Seth Lugo,0,474651c1-71f7-4df4-8f7b-fa306afdc985,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
12,2024-04-26,746482,Strikeout,strikeout,True,676369,681857,Nelson Velázquez,Reese Olson,0,d4e6fc85-4a91-4656-863e-eca249c8936c,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-26,746482,Single,single,False,624428,681857,Adam Frazier,Reese Olson,0,0c2251e0-7c8d-4c39-a69e-57e83b0afbbb,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-26,746482,Single,single,False,664728,681857,Kyle Isbel,Reese Olson,1,ca145705-66f4-486d-bd8b-79fcec7eeb57,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-26,746482,Walk,walk,False,672580,681857,Maikel Garcia,Reese Olson,1,51afe6f0-918e-4a54-8237-2fd6cbc9d568,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-26,746482,Sac Fly,sac_fly,True,677951,681857,Bobby Witt Jr.,Reese Olson,1,5f142999-b3f4-42fd-882f-a6fbc78f6a52,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-26,746482,Pop Out,field_out,True,686469,681857,Vinnie Pasquantino,Reese Olson,0,dc59e4db-31b4-4b42-8382-64a36d1d7a07,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-26,746482,Walk,walk,False,595879,607625,Javier Báez,Seth Lugo,0,86f60e12-4dc0-4358-8e02-8371c720a269,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
19,2024-04-26,746482,Strikeout,strikeout,True,668670,607625,Jake Rogers,Seth Lugo,0,153b6723-26be-4779-b018-1c732b026c6a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
20,2024-04-26,746482,Double Play,double_play,True,678009,607625,Parker Meadows,Seth Lugo,1,af6ebe07-3299-41c3-bcc2-d20466065466,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
21,2024-04-26,746482,Lineout,field_out,True,521692,681857,Salvador Perez,Reese Olson,0,74327d99-af10-44ef-8822-ac0afb2cd082,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-26,746482,Strikeout,strikeout,True,669004,681857,MJ Melendez,Reese Olson,0,d663e923-f336-41ca-b1e1-5b3699a894c6,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-26,746482,Pop Out,field_out,True,686681,681857,Michael Massey,Reese Olson,0,d6652fc6-9b57-4f01-a74a-faaf3d59d0eb,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-26,746482,Strikeout,strikeout,True,682985,607625,Riley Greene,Seth Lugo,0,3458732b-5e1f-4235-99a8-6dd1acb48f4b,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
25,2024-04-26,746482,Single,single,False,592192,607625,Mark Canha,Seth Lugo,0,e4e25a38-444b-460e-8911-5433844e4423,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
26,2024-04-26,746482,Single,single,False,679529,607625,Spencer Torkelson,Seth Lugo,1,5d355b04-885a-40da-ba12-f38209fd1d63,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
27,2024-04-26,746482,Lineout,field_out,True,681481,607625,Kerry Carpenter,Seth Lugo,0,eec28de4-e6d7-4828-9456-48adf76850ea,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
28,2024-04-26,746482,Lineout,field_out,True,663837,607625,Matt Vierling,Seth Lugo,0,159afe1a-1a0b-433c-98d9-ac00101bfeed,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.248,0.141,0.268,0.057,1.99,0.6,-0.63,1.06,0.16,92.4,87.5,92.3,85.3,79.3,0.183,0.275,0.159,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,105.0,95.0,94.0,0.069,0.026,0.22,0.95,91.0,85.6,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273,,,,,,
29,2024-04-26,746482,Groundout,field_out,True,676369,681857,Nelson Velázquez,Reese Olson,0,b78bf567-ef21-4a03-932b-aa38ebc793a0,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-26,746482,Strikeout,strikeout,True,624428,681857,Adam Frazier,Reese Olson,0,f1bec404-a726-400a-834c-b9540b760ff7,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
