,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-01,746072,Strikeout,strikeout,True,687597,682610,Jordan Beck,Roddery Muñoz,0,0ede9215-94ea-4cf9-84db-0a5114a9fe9f,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
11,2024-05-01,746072,Groundout,field_out,True,605137,641712,Josh Bell,Dakota Hudson,0,b107bb4d-1b67-4dfe-8d82-243484c0447a,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
12,2024-05-01,746072,Walk,walk,False,660821,641712,Jesús Sánchez,Dakota Hudson,0,354b1fc5-bdd9-43e8-918e-f5cfffd00dfa,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
13,2024-05-01,746072,Forceout,force_out,True,624503,641712,Nick Gordon,Dakota Hudson,1,15cb222c-f44e-4816-9f45-517bdfb23b74,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
14,2024-05-01,746072,Single,single,False,656896,641712,Emmanuel Rivera,Dakota Hudson,1,c8aeb349-dda6-4fb7-a626-7051b47363a5,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
15,2024-05-01,746072,Groundout,field_out,True,660644,641712,Vidal Bruján,Dakota Hudson,0,ec9bc1bf-5353-49d9-8d45-0b89a683499b,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
16,2024-05-01,746072,Groundout,field_out,True,656248,682610,Sean Bouchard,Roddery Muñoz,0,924eb073-649e-4878-bd5a-588d18d7ceb4,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
17,2024-05-01,746072,Strikeout,strikeout,True,678662,682610,Ezequiel Tovar,Roddery Muñoz,0,b5dd8964-3aa7-4094-8d89-f6781fbcbe62,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
18,2024-05-01,746072,Groundout,field_out,True,686668,682610,Brenton Doyle,Roddery Muñoz,0,4862da78-bac3-4dde-842d-9665982a44ca,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
19,2024-05-01,746072,Flyout,field_out,True,542194,641712,Christian Bethancourt,Dakota Hudson,0,33f3dbcf-638f-46e8-8b00-5b733631ec87,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
20,2024-05-01,746072,Groundout,field_out,True,650333,641712,Luis Arraez,Dakota Hudson,0,8181080e-0345-413e-a250-f52fd7a22d83,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
21,2024-05-01,746072,Groundout,field_out,True,650559,641712,Bryan De La Cruz,Dakota Hudson,0,8d3e1b62-cf83-42be-8c33-f62a0266120d,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
22,2024-05-01,746072,Flyout,field_out,True,641857,682610,Ryan McMahon,Roddery Muñoz,0,177b7d5c-9cdd-48de-8f38-5e22b2738e21,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
23,2024-05-01,746072,Lineout,field_out,True,553869,682610,Elias Díaz,Roddery Muñoz,0,1ad9cea2-b5bc-4a26-9ea0-0799e2446a1d,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
24,2024-05-01,746072,Strikeout,strikeout,True,453568,682610,Charlie Blackmon,Roddery Muñoz,0,ca8db8b4-3b83-47d6-97f2-0546959ca8e4,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
25,2024-05-01,746072,Groundout,field_out,True,665862,641712,Jazz Chisholm Jr.,Dakota Hudson,0,91aa9a71-7048-4356-a46d-7d7d3c366a18,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
26,2024-05-01,746072,Flyout,field_out,True,605137,641712,Josh Bell,Dakota Hudson,0,d9769228-0d4a-4857-b1eb-ab8e547aea78,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
27,2024-05-01,746072,Single,single,False,660821,641712,Jesús Sánchez,Dakota Hudson,0,a2af8ad2-7266-4dfe-8370-b03b6d9c1e79,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
28,2024-05-01,746072,Forceout,force_out,True,624503,641712,Nick Gordon,Dakota Hudson,1,d1426068-0932-45a2-a4ce-1a5f477452e4,641712.0,dakotahudson,"Hudson, Dak",Right,Dakota Hudson,COL,5.84,5.76,86.1,96.0,84.0,91.0,0.827,5.0,4.8,10.01,1.04,1.79,0.216,0.418,0.144,0.37,0.416,84.0,94.0,93.0,64.0,89.0,76.0,71.0,96.0,86.0,99.0,96.0,97.0,,,,0.32,0.156,,0.255,0.103,-1.93,,-0.53,-0.32,-4.92,89.9,,83.4,90.3,84.1,,,,0.315,0.465,0.07,0.296,0.5,0.079,0.289,0.361,0.313,0.379,0.69,0.146,102.0,98.0,99.0,0.166,0.89,80.2,0.114,0.205,0.333,,,,,,,,,
29,2024-05-01,746072,Lineout,field_out,True,663898,682610,Brendan Rodgers,Roddery Muñoz,0,1263a1db-8333-4660-89cc-b188cf055e21,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
30,2024-05-01,746072,Single,single,False,660707,682610,Elehuris Montero,Roddery Muñoz,0,4a0c62ca-6136-4912-9c6d-dea86745f319,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
31,2024-05-01,746072,Strikeout,strikeout,True,687597,682610,Jordan Beck,Roddery Muñoz,0,766ecfaf-3a07-4cee-bc61-a86d57f39e45,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
32,2024-05-01,746072,Strikeout,strikeout,True,656248,682610,Sean Bouchard,Roddery Muñoz,0,9fd33aba-5243-4af5-b502-e6b1d466ebe1,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,91.0,96.0,90.0,0.229,0.257,0.247,0.173,0.094,-2.9,1.93,-1.48,-0.77,-4.22,95.7,89.8,89.5,95.1,85.8,0.14,0.28,0.262,0.273,0.614,0.141,0.286,0.738,0.173,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,,,,,,,
