,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-05-07,746147,Home Run,home_run,False,665862,808967,Jazz Chisholm Jr.,Yoshinobu Yamamoto,0,6bd79303-4c44-4180-a0ce-cd476cac7016,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
1,2024-05-07,746147,Pop Out,field_out,True,650559,808967,Bryan De La Cruz,Yoshinobu Yamamoto,0,e522c924-2537-4251-8eef-a59e30431082,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
2,2024-05-07,746147,Strikeout,strikeout,True,669394,808967,Jake Burger,Yoshinobu Yamamoto,0,7a29ec42-8755-4239-bc4b-f2b038a757fe,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
3,2024-05-07,746147,Single,single,False,605137,808967,Josh Bell,Yoshinobu Yamamoto,0,2d1e4e45-9c3b-4c3b-8f3b-6b9b548247bd,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
4,2024-05-07,746147,Groundout,field_out,True,660821,808967,Jesús Sánchez,Yoshinobu Yamamoto,0,bf72e285-afbd-4548-afe1-d90522b8fc52,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.033,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,-0.61,0.93,0.52,95.5,91.3,90.1,94.9,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.23,0.41,0.319,0.133,0.133,0.333,0.231,0.308,0.242,0.3,0.5,0.143,,,,,,,,,
5,2024-05-07,746147,Flyout,field_out,True,605141,665795,Mookie Betts,Edward Cabrera,0,336a843c-6ff8-49fa-a5fa-0fd5244d90b0,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,111.0,75.0,74.0,122.0,107.0,112.0,,,,,,,0.041,0.244,,,0.122,0.241,-4.35,,,-0.84,0.24,-0.94,96.0,,,96.3,88.5,84.3,0.406,0.75,0.154,,,,0.219,0.5,0.375,0.211,0.368,0.368,,,,0.333,0.333,0.0,90.0,95.0,102.0,0.353,-0.21,92.5,0.22,0.415,0.37
6,2024-05-07,746147,Walk,walk,False,660271,665795,Shohei Ohtani,Edward Cabrera,0,a92c9e54-5915-4d51-b580-68269d461dc8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,111.0,75.0,74.0,122.0,107.0,112.0,,,,,,,0.041,0.244,,,0.122,0.241,-4.35,,,-0.84,0.24,-0.94,96.0,,,96.3,88.5,84.3,0.406,0.75,0.154,,,,0.219,0.5,0.375,0.211,0.368,0.368,,,,0.333,0.333,0.0,90.0,95.0,102.0,0.353,-0.21,92.5,0.22,0.415,0.37
7,2024-05-07,746147,Hit By Pitch,hit_by_pitch,False,518692,665795,Freddie Freeman,Edward Cabrera,1,b6dd8637-3a0f-48f5-a160-ef1278f21e07,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,111.0,75.0,74.0,122.0,107.0,112.0,,,,,,,0.041,0.244,,,0.122,0.241,-4.35,,,-0.84,0.24,-0.94,96.0,,,96.3,88.5,84.3,0.406,0.75,0.154,,,,0.219,0.5,0.375,0.211,0.368,0.368,,,,0.333,0.333,0.0,90.0,95.0,102.0,0.353,-0.21,92.5,0.22,0.415,0.37
8,2024-05-07,746147,Walk,walk,False,669257,665795,Will Smith,Edward Cabrera,1,acc45136-f5b5-4055-8056-3c0d7740ec0f,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,111.0,75.0,74.0,122.0,107.0,112.0,,,,,,,0.041,0.244,,,0.122,0.241,-4.35,,,-0.84,0.24,-0.94,96.0,,,96.3,88.5,84.3,0.406,0.75,0.154,,,,0.219,0.5,0.375,0.211,0.368,0.368,,,,0.333,0.333,0.0,90.0,95.0,102.0,0.353,-0.21,92.5,0.22,0.415,0.37
9,2024-05-07,746147,Home Run,home_run,False,571970,665795,Max Muncy,Edward Cabrera,1,901d508d-ef8a-490e-9e7f-8f4a76d81559,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,102.0,103.0,104.0,102.0,86.0,81.0,111.0,75.0,74.0,122.0,107.0,112.0,,,,,,,0.041,0.244,,,0.122,0.241,-4.35,,,-0.84,0.24,-0.94,96.0,,,96.3,88.5,84.3,0.406,0.75,0.154,,,,0.219,0.5,0.375,0.211,0.368,0.368,,,,0.333,0.333,0.0,90.0,95.0,102.0,0.353,-0.21,92.5,0.22,0.415,0.37
