,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff
10,2024-08-20,745624,Single,single,False,609280,669358,Miguel Andujar,Shane Baz,0,bea42b48-1610-4ca9-b326-cf681245afcb,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
11,2024-08-20,745624,Grounded Into DP,grounded_into_double_play,True,669127,669358,Shea Langeliers,Shane Baz,1,66ae2919-cefa-4f2a-b6c8-a23558ebedcf,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
12,2024-08-20,745624,Groundout,field_out,True,664913,669358,Seth Brown,Shane Baz,0,131e5b3c-0269-4bda-aeda-a150e470ade6,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
13,2024-08-20,745624,Flyout,field_out,True,542963,683155,Rob Brantly,Joey Estes,0,c4c1ded7-032f-4586-bd20-bfbfbbd65686,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
14,2024-08-20,745624,Strikeout,strikeout,True,642350,683155,Jose Siri,Joey Estes,0,01675355-a4ae-4464-8c23-de2bacef90ca,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
15,2024-08-20,745624,Single,single,False,650490,683155,Yandy Díaz,Joey Estes,0,adae4d11-4bb0-4875-8178-442882dbc992,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
16,2024-08-20,745624,Pop Out,field_out,True,664040,683155,Brandon Lowe,Joey Estes,0,38babf6d-2d4a-493e-9089-01bd1093bfd4,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
17,2024-08-20,745624,Walk,walk,False,647351,669358,Abraham Toro,Shane Baz,0,d97f3f58-46db-495a-848d-f8f50e0ec368,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
18,2024-08-20,745624,Grounded Into DP,grounded_into_double_play,True,680869,669358,Zack Gelof,Shane Baz,1,1e4f7da0-6ccc-4de0-ac41-d071ac612d00,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
19,2024-08-20,745624,Flyout,field_out,True,687231,669358,Darell Hernaiz,Shane Baz,0,378832e4-d498-49be-a2c8-c685966f47bd,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
20,2024-08-20,745624,Strikeout,strikeout,True,666624,683155,Christopher Morel,Joey Estes,0,b7d69ba0-9e8a-4610-94cc-78ab1c88a35a,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
21,2024-08-20,745624,Flyout,field_out,True,691406,683155,Junior Caminero,Joey Estes,0,3785d5db-3c4b-491a-a3f7-9d9a06fb510b,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
22,2024-08-20,745624,Groundout,field_out,True,666139,683155,Josh Lowe,Joey Estes,0,ad80a90e-2f3f-413a-aedf-aa057078701c,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
23,2024-08-20,745624,Groundout,field_out,True,671732,669358,Lawrence Butler,Shane Baz,0,ba4d076a-35d0-44ab-9b2a-2f4d5d352edb,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
24,2024-08-20,745624,Walk,walk,False,667670,669358,Brent Rooker,Shane Baz,0,d8ebc630-9263-4b43-8d54-d15c9585118a,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
25,2024-08-20,745624,Flyout,field_out,True,668709,669358,JJ Bleday,Shane Baz,0,49f68e5b-cfff-4c80-a48a-edb1067642b7,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
26,2024-08-20,745624,Flyout,field_out,True,609280,669358,Miguel Andujar,Shane Baz,0,b6f841d7-0116-45dc-aa2b-6b0ace2da537,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
27,2024-08-20,745624,Lineout,field_out,True,676356,683155,Jonny DeLuca,Joey Estes,0,8eb7e61c-079c-4a3e-b2d2-19233d0750aa,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
28,2024-08-20,745624,Flyout,field_out,True,670764,683155,Taylor Walls,Joey Estes,0,acc61a1c-bcc8-434a-b7c1-f10ff09d02b1,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
29,2024-08-20,745624,Strikeout,strikeout,True,542963,683155,Rob Brantly,Joey Estes,0,d5cdad49-da73-4c90-ba6a-7720e3acbb1c,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
30,2024-08-20,745624,Flyout,field_out,True,669127,669358,Shea Langeliers,Shane Baz,0,4d62cc93-8e2a-4bed-ac1f-4749f53341e3,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
31,2024-08-20,745624,Walk,walk,False,664913,669358,Seth Brown,Shane Baz,0,689088c4-8c3f-49e1-8222-fb8a1e9806c5,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
32,2024-08-20,745624,Groundout,field_out,True,647351,669358,Abraham Toro,Shane Baz,1,2f7af0e3-7a5c-4f5b-98a4-e7d460262696,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
33,2024-08-20,745624,Strikeout,strikeout,True,680869,669358,Zack Gelof,Shane Baz,0,7809d0b5-2f85-4a1f-9fab-c5fc885d2ffd,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.089,-0.62,,,1.8,2.18,96.0,,88.8,,87.6,0.325,0.481,0.225,,,,0.143,0.238,0.222,0.154,0.154,0.32,,,,115.0,95.0,104.0,0.16,0.18,84.4,0.229,0.314,0.241,,,
34,2024-08-20,745624,Flyout,field_out,True,642350,683155,Jose Siri,Joey Estes,0,4814a7b9-fea1-4206-913a-04cbbf3bc6e4,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
35,2024-08-20,745624,Double,double,False,650490,683155,Yandy Díaz,Joey Estes,0,31de96f0-1f82-49f6-8ffe-5722cd37bf8f,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,
