,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
11,2024-08-21,745704,Flyout,field_out,True,678877,641482,Jhonkensy Noel,Nestor Cortes,0,b9411b43-9cd5-4e53-bf2d-6dc59306eace,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
12,2024-08-21,745704,Strikeout,strikeout,True,657077,676282,Alex Verdugo,Joey Cantillo,0,5b1a9fb2-fb41-46da-868e-82c3b26fd6a7,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
13,2024-08-21,745704,Groundout,field_out,True,672724,676282,Oswald Peraza,Joey Cantillo,0,e28c825a-e7f3-45f2-aeb8-be3b3a1b8823,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
14,2024-08-21,745704,Flyout,field_out,True,700250,676282,Ben Rice,Joey Cantillo,0,2452a548-4c06-48bf-a557-d106e02c1d87,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
15,2024-08-21,745704,Lineout,field_out,True,665926,641482,Andrés Giménez,Nestor Cortes,0,bad23d0e-7dce-42d0-9e81-e88d07030ff7,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
16,2024-08-21,745704,Flyout,field_out,True,671289,641482,Tyler Freeman,Nestor Cortes,0,f6e40c36-8a78-480e-bfb6-6e3989323274,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
17,2024-08-21,745704,Flyout,field_out,True,595978,641482,Austin Hedges,Nestor Cortes,0,c9572817-ab2c-489f-999c-129072da5856,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
18,2024-08-21,745704,Groundout,field_out,True,650402,676282,Gleyber Torres,Joey Cantillo,0,48c399ad-ef1d-4109-8a88-647bab079d4c,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
19,2024-08-21,745704,Walk,walk,False,665742,676282,Juan Soto,Joey Cantillo,0,79de5e58-84ef-49ba-a053-690f2817517e,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
20,2024-08-21,745704,Home Run,home_run,False,592450,676282,Aaron Judge,Joey Cantillo,1,f06a1d0d-0561-4ce0-8302-eb9ef635aa75,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
21,2024-08-21,745704,Strikeout,strikeout,True,519317,676282,Giancarlo Stanton,Joey Cantillo,0,20ae005a-bfb4-4bc8-a898-936a6b2e8195,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
22,2024-08-21,745704,Groundout,field_out,True,669224,676282,Austin Wells,Joey Cantillo,0,8b3e2e2f-c769-4352-ac55-492f8ebf936d,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
23,2024-08-21,745704,Pop Out,field_out,True,680757,641482,Steven Kwan,Nestor Cortes,0,b1c13593-39d8-4f05-bc0b-58f0a106eff2,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
24,2024-08-21,745704,Strikeout,strikeout,True,657041,641482,Lane Thomas,Nestor Cortes,0,a4f3f2e7-7b66-4bbf-a232-2396ae577b42,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
25,2024-08-21,745704,Groundout,field_out,True,608070,641482,José Ramírez,Nestor Cortes,0,e5734ec1-f518-4731-9ab6-ce6050f7c407,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
26,2024-08-21,745704,Strikeout,strikeout,True,683011,676282,Anthony Volpe,Joey Cantillo,0,d15639c6-4de7-476b-8d9b-f2d2d6807c2d,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
27,2024-08-21,745704,Walk,walk,False,657077,676282,Alex Verdugo,Joey Cantillo,0,830277cb-e037-4aa7-926c-8a17c6f6e25e,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
28,2024-08-21,745704,Walk,walk,False,672724,676282,Oswald Peraza,Joey Cantillo,1,9b8d9b8f-365a-4d55-a6e2-b44f0131dbad,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
29,2024-08-21,745704,Strikeout,strikeout,True,700250,676282,Ben Rice,Joey Cantillo,0,00dbca4c-89ad-49d5-9d67-072aa461b60b,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
30,2024-08-21,745704,Single,single,False,650402,676282,Gleyber Torres,Joey Cantillo,1,c37936e0-241b-473b-9bf0-144ec5bccd70,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
31,2024-08-21,745704,Double,double,True,665742,676282,Juan Soto,Joey Cantillo,1,f3072104-4726-479c-a0b2-508adc3c1a06,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,,,,0.476,,0.113,0.239,-4.26,,,2.04,-0.77,92.3,,78.2,,82.2,0.438,0.938,0.203,,,,,,,0.167,0.25,0.457,,,,0.167,0.417,0.429,91.0,110.0,98.0,0.172,1.51,76.0,0.167,0.333,0.222
32,2024-08-21,745704,Pop Out,field_out,True,681807,641482,David Fry,Nestor Cortes,0,e93b925a-1f2c-4886-b470-a3e9b952a3f9,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
33,2024-08-21,745704,Flyout,field_out,True,647304,641482,Josh Naylor,Nestor Cortes,0,cdac1d06-29c7-4595-8fc9-a28916c1fa4c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
34,2024-08-21,745704,Single,single,False,678877,641482,Jhonkensy Noel,Nestor Cortes,0,d00f0fa2-3caa-477b-aa27-0fd06ced707e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
35,2024-08-21,745704,Single,single,False,665926,641482,Andrés Giménez,Nestor Cortes,1,e2fe79f6-b897-44d9-8d2b-feb63c736e85,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.89,3.7,155.0,102.0,99.0,101.0,0.792,8.25,1.8,8.48,1.28,0.6,0.258,0.374,0.165,0.315,0.434,85.0,103.0,95.0,96.0,103.0,100.0,85.0,117.0,115.0,98.0,99.0,101.0,109.0,101.0,104.0,0.015,0.444,0.286,0.17,0.085,0.15,1.19,1.62,-0.92,-1.24,92.0,87.4,83.4,90.2,78.2,0.243,0.46,0.206,0.246,0.382,0.257,0.28,0.488,0.235,0.239,0.418,0.333,0.143,0.143,0.316,0.3,0.4,0.182,,,,,,,,,
