,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
11,2024-07-21,745470,Forceout,force_out,True,665506,594835,Cristian Pache,Marco Gonzales,1,862360a1-b91e-46de-ad6f-592939c4ca12,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
12,2024-07-21,745470,Flyout,field_out,True,693304,663969,Nick Gonzales,Tyler Phillips,0,626f598c-2a46-40ea-98bd-2c44d0880059,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
13,2024-07-21,745470,Single,single,False,642133,663969,Rowdy Tellez,Tyler Phillips,0,eb30b74d-a268-4e58-a8a0-88e0d1b22fe9,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
14,2024-07-21,745470,Pop Out,field_out,True,663647,663969,Ke'Bryan Hayes,Tyler Phillips,0,1c0a77ed-5549-4be3-8a0f-aa57f01c352e,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
15,2024-07-21,745470,Forceout,force_out,True,641943,663969,Joshua Palacios,Tyler Phillips,1,1ee974be-8001-4ed6-9873-90f4e91732e3,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
16,2024-07-21,745470,Walk,walk,False,656941,594835,Kyle Schwarber,Marco Gonzales,0,e231f413-1959-4d0d-9133-8c4f7c6af516,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
17,2024-07-21,745470,Flyout,field_out,True,607208,594835,Trea Turner,Marco Gonzales,0,86bd54f4-9881-41fb-9abc-d24d9cac380e,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
18,2024-07-21,745470,Flyout,field_out,True,547180,594835,Bryce Harper,Marco Gonzales,0,2f3685e8-57eb-4e96-b761-25630d2cc87f,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
19,2024-07-21,745470,Flyout,field_out,True,664761,594835,Alec Bohm,Marco Gonzales,0,7a4260b8-c9f8-4622-8bfc-a0f8b4f7c541,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
20,2024-07-21,745470,Groundout,field_out,True,656582,663969,Connor Joe,Tyler Phillips,0,2199bfdb-3fd9-48e1-ac7d-1638680dab13,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
21,2024-07-21,745470,Strikeout,strikeout,True,663698,663969,Joey Bart,Tyler Phillips,0,95715180-24dd-452b-8e48-914c36c7669f,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
22,2024-07-21,745470,Single,single,False,457705,663969,Andrew McCutchen,Tyler Phillips,0,cc9340bf-19ed-4290-87b5-c58514c1ca81,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
23,2024-07-21,745470,Walk,walk,False,668804,663969,Bryan Reynolds,Tyler Phillips,1,3a00a64a-a87e-4f1b-8762-436f8e83ed92,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
24,2024-07-21,745470,Strikeout,strikeout,True,665833,663969,Oneil Cruz,Tyler Phillips,0,d06fc733-504e-4bdd-8923-8fd335c0179d,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
25,2024-07-21,745470,Double,double,False,592206,594835,Nick Castellanos,Marco Gonzales,0,b6e8aada-baee-46f5-83b3-9d1ffd80f891,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
26,2024-07-21,745470,Strikeout,strikeout,True,624641,594835,Edmundo Sosa,Marco Gonzales,0,d0986d56-8d23-4138-b428-ac0e4dbcd091,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
27,2024-07-21,745470,Strikeout,strikeout,True,642215,594835,Weston Wilson,Marco Gonzales,0,2a81f5f1-62c0-4192-aa2e-f3217f62f1d3,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
28,2024-07-21,745470,Lineout,field_out,True,596117,594835,Garrett Stubbs,Marco Gonzales,0,12a6c9a8-3311-40ff-bf8b-977109e66572,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
29,2024-07-21,745470,Single,single,False,693304,663969,Nick Gonzales,Tyler Phillips,0,66a70618-21b6-426d-94de-a4bbd2160ce4,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
30,2024-07-21,745470,Pop Out,field_out,True,642133,663969,Rowdy Tellez,Tyler Phillips,0,c9d476d0-fd80-4674-ae6b-0f887a4b1bf7,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
31,2024-07-21,745470,Grounded Into DP,grounded_into_double_play,True,663647,663969,Ke'Bryan Hayes,Tyler Phillips,1,b98a4ef6-8989-4207-95ba-2b5efcdeaa85,663969.0,tylerphillips,Phillips,Right,Tyler Phillips,PHI,4.5,3.74,10.0,105.0,103.0,106.0,0.736,10.8,0.0,8.1,2.7,0.91,0.115,0.615,0.038,0.5,0.439,64.0,102.0,87.0,124.0,101.0,108.0,73.0,96.0,97.0,81.0,109.0,103.0,,,,0.341,0.121,,0.106,0.038,7.49,,-5.06,4.66,-6.64,93.2,,87.0,94.5,81.8,0.333,0.667,0.25,0.0,0.0,0.2,0.5,1.3,0.2,,,,0.0,0.0,0.143,128.0,105.0,113.0,0.394,-0.01,82.6,0.176,0.471,0.423,,,,,,,,,
32,2024-07-21,745470,Single,single,False,665506,594835,Cristian Pache,Marco Gonzales,0,48087e12-f3cb-45a0-9f68-a265e8ef082a,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,PIT,2.45,4.88,22.0,104.0,73.0,95.0,0.819,6.14,2.05,9.0,0.41,1.35,0.188,0.391,0.203,0.319,0.385,89.0,118.0,109.0,82.0,92.0,84.0,61.0,97.0,89.0,60.0,108.0,92.0,79.0,105.0,98.0,0.161,0.237,0.289,0.069,0.243,-1.73,3.4,1.25,-8.62,3.68,90.1,85.8,80.5,90.1,79.5,0.179,0.214,0.395,0.375,0.438,0.188,0.267,0.4,0.0,0.214,0.214,0.146,0.364,0.818,0.0,,,,,,,,,,,,,,,,,,
