,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vSC (sc),SC%,wSC/C
10,2024-08-08,745466,Home Run,home_run,False,444482,682847,David Peralta,Luis L. Ortiz,1,51cc9eab-7958-44e2-9f7d-3534a5d14357,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-08,745466,Flyout,field_out,True,673490,682847,Ha-Seong Kim,Luis L. Ortiz,0,b55e46d0-4c6b-4d98-8529-afda2cae94c1,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-08,745466,Strikeout,strikeout,True,543309,682847,Kyle Higashioka,Luis L. Ortiz,0,bd597058-9f60-4d3f-a7ec-9f79e6ad9ff6,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-08,745466,Flyout,field_out,True,650333,682847,Luis Arraez,Luis L. Ortiz,0,f0cac653-c17b-4b28-a1e8-9b79763bba20,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-08,745466,Walk,walk,False,642133,681190,Rowdy Tellez,Randy Vásquez,0,cc1a8caf-1c90-4fd6-87a2-674226900bd6,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
15,2024-08-08,745466,Forceout,force_out,True,650559,681190,Bryan De La Cruz,Randy Vásquez,1,cbf116c8-2ec3-4ddb-85fa-aa6d6b41b143,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
16,2024-08-08,745466,Single,single,False,663647,681190,Ke'Bryan Hayes,Randy Vásquez,1,8532dc3d-c4c9-4bc9-a4c7-d2ae741781ce,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
17,2024-08-08,745466,Groundout,field_out,True,678225,681190,Ji Hwan Bae,Randy Vásquez,1,befe3265-3620-447c-82d2-973e13317197,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
18,2024-08-08,745466,Lineout,field_out,True,572191,681190,Michael A. Taylor,Randy Vásquez,0,001245d8-c23e-4f1d-9bb3-341a7a5e8ec4,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
19,2024-08-08,745466,Groundout,field_out,True,595777,682847,Jurickson Profar,Luis L. Ortiz,0,a27939fd-3348-430c-8285-df9c757911c6,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-08,745466,Flyout,field_out,True,630105,682847,Jake Cronenworth,Luis L. Ortiz,0,ff9d2afe-17c8-4046-8e54-32a38f959048,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-08,745466,Pop Out,field_out,True,592518,682847,Manny Machado,Luis L. Ortiz,0,51efb5c6-d651-46ab-b4b3-ac795987613f,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-08,745466,Pop Out,field_out,True,643396,681190,Isiah Kiner-Falefa,Randy Vásquez,0,c42d62bb-410e-4336-b3e2-99185062977a,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
23,2024-08-08,745466,Hit By Pitch,hit_by_pitch,False,668804,681190,Bryan Reynolds,Randy Vásquez,0,5b78c730-b9e2-42c6-bfda-c312cb3b44d2,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
24,2024-08-08,745466,Lineout,field_out,True,665833,681190,Oneil Cruz,Randy Vásquez,1,57daf3c5-be41-4bdd-aa0d-51e2476a3e81,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
25,2024-08-08,745466,Strikeout,strikeout,True,663698,681190,Joey Bart,Randy Vásquez,0,5ad7f59d-64f1-4af9-be5e-a7ceb57f49c0,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
26,2024-08-08,745466,Pop Out,field_out,True,593428,682847,Xander Bogaerts,Luis L. Ortiz,0,86cdd46d-070d-4808-9e9f-a29ca700cd9b,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-08,745466,Strikeout,strikeout,True,701538,682847,Jackson Merrill,Luis L. Ortiz,0,1d442585-1eb3-44cd-999b-6d22ab7d5dd7,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-08,745466,Lineout,field_out,True,444482,682847,David Peralta,Luis L. Ortiz,0,9d663e7a-e5ed-4df1-aab7-52ad76bae122,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-08,745466,Pop Out,field_out,True,642133,681190,Rowdy Tellez,Randy Vásquez,0,9bf83733-febf-45c3-b53e-05390474b571,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
30,2024-08-08,745466,Strikeout,strikeout,True,650559,681190,Bryan De La Cruz,Randy Vásquez,0,0c54f0c2-0a26-4afd-8687-c41213333f83,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
31,2024-08-08,745466,Groundout,field_out,True,663647,681190,Ke'Bryan Hayes,Randy Vásquez,0,6be4573f-8156-486a-9b2b-a12d84275406,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
32,2024-08-08,745466,Lineout,field_out,True,673490,682847,Ha-Seong Kim,Luis L. Ortiz,0,f1135d4f-c992-4415-8d85-447932e87213,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-08,745466,Walk,walk,False,543309,682847,Kyle Higashioka,Luis L. Ortiz,0,48e07acb-d240-4b25-a310-32d0f80f8286,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-08,745466,Single,single,False,650333,682847,Luis Arraez,Luis L. Ortiz,1,de10724b-e087-4092-bd0a-aead9e14712b,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-08,745466,Forceout,force_out,True,595777,682847,Jurickson Profar,Luis L. Ortiz,1,0fb35983-5cc8-49ef-a707-12f4489e3533,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-08,745466,Pop Out,field_out,True,630105,682847,Jake Cronenworth,Luis L. Ortiz,0,9d74e86f-8e35-4840-9802-5c5277fdc52e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.179,0.299,0.233,0.231,0.462,0.294,0.242,0.343,0.138,0.262,0.426,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-08-08,745466,Groundout,field_out,True,678225,681190,Ji Hwan Bae,Randy Vásquez,0,e77ca453-56d5-4624-98d2-d19bc2517d58,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
38,2024-08-08,745466,Strikeout,strikeout,True,572191,681190,Michael A. Taylor,Randy Vásquez,0,6fdaa8e7-7aad-4ac2-8504-37109491aa3e,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,0.321,0.488,0.218,,,,0.433,0.597,0.119,0.208,0.271,0.16,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,102.0,102.0,97.0,136.0,100.0,108.0,107.0,99.0,95.0,0.147,0.298,0.134,0.097,0.202,0.123,-0.72,3.18,-2.03,-0.46,-0.04,-3.9,94.3,90.3,88.6,94.2,82.3,82.2,0.213,0.393,0.242,0.383,0.638,0.103,0.244,0.439,0.239,,,,,,,,,,,,
