,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff
10,2024-08-08,745143,Single,single,False,571448,669358,Nolan Arenado,Shane Baz,1,13db003e-4576-4f81-96b7-877a7ca1c402,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
11,2024-08-08,745143,Double,double,False,680977,669358,Brendan Donovan,Shane Baz,1,e8815dd9-70d5-4fa6-a32d-a8c3af3ff30b,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
12,2024-08-08,745143,Groundout,field_out,True,502671,669358,Paul Goldschmidt,Shane Baz,1,f7eda87f-3f2a-4bb4-a86b-15f300c799bb,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
13,2024-08-08,745143,Groundout,field_out,True,663457,669358,Lars Nootbaar,Shane Baz,0,8635a879-1209-4b6b-be75-2b458b33e7c7,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
14,2024-08-08,745143,Strikeout,strikeout,True,670764,502043,Taylor Walls,Kyle Gibson,0,12fa07b1-4416-4d26-bde4-25141cd0ffa2,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
15,2024-08-08,745143,Groundout,field_out,True,678554,502043,Curtis Mead,Kyle Gibson,0,48800036-1b0d-48c4-b4f9-b4c42aa9526d,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
16,2024-08-08,745143,Pop Out,field_out,True,650490,502043,Yandy Díaz,Kyle Gibson,0,a07a9db6-fcb4-434d-bc01-b3a203ac9a00,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
17,2024-08-08,745143,Groundout,field_out,True,669357,669358,Nolan Gorman,Shane Baz,0,8a952b98-1a9b-41a1-918a-39dabb1e1df4,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
18,2024-08-08,745143,Strikeout,strikeout,True,687363,669358,Victor Scott II,Shane Baz,0,9470c681-439a-4393-b181-0fc4a22939a9,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
19,2024-08-08,745143,Groundout,field_out,True,691026,669358,Masyn Winn,Shane Baz,0,ea909121-b325-4b6e-a401-3ff12eb90376,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
20,2024-08-08,745143,Flyout,field_out,True,664040,502043,Brandon Lowe,Kyle Gibson,0,d913d36d-4362-4deb-9c58-905b74d8121e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
21,2024-08-08,745143,Single,single,False,666624,502043,Christopher Morel,Kyle Gibson,0,4d160a44-0bfe-4256-af67-317a43186de3,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
22,2024-08-08,745143,Strikeout,strikeout,True,670224,502043,Kameron Misner,Kyle Gibson,0,5a62f996-4926-471d-8d14-bb596f9c3123,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
23,2024-08-08,745143,Strikeout,strikeout,True,666185,502043,Dylan Carlson,Kyle Gibson,0,bbf04067-d899-45ef-a11e-cb66d6c073ed,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
24,2024-08-08,745143,Groundout,field_out,True,676475,669358,Alec Burleson,Shane Baz,0,0ff1790b-0f6c-4278-be3f-76e6c7056437,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
25,2024-08-08,745143,Flyout,field_out,True,575929,669358,Willson Contreras,Shane Baz,0,7023a463-ebd9-473f-8b60-a00c1fca96d9,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
26,2024-08-08,745143,Single,single,False,571448,669358,Nolan Arenado,Shane Baz,0,b7032a84-daca-4bb1-9933-d0ba9b646d12,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
27,2024-08-08,745143,Walk,walk,False,680977,669358,Brendan Donovan,Shane Baz,1,2a549bcb-9c3c-4991-a649-aabeed404abc,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
28,2024-08-08,745143,Single,single,False,502671,669358,Paul Goldschmidt,Shane Baz,1,ff49126a-c679-4435-b7b3-9f5229b5ec5f,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
29,2024-08-08,745143,Flyout,field_out,True,663457,669358,Lars Nootbaar,Shane Baz,1,d648775e-0a5d-43f1-b069-c6646b05cfa3,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
30,2024-08-08,745143,Single,single,False,666163,502043,Ben Rortvedt,Kyle Gibson,0,d150aad2-7cda-4b23-95e1-021cafe57d51,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
31,2024-08-08,745143,Single,single,False,676356,502043,Jonny DeLuca,Kyle Gibson,1,33a38c6d-2635-4801-887d-f3741c12b5ef,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
32,2024-08-08,745143,Grounded Into DP,grounded_into_double_play,True,670764,502043,Taylor Walls,Kyle Gibson,1,56cc234c-3304-4f7a-bb46-5ef58b579d9c,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
33,2024-08-08,745143,Pop Out,field_out,True,678554,502043,Curtis Mead,Kyle Gibson,0,e88f3f01-4e12-44ea-ad90-310d9321147a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.54,5.04,140.2,98.0,93.0,95.0,0.757,8.19,3.58,8.83,1.22,1.38,0.221,0.426,0.161,0.35,0.36,97.0,92.0,87.0,104.0,103.0,103.0,81.0,89.0,84.0,85.0,101.0,96.0,104.0,103.0,105.0,94.0,95.0,91.0,0.271,0.125,0.209,0.219,0.087,0.089,-0.95,0.01,0.51,0.56,-2.04,0.49,91.4,88.7,84.9,90.7,80.8,78.4,0.214,0.338,0.416,0.272,0.404,0.086,0.33,0.505,0.209,0.255,0.564,0.056,0.208,0.292,0.343,0.313,0.719,0.451,,,
34,2024-08-08,745143,Strikeout,strikeout,True,669357,669358,Nolan Gorman,Shane Baz,0,3a6cc4a3-6b0b-4970-ba42-d0e42bc6c5ea,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.48,4.23,44.0,97.0,114.0,100.0,0.788,7.36,3.48,8.39,0.82,0.98,0.273,0.424,0.129,0.364,0.45,89.0,95.0,92.0,115.0,95.0,104.0,122.0,99.0,101.0,,,,110.0,96.0,100.0,,,,,0.465,,0.286,0.16,0.089,-0.62,,,1.8,0.18,2.18,96.0,,88.8,,87.6,84.4,,,,,,,,,,0.325,0.481,0.225,0.154,0.154,0.32,0.229,0.314,0.241,0.143,0.238,0.222
