,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
0,2024-04-17,745591,Single,single,False,678662,650911,Ezequiel Tovar,Cristopher Sánchez,0,ae2141ec-01f5-400e-a6f2-93d13d65b362,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-17,745591,Single,single,False,686668,650911,Brenton Doyle,Cristopher Sánchez,1,032b300f-4182-4f67-a7ac-bdf4c5335cb2,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-17,745591,Strikeout,strikeout,True,641857,650911,Ryan McMahon,Cristopher Sánchez,1,165f1da1-3542-4f3d-8440-a43324ea5036,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-17,745591,Groundout,field_out,True,553869,650911,Elias Díaz,Cristopher Sánchez,1,46b58939-6196-456e-aa32-5a02dfebfe3f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-17,745591,Strikeout,strikeout,True,660707,650911,Elehuris Montero,Cristopher Sánchez,0,117dfd3e-6e8d-4e7a-ae55-d022454f6786,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.343,0.436,0.1,0.166,0.185,0.385,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-17,745591,Home Run,home_run,False,656941,663372,Kyle Schwarber,Ryan Feltner,0,64ababa6-1479-48d5-86dc-4c276de45f97,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,,0.291,0.147,,0.41,-1.06,-1.33,,85.4,94.4,88.1,0.286,0.375,0.164,0.321,0.5,0.422,0.182,0.545,0.235,104.0,110.0,116.0,83.0,102.0,97.0,0.34,0.083,-0.09,-0.09,94.9,79.2,0.257,0.405,0.182,0.2,0.333,0.299,,,,,,,,,,,,
6,2024-04-17,745591,Home Run,home_run,False,607208,663372,Trea Turner,Ryan Feltner,0,c67c170f-87df-4150-be55-718181942a67,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,,0.291,0.147,,0.41,-1.06,-1.33,,85.4,94.4,88.1,0.286,0.375,0.164,0.321,0.5,0.422,0.182,0.545,0.235,104.0,110.0,116.0,83.0,102.0,97.0,0.34,0.083,-0.09,-0.09,94.9,79.2,0.257,0.405,0.182,0.2,0.333,0.299,,,,,,,,,,,,
7,2024-04-17,745591,Strikeout,strikeout,True,547180,663372,Bryce Harper,Ryan Feltner,0,25cdd53f-d60b-414a-9b5a-0fbc1924f465,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,,0.291,0.147,,0.41,-1.06,-1.33,,85.4,94.4,88.1,0.286,0.375,0.164,0.321,0.5,0.422,0.182,0.545,0.235,104.0,110.0,116.0,83.0,102.0,97.0,0.34,0.083,-0.09,-0.09,94.9,79.2,0.257,0.405,0.182,0.2,0.333,0.299,,,,,,,,,,,,
8,2024-04-17,745591,Single,single,False,592663,663372,J.T. Realmuto,Ryan Feltner,0,ee1f6765-e69b-4609-9efe-5cf595733d43,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,,0.291,0.147,,0.41,-1.06,-1.33,,85.4,94.4,88.1,0.286,0.375,0.164,0.321,0.5,0.422,0.182,0.545,0.235,104.0,110.0,116.0,83.0,102.0,97.0,0.34,0.083,-0.09,-0.09,94.9,79.2,0.257,0.405,0.182,0.2,0.333,0.299,,,,,,,,,,,,
9,2024-04-17,745591,Double,double,False,664761,663372,Alec Bohm,Ryan Feltner,1,a891ee5c-0894-435c-a071-ae36ab65ee8e,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,,0.291,0.147,,0.41,-1.06,-1.33,,85.4,94.4,88.1,0.286,0.375,0.164,0.321,0.5,0.422,0.182,0.545,0.235,104.0,110.0,116.0,83.0,102.0,97.0,0.34,0.083,-0.09,-0.09,94.9,79.2,0.257,0.405,0.182,0.2,0.333,0.299,,,,,,,,,,,,
