,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff
10,2024-04-09,746571,Groundout,field_out,True,592178,518876,Kris Bryant,Merrill Kelly,0,e9b4a595-c4e2-4868-8584-9d3f7d0f307d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
11,2024-04-09,746571,Home Run,home_run,False,545341,615698,Randal Grichuk,Cal Quantrill,0,daa6ec41-90a6-4181-b202-d34182d0d633,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
12,2024-04-09,746571,Groundout,field_out,True,664983,615698,Jake McCarthy,Cal Quantrill,0,1a96fa5d-b67d-482a-8447-dc9025671cfa,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
13,2024-04-09,746571,Single,single,False,677942,615698,Blaze Alexander,Cal Quantrill,0,8f2517ce-79ae-44e4-ba9a-047b0f164eb4,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
14,2024-04-09,746571,Forceout,force_out,True,682998,615698,Corbin Carroll,Cal Quantrill,1,5569ffb6-70a7-4c25-b3a5-22dcb4f058da,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
15,2024-04-09,746571,Single,single,False,672515,615698,Gabriel Moreno,Cal Quantrill,1,ae9e2888-c893-422c-ad49-8d35a7b9caf1,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
16,2024-04-09,746571,Flyout,field_out,True,592626,615698,Joc Pederson,Cal Quantrill,0,39bf7e2e-a72c-4794-8132-7a41495395f1,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
17,2024-04-09,746571,Groundout,field_out,True,666134,518876,Nolan Jones,Merrill Kelly,0,2c008a74-c692-4977-ac77-c9b096d0663f,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
18,2024-04-09,746571,Strikeout,strikeout,True,663898,518876,Brendan Rodgers,Merrill Kelly,0,2bc63943-85a1-4aeb-9927-56873d962676,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
19,2024-04-09,746571,Strikeout,strikeout,True,595909,518876,Jake Cave,Merrill Kelly,0,e99265da-e4fb-440f-b3ca-91264a8dacd1,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
20,2024-04-09,746571,Lineout,field_out,True,572233,615698,Christian Walker,Cal Quantrill,0,e02641c1-58d3-4c13-96af-8a1b9c0e7fce,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
21,2024-04-09,746571,Strikeout,strikeout,True,553993,615698,Eugenio Suárez,Cal Quantrill,0,2ed13b1a-070e-4a6e-8561-8d87d9ae24d5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
22,2024-04-09,746571,Lineout,field_out,True,607054,615698,Jace Peterson,Cal Quantrill,0,becfd23d-3844-4793-bb38-e5ad18dac793,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
23,2024-04-09,746571,Groundout,field_out,True,686668,518876,Brenton Doyle,Merrill Kelly,0,e7e266ed-79d9-433c-be43-79a54aaee68e,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
24,2024-04-09,746571,Walk,walk,False,453568,518876,Charlie Blackmon,Merrill Kelly,0,c647d373-7ece-4181-b8ff-e70a7a29f75a,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
25,2024-04-09,746571,Flyout,field_out,True,678662,518876,Ezequiel Tovar,Merrill Kelly,0,9631e8e2-0855-483e-9cd9-69c914c9560c,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
26,2024-04-09,746571,Groundout,field_out,True,641857,518876,Ryan McMahon,Merrill Kelly,0,9ccbe980-7330-41ab-af48-07d84df1cf5c,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
27,2024-04-09,746571,Groundout,field_out,True,545341,615698,Randal Grichuk,Cal Quantrill,0,cd3baaba-9000-468b-978b-6438dc30a2a9,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
28,2024-04-09,746571,Strikeout,strikeout,True,664983,615698,Jake McCarthy,Cal Quantrill,0,51c8c4f5-6347-423e-8193-dd84bed08f56,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
29,2024-04-09,746571,Strikeout,strikeout,True,677942,615698,Blaze Alexander,Cal Quantrill,0,bb3f8de6-51af-44c6-98e0-bfbac37f8042,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
30,2024-04-09,746571,Single,single,False,553869,518876,Elias Díaz,Merrill Kelly,0,614c081f-c9b4-455b-ba7d-1d48d7e51055,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
31,2024-04-09,746571,Grounded Into DP,grounded_into_double_play,True,592178,518876,Kris Bryant,Merrill Kelly,1,3b568a12-3018-456f-8742-5291a8ad2222,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
32,2024-04-09,746571,Flyout,field_out,True,666134,518876,Nolan Jones,Merrill Kelly,0,9cc46671-641a-4ab5-8890-82410f81604e,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,2.19,3.29,24.2,109.0,101.0,106.0,0.767,7.66,2.19,6.2,1.09,1.21,0.313,0.484,0.188,0.203,0.374,119.0,114.0,119.0,112.0,106.0,102.0,88.0,104.0,96.0,95.0,105.0,99.0,,,,0.111,0.249,,0.058,0.194,0.89,,-3.42,-6.2,4.95,90.8,,89.0,92.7,82.1,,,,0.375,0.75,0.1,0.267,0.467,0.159,0.25,1.0,0.0,0.12,0.12,0.316,82.0,104.0,99.0,122.0,116.0,116.0,0.219,0.169,2.14,3.09,92.3,85.6,0.211,0.263,0.441,0.143,0.214,0.29
