,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-08-02,746679,Home Run,home_run,False,669477,671096,Casey Schmitt,Andrew Abbott,0,0bd53753-db4a-4153-8d95-de0518a4e142,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-02,746679,Single,single,False,682617,671096,Marco Luciano,Andrew Abbott,0,347985f3-e414-4e18-89f5-e25b379df011,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-02,746679,Double,double,False,666149,671096,Tyler Fitzgerald,Andrew Abbott,1,d6ef43b6-cbcd-4a18-b787-8ca3ba6c620d,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-02,746679,Strikeout,strikeout,True,592192,671096,Mark Canha,Andrew Abbott,0,c46de713-56ff-43cb-92bc-8d2471a8737d,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-02,746679,Flyout,field_out,True,664034,605483,Ty France,Blake Snell,0,68069370-7339-4929-8be5-17f3e5d18b89,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-02,746679,Flyout,field_out,True,663886,605483,Tyler Stephenson,Blake Snell,0,6518b596-0dbd-4038-b8b6-d7c855281718,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-02,746679,Walk,walk,False,600869,605483,Jeimer Candelario,Blake Snell,0,f48c96f0-7bd0-4424-bd5c-86d010c21012,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-02,746679,Strikeout,strikeout,True,670770,605483,TJ Friedl,Blake Snell,0,4f4380ba-ed1c-4792-8a92-b370314b4ea9,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-02,746679,Single,single,False,671218,671096,Heliot Ramos,Andrew Abbott,0,46c22659-c973-4d1c-86c6-d61832b0d1a4,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-02,746679,Pop Out,field_out,True,656305,671096,Matt Chapman,Andrew Abbott,0,4b94661f-e270-4162-b098-2154c3d76577,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-02,746679,Strikeout,strikeout,True,672275,671096,Patrick Bailey,Andrew Abbott,0,431cf8fb-fb7a-41ee-ae0e-d76643021870,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-02,746679,Strikeout,strikeout,True,666464,671096,Jerar Encarnacion,Andrew Abbott,0,9570b4cf-751a-43e1-ba41-016a8aa705ea,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-02,746679,Flyout,field_out,True,656413,605483,Stuart Fairchild,Blake Snell,0,c0c5ebbe-a430-42e4-bf85-accf71330b59,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-02,746679,Flyout,field_out,True,669289,605483,Santiago Espinal,Blake Snell,0,b744da81-0dc3-49a7-a446-a5c78999a57f,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-02,746679,Strikeout,strikeout,True,663697,605483,Jonathan India,Blake Snell,0,19f386e4-e992-4e0c-9702-032535f7c860,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-02,746679,Strikeout,strikeout,True,624424,671096,Michael Conforto,Andrew Abbott,0,fc979b4c-9939-4d33-bebc-cde436a9f463,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-02,746679,Groundout,field_out,True,669477,671096,Casey Schmitt,Andrew Abbott,0,b56b4d1f-7905-4065-9eb2-d9306116de58,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-02,746679,Strikeout,strikeout,True,682617,671096,Marco Luciano,Andrew Abbott,0,cdd32b51-d013-4e76-88b5-94ecd2556146,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-02,746679,Strikeout,strikeout,True,682829,605483,Elly De La Cruz,Blake Snell,0,f91d9dbb-93f4-413c-8124-1c9d567a6d7d,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-02,746679,Strikeout,strikeout,True,668715,605483,Spencer Steer,Blake Snell,0,f37ae90c-5aa6-4ff6-971e-bac2e1e585db,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-02,746679,Strikeout,strikeout,True,664034,605483,Ty France,Blake Snell,0,c81d256a-0f50-4cbb-8f87-4b4ceba88d13,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.76,2.79,79.0,97.0,120.0,103.0,0.648,12.08,4.1,5.92,0.68,0.97,0.281,0.393,0.18,0.236,0.352,110.0,103.0,111.0,147.0,98.0,109.0,110.0,95.0,98.0,108.0,88.0,93.0,0.464,0.104,0.273,0.16,0.78,-0.02,2.95,-0.94,95.8,85.3,88.6,81.1,0.214,0.339,0.251,,,,0.341,0.477,0.421,0.079,0.139,0.497,0.185,0.296,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-02,746679,Single,single,False,666149,671096,Tyler Fitzgerald,Andrew Abbott,0,e91f3599-d8c5-4ed2-9033-1d10c3b398c2,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-02,746679,Single,single,False,592192,671096,Mark Canha,Andrew Abbott,1,f7375331-66bd-4c8e-b030-fe88a5b94c54,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-02,746679,Strikeout,strikeout,True,671218,671096,Heliot Ramos,Andrew Abbott,0,f3ec5211-703c-46d3-a9e6-39cbeaada674,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-02,746679,Strikeout,strikeout,True,656305,571656,Matt Chapman,Buck Farmer,0,cb5e3584-9bd6-4ae4-8786-685c17ce8f00,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,,,,53.0,93.0,80.0,119.0,101.0,111.0,0.214,0.336,,0.216,0.75,1.47,,-1.02,92.7,86.7,82.2,,0.182,0.364,0.155,,,,0.275,0.392,0.319,,,,0.136,0.318,0.366,74.0,94.0,91.0,0.234,1.97,92.5,0.228,0.351,0.176,,,,,,,,,,,,,,,,,,
35,2024-08-02,746679,Groundout,field_out,True,672275,571656,Patrick Bailey,Buck Farmer,0,75ec8f3a-05e1-45c9-b557-6f1abc34c62e,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,,,,53.0,93.0,80.0,119.0,101.0,111.0,0.214,0.336,,0.216,0.75,1.47,,-1.02,92.7,86.7,82.2,,0.182,0.364,0.155,,,,0.275,0.392,0.319,,,,0.136,0.318,0.366,74.0,94.0,91.0,0.234,1.97,92.5,0.228,0.351,0.176,,,,,,,,,,,,,,,,,,
