,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,CH%,wFC/C,wKC/C,wCH/C,vFC,vCH,vKC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
10,2024-08-06,745467,Groundout,field_out,True,701538,663559,Jackson Merrill,Bailey Falter,0,57ac1d07-c8ea-42fe-b29c-ae716b591b1f,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.25,5.11,112.1,100.0,90.0,97.0,0.824,6.33,2.64,8.73,1.12,0.8,0.289,0.361,0.135,0.301,0.482,99.0,100.0,99.0,86.0,101.0,96.0,99.0,102.0,99.0,91.0,97.0,96.0,43.0,95.0,70.0,0.138,0.5,0.007,0.194,0.16,0.69,-7.07,1.83,0.11,-1.45,91.9,86.9,92.0,85.9,77.3,0.247,0.381,0.165,0.25,0.447,0.145,0.26,0.301,0.327,0.327,0.615,0.189,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-06,745467,Flyout,field_out,True,643396,663773,Isiah Kiner-Falefa,Bryan Hoeing,0,f771466d-7812-4599-a234-42da542e54d7,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-06,745467,Strikeout,strikeout,True,650559,663773,Bryan De La Cruz,Bryan Hoeing,0,e34b40ab-8cd9-40e2-b950-8cc8bebc9220,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-06,745467,Strikeout,strikeout,True,663647,663773,Ke'Bryan Hayes,Bryan Hoeing,0,885fe11e-26a7-424a-aaa2-b1bd6f5f692c,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-06,745467,Groundout,field_out,True,669369,663765,Bryce Johnson,Jake Woodford,0,5d495494-1228-402a-ab9c-0920038f69bd,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
15,2024-08-06,745467,Hit By Pitch,hit_by_pitch,False,642180,663765,Tyler Wade,Jake Woodford,0,a28dd843-95c4-449c-bf40-a52eb8972b18,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
16,2024-08-06,745467,Groundout,field_out,True,595777,663765,Jurickson Profar,Jake Woodford,1,7b40b1b6-805f-4cf2-8387-2fdf12fda2aa,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
17,2024-08-06,745467,Strikeout,strikeout,True,456781,663765,Donovan Solano,Jake Woodford,0,78fed903-fe66-418b-9264-74bce4fe2fb2,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
18,2024-08-06,745467,Flyout,field_out,True,678225,663773,Ji Hwan Bae,Bryan Hoeing,0,7567106c-1253-4903-8bab-b521016f3706,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-06,745467,Walk,walk,False,669707,663773,Jared Triolo,Bryan Hoeing,0,2c44a334-34be-4904-a9e8-b936911deef0,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-06,745467,Grounded Into DP,grounded_into_double_play,True,457705,663773,Andrew McCutchen,Bryan Hoeing,1,d7450453-2cf7-4d3c-84c3-215d817226fc,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-06,745467,Flyout,field_out,True,593428,663765,Xander Bogaerts,Jake Woodford,0,94db8707-8f0a-4ec5-aaa6-e1dcde857333,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
22,2024-08-06,745467,Groundout,field_out,True,592518,663765,Manny Machado,Jake Woodford,0,a785c82e-123e-4caa-80d9-9f6e2d8cb75c,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
23,2024-08-06,745467,Groundout,field_out,True,630105,663765,Jake Cronenworth,Jake Woodford,0,ea7052f4-7c82-48b2-a99a-48fd5bb0acd8,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
24,2024-08-06,745467,Strikeout,strikeout,True,668804,663773,Bryan Reynolds,Bryan Hoeing,0,730cd8bd-a576-4c8b-9608-224546cf0060,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-06,745467,Lineout,field_out,True,642133,663773,Rowdy Tellez,Bryan Hoeing,0,64644d96-f26b-4976-b4c1-2982900004bc,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-06,745467,Single,single,False,663698,663773,Joey Bart,Bryan Hoeing,0,daa91b16-2fe2-4ef2-99df-af0370f33ad8,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-06,745467,Groundout,field_out,True,643396,663773,Isiah Kiner-Falefa,Bryan Hoeing,1,ad0ee922-430a-4386-91f8-53347d8cf245,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.15,4.94,46.0,101.0,108.0,101.0,0.799,7.43,2.54,7.63,0.59,1.75,0.211,0.451,0.135,0.308,0.448,,,,70.0,103.0,89.0,101.0,102.0,100.0,112.0,100.0,101.0,136.0,103.0,107.0,0.496,0.067,0.193,0.244,,-0.1,3.93,0.24,0.52,,94.3,86.8,93.8,83.0,,0.2,0.4,0.2,0.295,0.42,0.097,0.233,0.267,0.321,,,,0.079,0.105,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-06,745467,Groundout,field_out,True,669134,663765,Luis Campusano,Jake Woodford,0,7ae7d28d-fdac-44ae-b904-5fb5cac9ebd6,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
29,2024-08-06,745467,Double,double,False,701538,663765,Jackson Merrill,Jake Woodford,0,b21167c5-a720-4d48-ba05-2a41272ae68a,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
30,2024-08-06,745467,Single,single,False,444482,663765,David Peralta,Jake Woodford,1,2d2609af-fb0e-4b46-ad70-3cdd4c3a107a,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
31,2024-08-06,745467,Single,single,False,642180,663765,Tyler Wade,Jake Woodford,1,acc4296f-bd6c-4376-b8ad-59e3a4fc1720,663765.0,jakewoodford,Woodford,Right,Jake Woodford,- - -,8.01,5.71,30.1,98.0,90.0,94.0,0.872,6.23,2.67,11.87,1.48,1.0,0.205,0.455,0.125,0.33,0.433,,,,66.0,105.0,95.0,92.0,98.0,89.0,101.0,101.0,105.0,,,,0.435,0.03,,0.284,,0.14,,-2.31,-1.96,,91.3,,91.3,80.8,,,,,0.371,0.581,0.022,,,,,,,,,,58.0,104.0,96.0,,,,84.0,92.0,88.0,0.196,,0.056,-0.86,,0.89,88.5,85.6,,0.25,0.475,0.282,0.292,0.5,0.125,0.0,0.0,0.1
32,2024-08-06,745467,Hit By Pitch,hit_by_pitch,False,595777,693312,Jurickson Profar,Kyle Nicolas,1,71b967a2-f30e-4fd1-8339-b66afb9b0523,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.38,3.49,48.0,95.0,126.0,97.0,0.758,9.56,4.31,7.88,0.38,1.4,0.308,0.346,0.1,0.3,0.391,124.0,89.0,97.0,123.0,93.0,92.0,,,,136.0,104.0,109.0,,,,0.004,0.555,,0.235,0.206,1.97,,-6.74,-1.71,-0.57,97.5,,94.8,91.0,85.6,0.189,0.242,0.193,,,,0.293,0.397,0.36,0.269,0.308,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-06,745467,Single,single,False,456781,693312,Donovan Solano,Kyle Nicolas,1,d67c5726-3cbb-4ab2-beab-f9eb16148eb0,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.38,3.49,48.0,95.0,126.0,97.0,0.758,9.56,4.31,7.88,0.38,1.4,0.308,0.346,0.1,0.3,0.391,124.0,89.0,97.0,123.0,93.0,92.0,,,,136.0,104.0,109.0,,,,0.004,0.555,,0.235,0.206,1.97,,-6.74,-1.71,-0.57,97.5,,94.8,91.0,85.6,0.189,0.242,0.193,,,,0.293,0.397,0.36,0.269,0.308,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
